0248 73.16604 +2.77331 0.23091 0.00009 -21.148 -20.729 3
0249 73.48354 +2.87236 0.19378 0.00034 -20.696 -20.014 1
0250 73.24375 +2.84747 0.27157 0.00050 -20.618 -20.140 3
0251 73.26629 +2.81853 0.20076 0.00051 -20.650 -19.989 1
0252 73.36166 +2.85917 0.30680 0.00109 -20.709 -20.220 3
0253 73.34162 +2.84239 0.24668 0.00035 -20.267 -19.749 3
0254 73.52562 +2.89722 0.20003 0.00043 -20.537 -19.845 1
0255 73.37216 +2.94967 0.20186 0.00011 -21.386 -20.690 1
0256 73.44483 +2.90553 0.20344 0.00057 -20.287 -19.623 1
0257 73.38859 +2.94100 0.19515 0.00036 -20.802 -20.211 1
0258 73.45850 +2.91742 0.19791 0.00011 -21.677 -20.976 1
0259 73.34508 +2.92933 0.20637 0.00005 -20.108 -19.744 1
0260 73.53900 +2.92111 0.20343 0.00018 -21.468 -20.746 1
0261 73.34725 +2.95969 0.20718 0.00037 -21.654 -20.967 1
0262 73.53979 +2.92797 0.19692 0.00025 -20.834 -20.121 1
