key,file_name,bytes_size,subcategory,sortingCategory,restricted,visible,updated,version
psi-data/PSI-32/Raw Data/2019_029_tabs_to_pngs.csv,2019_029_tabs_to_pngs.csv,49321,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_029_190126_V12_3631311018_Zload_Dec1_20ms_0p85_v2_tSlosh_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_029_190129_V12_3631566381_Zload_Dec1_20ms_0p85_v3_tSlosh_1_L1.zip,2019_029_190129_V12_3631566381_Zload_Dec1_20ms_0p85_v3_tSlosh_1_L1.zip,24509252,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_029_190129_V12_3631566381_Zload_Dec1_20ms_0p85_v3_tSlosh_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_029_190129_V12_3631569189_Zload_Dec1_20ms_0p85_v4_tSlosh_1_L1.zip,2019_029_190129_V12_3631569189_Zload_Dec1_20ms_0p85_v4_tSlosh_1_L1.zip,244580216,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_029_190129_V12_3631569189_Zload_Dec1_20ms_0p85_v4_tSlosh_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_029_190129_V12_3631569189_Zload_Dec1_20ms_0p85_v4_tSlosh_2_L1.zip,2019_029_190129_V12_3631569189_Zload_Dec1_20ms_0p85_v4_tSlosh_2_L1.zip,121863321,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_029_190129_V12_3631569189_Zload_Dec1_20ms_0p85_v4_tSlosh_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_032_190201_V12_3631830156_Zload1_200ms_0p6_tSlosh_tSlosh_1_L1.zip,2019_032_190201_V12_3631830156_Zload1_200ms_0p6_tSlosh_tSlosh_1_L1.zip,158448977,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_032_190201_V12_3631830156_Zload1_200ms_0p6_tSlosh_tSlosh_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_032_tabs_to_pngs.csv,2019_032_tabs_to_pngs.csv,16453,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_032_190201_V12_3631830156_Zload1_200ms_0p6_tSlosh_tSlosh_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_033_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_1_L1.zip,2019_033_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_1_L1.zip,249520651,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_033_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_033_tabs_to_pngs.csv,2019_033_tabs_to_pngs.csv,19907,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_033_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_033_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_2_L1.zip,2019_033_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_2_L1.zip,183118845,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_033_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_035_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_1_L1.zip,2019_035_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_1_L1.zip,245855621,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_035_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_035_tabs_to_pngs.csv,2019_035_tabs_to_pngs.csv,48575,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_035_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_035_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_2_L1.zip,2019_035_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_2_L1.zip,97554665,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_035_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_035_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_3_L1.zip,2019_035_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_3_L1.zip,247172563,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_035_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_3_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_035_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_4_L1.zip,2019_035_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_4_L1.zip,36353264,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_035_190201_V12_3631908406_Zload2_200ms_0p6_tSlosh_tSlosh_4_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_038_190205_V12_3632173378_Zload1_50ms_0p6_tSlosh_tSlosh_1_L1.zip,2019_038_190205_V12_3632173378_Zload1_50ms_0p6_tSlosh_tSlosh_1_L1.zip,219640465,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_038_190205_V12_3632173378_Zload1_50ms_0p6_tSlosh_tSlosh_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_038_tabs_to_pngs.csv,2019_038_tabs_to_pngs.csv,32934,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_038_190205_V12_3632173378_Zload1_50ms_0p6_tSlosh_tSlosh_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_042_190211_V12_3632762246_Zload1_50ms_0p6_TOF_TOF_1_L1.zip,2019_042_190211_V12_3632762246_Zload1_50ms_0p6_TOF_TOF_1_L1.zip,61024320,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_042_190211_V12_3632762246_Zload1_50ms_0p6_TOF_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_042_tabs_to_pngs.csv,2019_042_tabs_to_pngs.csv,22357,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_042_190211_V12_3632762246_Zload1_50ms_0p6_TOF_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_042_190211_V12_3632762753_Zload2_50ms_0p6_TOF_TOF_1_L1.zip,2019_042_190211_V12_3632762753_Zload2_50ms_0p6_TOF_TOF_1_L1.zip,85661597,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_042_190211_V12_3632762753_Zload2_50ms_0p6_TOF_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_043_190211_V12_3632776154_Zload4_100ms_0p2_RFf_RFf_1_L1.zip,2019_043_190211_V12_3632776154_Zload4_100ms_0p2_RFf_RFf_1_L1.zip,249792582,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_043_190211_V12_3632776154_Zload4_100ms_0p2_RFf_RFf_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_043_tabs_to_pngs.csv,2019_043_tabs_to_pngs.csv,39972,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_043_190211_V12_3632776154_Zload4_100ms_0p2_RFf_RFf_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_043_190211_V12_3632776154_Zload4_100ms_0p2_RFf_RFf_2_L1.zip,2019_043_190211_V12_3632776154_Zload4_100ms_0p2_RFf_RFf_2_L1.zip,73177644,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_043_190211_V12_3632776154_Zload4_100ms_0p2_RFf_RFf_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_043_190211_V12_3632768374_Zload3_100ms_0p3_RFf_RFf_1_L1.zip,2019_043_190211_V12_3632768374_Zload3_100ms_0p3_RFf_RFf_1_L1.zip,159039545,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_043_190211_V12_3632768374_Zload3_100ms_0p3_RFf_RFf_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_045_190211_V12_3632762246_Zload1_50ms_0p6_TOF_TOF_1_L1.zip,2019_045_190211_V12_3632762246_Zload1_50ms_0p6_TOF_TOF_1_L1.zip,249359660,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_045_190211_V12_3632762246_Zload1_50ms_0p6_TOF_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_045_tabs_to_pngs.csv,2019_045_tabs_to_pngs.csv,52610,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_045_190211_V12_3632762246_Zload1_50ms_0p6_TOF_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_045_190211_V12_3632762246_Zload1_50ms_0p6_TOF_TOF_2_L1.zip,2019_045_190211_V12_3632762246_Zload1_50ms_0p6_TOF_TOF_2_L1.zip,48617665,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_045_190211_V12_3632762246_Zload1_50ms_0p6_TOF_TOF_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_045_190211_V12_3632762753_Zload2_50ms_0p6_TOF_TOF_1_L1.zip,2019_045_190211_V12_3632762753_Zload2_50ms_0p6_TOF_TOF_1_L1.zip,195050989,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_045_190211_V12_3632762753_Zload2_50ms_0p6_TOF_TOF_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_045_190214_V12_3633025989_Zload1_50ms_0p6_tSlosh_tSlosh_1_L1.zip,2019_045_190214_V12_3633025989_Zload1_50ms_0p6_tSlosh_tSlosh_1_L1.zip,249260907,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_045_190214_V12_3633025989_Zload1_50ms_0p6_tSlosh_tSlosh_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_045_190214_V12_3633025989_Zload1_50ms_0p6_tSlosh_tSlosh_2_L1.zip,2019_045_190214_V12_3633025989_Zload1_50ms_0p6_tSlosh_tSlosh_2_L1.zip,7818,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_045_190214_V12_3633025989_Zload1_50ms_0p6_tSlosh_tSlosh_2_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_046_190214_V12_3633025989_Zload1_50ms_0p6_tSlosh_tSlosh_11_L1.zip,2019_046_190214_V12_3633025989_Zload1_50ms_0p6_tSlosh_tSlosh_11_L1.zip,249326856,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_046_190214_V12_3633025989_Zload1_50ms_0p6_tSlosh_tSlosh_11_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_046_tabs_to_pngs.csv,2019_046_tabs_to_pngs.csv,57008,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_046_190214_V12_3633025989_Zload1_50ms_0p6_tSlosh_tSlosh_11_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_046_190214_V12_3633025989_Zload1_50ms_0p6_tSlosh_tSlosh_12_L1.zip,2019_046_190214_V12_3633025989_Zload1_50ms_0p6_tSlosh_tSlosh_12_L1.zip,249441289,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_046_190214_V12_3633025989_Zload1_50ms_0p6_tSlosh_tSlosh_12_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_046_190214_V12_3633025989_Zload1_50ms_0p6_tSlosh_tSlosh_13_L1.zip,2019_046_190214_V12_3633025989_Zload1_50ms_0p6_tSlosh_tSlosh_13_L1.zip,8426,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_046_190214_V12_3633025989_Zload1_50ms_0p6_tSlosh_tSlosh_13_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_046_190215_V12_3633035227_Zload2_50ms_0p6_tSlosh_tSlosh_11_L1.zip,2019_046_190215_V12_3633035227_Zload2_50ms_0p6_tSlosh_tSlosh_11_L1.zip,249094976,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_046_190215_V12_3633035227_Zload2_50ms_0p6_tSlosh_tSlosh_11_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_046_190215_V12_3633035227_Zload2_50ms_0p6_tSlosh_tSlosh_12_L1.zip,2019_046_190215_V12_3633035227_Zload2_50ms_0p6_tSlosh_tSlosh_12_L1.zip,8426,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_046_190215_V12_3633035227_Zload2_50ms_0p6_tSlosh_tSlosh_12_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_046_190215_V12_3633101494_Zload1_100ms_0p6_tSlosh_tSlosh_11_L1.zip,2019_046_190215_V12_3633101494_Zload1_100ms_0p6_tSlosh_tSlosh_11_L1.zip,244216645,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_046_190215_V12_3633101494_Zload1_100ms_0p6_tSlosh_tSlosh_11_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_046_190215_V12_3633101494_Zload1_100ms_0p6_tSlosh_tSlosh_12_L1.zip,2019_046_190215_V12_3633101494_Zload1_100ms_0p6_tSlosh_tSlosh_12_L1.zip,140309373,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_046_190215_V12_3633101494_Zload1_100ms_0p6_tSlosh_tSlosh_12_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_047_190215_V12_3633102309_Zload2_100ms_0p6_tSlosh_tSlosh_12_L1.zip,2019_047_190215_V12_3633102309_Zload2_100ms_0p6_tSlosh_tSlosh_12_L1.zip,177586160,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_047_190215_V12_3633102309_Zload2_100ms_0p6_tSlosh_tSlosh_12_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_047_tabs_to_pngs.csv,2019_047_tabs_to_pngs.csv,46876,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_047_190215_V12_3633102309_Zload2_100ms_0p6_tSlosh_tSlosh_12_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_047_190215_V12_3633104274_Zload_BECtest1_tDec1_tDec1_11_L1.zip,2019_047_190215_V12_3633104274_Zload_BECtest1_tDec1_tDec1_11_L1.zip,61259142,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_047_190215_V12_3633104274_Zload_BECtest1_tDec1_tDec1_11_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_047_190215_V12_3633105505_Zload_BECtest2_tDec1_tDec1_11_L1.zip,2019_047_190215_V12_3633105505_Zload_BECtest2_tDec1_tDec1_11_L1.zip,73473955,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_047_190215_V12_3633105505_Zload_BECtest2_tDec1_tDec1_11_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_047_190215_V12_3633102309_Zload2_100ms_0p6_tSlosh_tSlosh_11_L1.zip,2019_047_190215_V12_3633102309_Zload2_100ms_0p6_tSlosh_tSlosh_11_L1.zip,244747011,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_047_190215_V12_3633102309_Zload2_100ms_0p6_tSlosh_tSlosh_11_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_057_190223_V13_3633733575_Zload1_100ms_0p4_tSlosh_tSlosh_1_L1.zip,2019_057_190223_V13_3633733575_Zload1_100ms_0p4_tSlosh_tSlosh_1_L1.zip,247192697,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_057_190223_V13_3633733575_Zload1_100ms_0p4_tSlosh_tSlosh_1_L1-PARTIALS,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_057_tabs_to_pngs.csv,2019_057_tabs_to_pngs.csv,31243,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_057_190223_V13_3633733575_Zload1_100ms_0p4_tSlosh_tSlosh_1_L1-PARTIALS,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_057_190223_V13_3633733575_Zload1_100ms_0p4_tSlosh_tSlosh_2_L1.zip,2019_057_190223_V13_3633733575_Zload1_100ms_0p4_tSlosh_tSlosh_2_L1.zip,250084409,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_057_190223_V13_3633733575_Zload1_100ms_0p4_tSlosh_tSlosh_2_L1-PARTIALS,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_057_190223_V13_3633733575_Zload1_100ms_0p4_tSlosh_tSlosh_3_L1.zip,2019_057_190223_V13_3633733575_Zload1_100ms_0p4_tSlosh_tSlosh_3_L1.zip,88261982,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_057_190223_V13_3633733575_Zload1_100ms_0p4_tSlosh_tSlosh_3_L1-PARTIALS,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_2_L1.zip,2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_2_L1.zip,248093912,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_2_L1-PARTIALS,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_3_L1.zip,2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_3_L1.zip,239165689,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_3_L1-PARTIALS,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_058_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_1_L1.zip,2019_058_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_1_L1.zip,205471120,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_058_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_1_L1-PARTIALS,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_058_tabs_to_pngs.csv,2019_058_tabs_to_pngs.csv,49502,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_058_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_1_L1-PARTIALS,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_058_190223_V13_3633732444_Zload2_100ms_0p4_tSlosh_tSlosh_1_L1.zip,2019_058_190223_V13_3633732444_Zload2_100ms_0p4_tSlosh_tSlosh_1_L1.zip,244732991,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_058_190223_V13_3633732444_Zload2_100ms_0p4_tSlosh_tSlosh_1_L1-PARTIALS,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_058_190223_V13_3633732444_Zload2_100ms_0p4_tSlosh_tSlosh_2_L1.zip,2019_058_190223_V13_3633732444_Zload2_100ms_0p4_tSlosh_tSlosh_2_L1.zip,179797378,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_058_190223_V13_3633732444_Zload2_100ms_0p4_tSlosh_tSlosh_2_L1-PARTIALS,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_1_L1_v2.zip,2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_1_L1_v2.zip,248597185,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_1_L1_v2,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_2_L1_v2.zip,2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_2_L1_v2.zip,249081532,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_2_L1_v2,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_3_L1_v2.zip,2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_3_L1_v2.zip,247479586,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_3_L1_v2,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_4_L1_v2.zip,2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_4_L1_v2.zip,60186426,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_4_L1_v2,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_057_190223_V13_3633733575_Zload1_100ms_0p4_tSlosh_tSlosh_1_L1_v2.zip,2019_057_190223_V13_3633733575_Zload1_100ms_0p4_tSlosh_tSlosh_1_L1_v2.zip,249066198,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_057_190223_V13_3633733575_Zload1_100ms_0p4_tSlosh_tSlosh_1_L1_v2,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_057_190223_V13_3633733575_Zload1_100ms_0p4_tSlosh_tSlosh_2_L1_v2.zip,2019_057_190223_V13_3633733575_Zload1_100ms_0p4_tSlosh_tSlosh_2_L1_v2.zip,249080258,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_057_190223_V13_3633733575_Zload1_100ms_0p4_tSlosh_tSlosh_2_L1_v2,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_057_190223_V13_3633733575_Zload1_100ms_0p4_tSlosh_tSlosh_3_L1_v2.zip,2019_057_190223_V13_3633733575_Zload1_100ms_0p4_tSlosh_tSlosh_3_L1_v2.zip,157988640,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_057_190223_V13_3633733575_Zload1_100ms_0p4_tSlosh_tSlosh_3_L1_v2,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_058_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_1_L1_v2.zip,2019_058_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_1_L1_v2.zip,206755944,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_058_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_1_L1_v2,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_058_190223_V13_3633732444_Zload2_100ms_0p4_tSlosh_tSlosh_1_L1_v2.zip,2019_058_190223_V13_3633732444_Zload2_100ms_0p4_tSlosh_tSlosh_1_L1_v2.zip,244196024,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_058_190223_V13_3633732444_Zload2_100ms_0p4_tSlosh_tSlosh_1_L1_v2,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_058_190223_V13_3633732444_Zload2_100ms_0p4_tSlosh_tSlosh_2_L1_v2.zip,2019_058_190223_V13_3633732444_Zload2_100ms_0p4_tSlosh_tSlosh_2_L1_v2.zip,188728591,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_058_190223_V13_3633732444_Zload2_100ms_0p4_tSlosh_tSlosh_2_L1_v2,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_1_L1.zip,2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_1_L1.zip,248589198,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_1_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
psi-data/PSI-32/Raw Data/2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_4_L1.zip,2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_4_L1.zip,60178439,Legacy/CAL - Consortium for Ultracold Atoms in Space/2019_057_190223_V13_3633731571_Zload1_100ms_0p5_tSlosh_tSlosh_4_L1,Raw Data,False,True,"Thu, 19 Sep 2024 10:58:20 GMT",1
