galaxy,weighting,level_Msun_pc2,theta_deg,R_kpc,filled
J0008-34,r10_t00,0.03,70.0,2.446,1
J0008-34,r10_t00,0.03,75.0,2.3918,1
J0008-34,r10_t00,0.03,80.0,2.5362,1
J0008-34,r10_t00,0.03,85.0,2.4536,1
J0008-34,r10_t00,0.03,90.0,2.3259,1
J0008-34,r10_t00,0.03,95.0,2.3018,1
J0008-34,r10_t00,0.03,100.0,2.3715,1
J0008-34,r10_t00,0.03,105.0,2.3813,1
J0008-34,r10_t00,0.03,110.0,2.3633,1
J0008-34,r10_t00,0.03,115.0,2.3924,1
J0008-34,r10_t00,0.03,120.0,2.1739,1
J0008-34,r10_t00,0.03,125.0,2.1819,1
J0008-34,r10_t00,0.03,130.0,2.1198,1
J0008-34,r10_t00,0.03,135.0,2.0722,1
J0008-34,r10_t00,0.03,140.0,2.1162,1
J0008-34,r10_t00,0.03,145.0,2.1956,1
J0008-34,r10_t00,0.03,150.0,1.8525,1
J0008-34,r10_t00,0.03,155.0,1.6198,1
J0008-34,r10_t00,0.03,160.0,1.7383,1
J0008-34,r10_t00,0.03,165.0,1.7936,1
J0008-34,r10_t00,0.03,170.0,2.0444,1
J0008-34,r10_t00,0.03,175.0,2.0849,1
J0008-34,r10_t00,0.03,180.0,1.8252,1
J0008-34,r10_t00,0.03,185.0,1.9927,1
J0008-34,r10_t00,0.03,190.0,2.0033,1
J0008-34,r10_t00,0.03,195.0,2.0232,1
J0008-34,r10_t00,0.03,200.0,2.0899,1
J0008-34,r10_t00,0.03,205.0,2.2153,1
J0008-34,r10_t00,0.03,210.0,2.2714,1
J0008-34,r10_t00,0.03,215.0,2.3038,1
J0008-34,r10_t00,0.03,220.0,2.375,1
J0008-34,r10_t00,0.03,225.0,2.5535,1
J0008-34,r10_t00,0.03,230.0,2.3749,1
J0008-34,r10_t00,0.03,235.0,2.1279,1
J0008-34,r10_t00,0.03,240.0,2.1842,1
J0008-34,r10_t00,0.03,245.0,2.1184,1
J0008-34,r10_t00,0.03,250.0,2.0363,1
J0008-34,r10_t00,0.03,255.0,2.1179,1
J0008-34,r10_t00,0.03,260.0,1.9929,1
J0008-34,r10_t00,0.03,265.0,2.2854,1
J0008-34,r10_t00,0.03,270.0,2.4013,1
J0008-34,r10_t00,0.03,275.0,2.1017,1
J0008-34,r10_t00,0.03,280.0,2.1669,1
J0008-34,r10_t00,0.03,285.0,2.1233,1
J0008-34,r10_t00,0.03,290.0,2.3012,1
J0008-34,r10_t00,0.03,295.0,2.4119,1
J0008-34,r10_t00,0.03,300.0,2.2391,1
J0008-34,r10_t00,0.03,305.0,2.2091,1
J0008-34,r10_t00,0.03,310.0,2.1779,1
J0008-34,r10_t00,0.03,315.0,2.1924,1
J0008-34,r10_t00,0.03,320.0,2.154,1
J0008-34,r10_t00,0.03,325.0,2.0633,1
J0008-34,r10_t00,0.03,330.0,1.9826,1
J0008-34,r10_t00,0.03,335.0,2.0042,1
J0008-34,r10_t00,0.03,340.0,1.9642,1
J0008-34,r10_t00,0.03,345.0,2.0212,1
J0008-34,r10_t00,0.03,350.0,2.0928,1
J0008-34,r10_t00,0.03,355.0,2.0663,1
J0008-34,r10_t00,0.1,0.0,2.0489,1
J0008-34,r10_t00,0.1,5.0,2.0405,1
J0008-34,r10_t00,0.1,10.0,1.9885,1
J0008-34,r10_t00,0.1,15.0,1.9579,1
J0008-34,r10_t00,0.1,20.0,1.8393,1
J0008-34,r10_t00,0.1,25.0,1.9156,1
J0008-34,r10_t00,0.1,30.0,1.7514,1
J0008-34,r10_t00,0.1,35.0,1.7124,1
J0008-34,r10_t00,0.1,40.0,1.8744,1
J0008-34,r10_t00,0.1,45.0,1.9557,1
J0008-34,r10_t00,0.1,50.0,1.9641,1
J0008-34,r10_t00,0.1,55.0,1.9877,1
J0008-34,r10_t00,0.1,60.0,2.0967,1
J0008-34,r10_t00,0.1,65.0,2.1086,1
J0008-34,r10_t00,0.1,70.0,2.1425,1
J0008-34,r10_t00,0.1,75.0,2.1747,1
J0008-34,r10_t00,0.1,80.0,2.2687,1
J0008-34,r10_t00,0.1,85.0,2.2904,1
J0008-34,r10_t00,0.1,90.0,2.1889,1
J0008-34,r10_t00,0.1,95.0,2.0994,1
J0008-34,r10_t00,0.1,100.0,2.0985,1
J0008-34,r10_t00,0.1,105.0,2.1717,1
J0008-34,r10_t00,0.1,110.0,2.1525,1
J0008-34,r10_t00,0.1,115.0,2.1349,1
J0008-34,r10_t00,0.1,120.0,2.0908,1
J0008-34,r10_t00,0.1,125.0,2.0122,1
J0008-34,r10_t00,0.1,130.0,2.0077,1
J0008-34,r10_t00,0.1,135.0,1.899,1
J0008-34,r10_t00,0.1,140.0,1.7805,1
J0008-34,r10_t00,0.1,145.0,1.682,1
J0008-34,r10_t00,0.1,150.0,1.6834,1
J0008-34,r10_t00,0.1,155.0,1.6069,1
J0008-34,r10_t00,0.1,160.0,1.5588,1
J0008-34,r10_t00,0.1,165.0,1.6134,1
J0008-34,r10_t00,0.1,170.0,1.6478,1
J0008-34,r10_t00,0.1,175.0,1.6864,1
J0008-34,r10_t00,0.1,180.0,1.6518,1
J0008-34,r10_t00,0.1,185.0,1.707,1
J0008-34,r10_t00,0.1,190.0,1.7762,1
J0008-34,r10_t00,0.1,195.0,1.8682,1
J0008-34,r10_t00,0.1,200.0,1.9406,1
J0008-34,r10_t00,0.1,205.0,2.0278,1
J0008-34,r10_t00,0.1,210.0,2.0017,1
J0008-34,r10_t00,0.1,215.0,2.0627,1
J0008-34,r10_t00,0.1,220.0,2.0207,1
J0008-34,r10_t00,0.1,225.0,1.9212,1
J0008-34,r10_t00,0.1,230.0,1.9328,1
J0008-34,r10_t00,0.1,235.0,1.8679,1
J0008-34,r10_t00,0.1,240.0,1.91,1
J0008-34,r10_t00,0.1,245.0,1.8764,1
J0008-34,r10_t00,0.1,250.0,1.8213,1
J0008-34,r10_t00,0.1,255.0,1.8145,1
J0008-34,r10_t00,0.1,260.0,1.7756,1
J0008-34,r10_t00,0.1,265.0,1.9334,1
J0008-34,r10_t00,0.1,270.0,1.9742,1
J0008-34,r10_t00,0.1,275.0,1.964,1
J0008-34,r10_t00,0.1,280.0,1.9604,1
J0008-34,r10_t00,0.1,285.0,1.9128,1
J0008-34,r10_t00,0.1,290.0,2.0113,1
J0008-34,r10_t00,0.1,295.0,1.9921,1
J0008-34,r10_t00,0.1,300.0,1.9476,1
J0008-34,r10_t00,0.1,305.0,1.7842,1
J0008-34,r10_t00,0.1,310.0,1.7801,1
J0008-34,r10_t00,0.1,315.0,1.8293,1
J0008-34,r10_t00,0.1,320.0,1.8174,1
J0008-34,r10_t00,0.1,325.0,1.81,1
J0008-34,r10_t00,0.1,330.0,1.8158,1
J0008-34,r10_t00,0.1,335.0,1.8269,1
J0008-34,r10_t00,0.1,340.0,1.7844,1
J0008-34,r10_t00,0.1,345.0,1.8107,1
J0008-34,r10_t00,0.1,350.0,1.7678,1
J0008-34,r10_t00,0.1,355.0,1.8891,1
J0008-34,r10_t00,0.3,0.0,1.4244,1
J0008-34,r10_t00,0.3,5.0,1.4155,1
J0008-34,r10_t00,0.3,10.0,1.4199,1
J0008-34,r10_t00,0.3,15.0,1.5074,1
J0008-34,r10_t00,0.3,20.0,1.5429,1
J0008-34,r10_t00,0.3,25.0,1.5104,1
J0008-34,r10_t00,0.3,30.0,1.4823,1
J0008-34,r10_t00,0.3,35.0,1.5425,1
J0008-34,r10_t00,0.3,40.0,1.514,1
J0008-34,r10_t00,0.3,45.0,1.5963,1
J0008-34,r10_t00,0.3,50.0,1.6903,1
J0008-34,r10_t00,0.3,55.0,1.7123,1
J0008-34,r10_t00,0.3,60.0,1.8428,1
J0008-34,r10_t00,0.3,65.0,1.8966,1
J0008-34,r10_t00,0.3,70.0,1.8755,1
J0008-34,r10_t00,0.3,75.0,1.9578,1
J0008-34,r10_t00,0.3,80.0,1.9678,1
J0008-34,r10_t00,0.3,85.0,1.858,1
J0008-34,r10_t00,0.3,90.0,1.8377,1
J0008-34,r10_t00,0.3,95.0,1.8243,1
J0008-34,r10_t00,0.3,100.0,1.7533,1
J0008-34,r10_t00,0.3,105.0,1.8411,1
J0008-34,r10_t00,0.3,110.0,1.8627,1
J0008-34,r10_t00,0.3,115.0,1.891,1
J0008-34,r10_t00,0.3,120.0,1.7993,1
J0008-34,r10_t00,0.3,125.0,1.8075,1
J0008-34,r10_t00,0.3,130.0,1.7759,1
J0008-34,r10_t00,0.3,135.0,1.6392,1
J0008-34,r10_t00,0.3,140.0,1.5212,1
J0008-34,r10_t00,0.3,145.0,1.5137,1
J0008-34,r10_t00,0.3,150.0,1.4317,1
J0008-34,r10_t00,0.3,155.0,1.3609,1
J0008-34,r10_t00,0.3,160.0,1.3009,1
J0008-34,r10_t00,0.3,165.0,1.3277,1
J0008-34,r10_t00,0.3,170.0,1.3979,1
J0008-34,r10_t00,0.3,175.0,1.3296,1
J0008-34,r10_t00,0.3,180.0,1.4257,1
J0008-34,r10_t00,0.3,185.0,1.48,1
J0008-34,r10_t00,0.3,190.0,1.5492,1
J0008-34,r10_t00,0.3,195.0,1.5725,1
J0008-34,r10_t00,0.3,200.0,1.6074,1
J0008-34,r10_t00,0.3,205.0,1.5743,1
J0008-34,r10_t00,0.3,210.0,1.6264,1
J0008-34,r10_t00,0.3,215.0,1.6881,1
J0008-34,r10_t00,0.3,220.0,1.6603,1
J0008-34,r10_t00,0.3,225.0,1.6502,1
J0008-34,r10_t00,0.3,230.0,1.6584,1
J0008-34,r10_t00,0.3,235.0,1.5926,1
J0008-34,r10_t00,0.3,240.0,1.6122,1
J0008-34,r10_t00,0.3,245.0,1.6362,1
J0008-34,r10_t00,0.3,250.0,1.607,1
J0008-34,r10_t00,0.3,255.0,1.5976,1
J0008-34,r10_t00,0.3,260.0,1.6085,1
J0008-34,r10_t00,0.3,265.0,1.5815,1
J0008-34,r10_t00,0.3,270.0,1.5623,1
J0008-34,r10_t00,0.3,275.0,1.5512,1
J0008-34,r10_t00,0.3,280.0,1.5484,1
J0008-34,r10_t00,0.3,285.0,1.6276,1
J0008-34,r10_t00,0.3,290.0,1.6689,1
J0008-34,r10_t00,0.3,295.0,1.6192,1
J0008-34,r10_t00,0.3,300.0,1.5733,1
J0008-34,r10_t00,0.3,305.0,1.4942,1
J0008-34,r10_t00,0.3,310.0,1.5208,1
J0008-34,r10_t00,0.3,315.0,1.4992,1
J0008-34,r10_t00,0.3,320.0,1.4829,1
J0008-34,r10_t00,0.3,325.0,1.3819,1
J0008-34,r10_t00,0.3,330.0,1.3837,1
J0008-34,r10_t00,0.3,335.0,1.4055,1
J0008-34,r10_t00,0.3,340.0,1.4252,1
J0008-34,r10_t00,0.3,345.0,1.4809,1
J0008-34,r10_t00,0.3,350.0,1.5163,1
J0008-34,r10_t00,0.3,355.0,1.4893,1
J0008-34,r10_t00,1.0,0.0,1.0756,1
J0008-34,r10_t00,1.0,5.0,1.0182,1
J0008-34,r10_t00,1.0,10.0,0.9652,1
J0008-34,r10_t00,1.0,15.0,1.0304,1
J0008-34,r10_t00,1.0,20.0,1.0606,1
J0008-34,r10_t00,1.0,25.0,1.0275,1
J0008-34,r10_t00,1.0,30.0,1.0008,1
J0008-34,r10_t00,1.0,35.0,0.9811,1
J0008-34,r10_t00,1.0,40.0,0.9688,1
J0008-34,r10_t00,1.0,45.0,0.9641,1
J0008-34,r10_t00,1.0,50.0,0.9672,1
J0008-34,r10_t00,1.0,55.0,1.0698,1
J0008-34,r10_t00,1.0,60.0,1.0879,1
J0008-34,r10_t00,1.0,65.0,1.1125,1
J0008-34,r10_t00,1.0,70.0,1.1793,1
J0008-34,r10_t00,1.0,75.0,1.2206,1
J0008-34,r10_t00,1.0,80.0,1.1824,1
J0008-34,r10_t00,1.0,85.0,1.2346,1
J0008-34,r10_t00,1.0,90.0,1.2126,1
J0008-34,r10_t00,1.0,95.0,1.2679,1
J0008-34,r10_t00,1.0,100.0,1.337,1
J0008-34,r10_t00,1.0,105.0,1.3452,1
J0008-34,r10_t00,1.0,110.0,1.3628,1
J0008-34,r10_t00,1.0,115.0,1.3895,1
J0008-34,r10_t00,1.0,120.0,1.384,1
J0008-34,r10_t00,1.0,125.0,1.348,1
J0008-34,r10_t00,1.0,130.0,1.3175,1
J0008-34,r10_t00,1.0,135.0,1.1877,1
J0008-34,r10_t00,1.0,140.0,1.0898,1
J0008-34,r10_t00,1.0,145.0,1.0862,1
J0008-34,r10_t00,1.0,150.0,0.9167,1
J0008-34,r10_t00,1.0,155.0,1.0072,1
J0008-34,r10_t00,1.0,160.0,1.0214,1
J0008-34,r10_t00,1.0,165.0,0.9674,1
J0008-34,r10_t00,1.0,170.0,0.8931,1
J0008-34,r10_t00,1.0,175.0,0.9307,1
J0008-34,r10_t00,1.0,180.0,0.9134,1
J0008-34,r10_t00,1.0,185.0,0.9693,1
J0008-34,r10_t00,1.0,190.0,0.9167,1
J0008-34,r10_t00,1.0,195.0,0.9826,1
J0008-34,r10_t00,1.0,200.0,1.0145,1
J0008-34,r10_t00,1.0,205.0,0.9829,1
J0008-34,r10_t00,1.0,210.0,1.0635,1
J0008-34,r10_t00,1.0,215.0,1.2133,1
J0008-34,r10_t00,1.0,220.0,1.2033,1
J0008-34,r10_t00,1.0,225.0,1.1995,1
J0008-34,r10_t00,1.0,230.0,1.2931,1
J0008-34,r10_t00,1.0,235.0,1.3023,1
J0008-34,r10_t00,1.0,240.0,1.2461,1
J0008-34,r10_t00,1.0,245.0,1.2723,1
J0008-34,r10_t00,1.0,250.0,1.2141,1
J0008-34,r10_t00,1.0,255.0,1.2519,1
J0008-34,r10_t00,1.0,260.0,1.2085,1
J0008-34,r10_t00,1.0,265.0,1.1747,1
J0008-34,r10_t00,1.0,270.0,1.0746,1
J0008-34,r10_t00,1.0,275.0,1.1384,1
J0008-34,r10_t00,1.0,280.0,1.137,1
J0008-34,r10_t00,1.0,285.0,1.147,1
J0008-34,r10_t00,1.0,290.0,1.168,1
J0008-34,r10_t00,1.0,295.0,1.1994,1
J0008-34,r10_t00,1.0,300.0,1.1566,1
J0008-34,r10_t00,1.0,305.0,1.1197,1
J0008-34,r10_t00,1.0,310.0,1.0893,1
J0008-34,r10_t00,1.0,315.0,1.1526,1
J0008-34,r10_t00,1.0,320.0,1.1367,1
J0008-34,r10_t00,1.0,325.0,1.0423,1
J0008-34,r10_t00,1.0,330.0,1.0424,1
J0008-34,r10_t00,1.0,335.0,1.0506,1
J0008-34,r10_t00,1.0,340.0,1.0666,1
J0008-34,r10_t00,1.0,345.0,1.0902,1
J0008-34,r10_t00,1.0,350.0,1.0488,1
J0008-34,r10_t00,1.0,355.0,1.0898,1
J0008-34,r10_t00,3.0,0.0,0.6244,1
J0008-34,r10_t00,3.0,5.0,0.6773,1
J0008-34,r10_t00,3.0,10.0,0.6243,1
J0008-34,r10_t00,3.0,15.0,0.284,1
J0008-34,r10_t00,3.0,20.0,0.5793,1
J0008-34,r10_t00,3.0,25.0,0.5446,1
J0008-34,r10_t00,3.0,30.0,0.4379,1
J0008-34,r10_t00,3.0,35.0,0.5856,0
J0008-34,r10_t00,3.0,40.0,0.3358,1
J0008-34,r10_t00,3.0,45.0,0.5856,0
J0008-34,r10_t00,3.0,50.0,0.153,1
J0008-34,r10_t00,3.0,55.0,0.5856,0
J0008-34,r10_t00,3.0,60.0,0.5856,0
J0008-34,r10_t00,3.0,65.0,0.5856,0
J0008-34,r10_t00,3.0,70.0,0.5856,0
J0008-34,r10_t00,3.0,75.0,0.5856,0
J0008-34,r10_t00,3.0,80.0,0.5856,0
J0008-34,r10_t00,3.0,85.0,0.5856,0
J0008-34,r10_t00,3.0,90.0,0.5856,0
J0008-34,r10_t00,3.0,95.0,0.1001,1
J0008-34,r10_t00,3.0,100.0,0.5856,0
J0008-34,r10_t00,3.0,105.0,0.5856,0
J0008-34,r10_t00,3.0,110.0,0.5856,0
J0008-34,r10_t00,3.0,115.0,0.1763,1
J0008-34,r10_t00,3.0,120.0,0.2592,1
J0008-34,r10_t00,3.0,125.0,0.4294,1
J0008-34,r10_t00,3.0,130.0,0.5856,0
J0008-34,r10_t00,3.0,135.0,0.5856,0
J0008-34,r10_t00,3.0,140.0,0.5814,1
J0008-34,r10_t00,3.0,145.0,0.6607,1
J0008-34,r10_t00,3.0,150.0,0.4911,1
J0008-34,r10_t00,3.0,155.0,0.6661,1
J0008-34,r10_t00,3.0,160.0,0.6838,1
J0008-34,r10_t00,3.0,165.0,0.607,1
J0008-34,r10_t00,3.0,170.0,0.5332,1
J0008-34,r10_t00,3.0,175.0,0.6421,1
J0008-34,r10_t00,3.0,180.0,0.5755,1
J0008-34,r10_t00,3.0,185.0,0.6284,1
J0008-34,r10_t00,3.0,190.0,0.576,1
J0008-34,r10_t00,3.0,195.0,0.3493,1
J0008-34,r10_t00,3.0,200.0,0.5326,1
J0008-34,r10_t00,3.0,205.0,0.6084,1
J0008-34,r10_t00,3.0,210.0,0.5832,1
J0008-34,r10_t00,3.0,215.0,0.396,1
J0008-34,r10_t00,3.0,220.0,0.5701,1
J0008-34,r10_t00,3.0,225.0,0.3882,1
J0008-34,r10_t00,3.0,230.0,0.5701,1
J0008-34,r10_t00,3.0,235.0,0.5856,0
J0008-34,r10_t00,3.0,240.0,0.583,1
J0008-34,r10_t00,3.0,245.0,0.6082,1
J0008-34,r10_t00,3.0,250.0,0.518,1
J0008-34,r10_t00,3.0,255.0,0.6441,1
J0008-34,r10_t00,3.0,260.0,0.4719,1
J0008-34,r10_t00,3.0,265.0,0.6061,1
J0008-34,r10_t00,3.0,270.0,0.6629,1
J0008-34,r10_t00,3.0,275.0,0.588,1
J0008-34,r10_t00,3.0,280.0,0.6556,1
J0008-34,r10_t00,3.0,285.0,0.5915,1
J0008-34,r10_t00,3.0,290.0,0.6678,1
J0008-34,r10_t00,3.0,295.0,0.6164,1
J0008-34,r10_t00,3.0,300.0,0.6986,1
J0008-34,r10_t00,3.0,305.0,0.7457,1
J0008-34,r10_t00,3.0,310.0,0.4599,1
J0008-34,r10_t00,3.0,315.0,0.7196,1
J0008-34,r10_t00,3.0,320.0,0.7045,1
J0008-34,r10_t00,3.0,325.0,0.4462,1
J0008-34,r10_t00,3.0,330.0,0.7013,1
J0008-34,r10_t00,3.0,335.0,0.7099,1
J0008-34,r10_t00,3.0,340.0,0.6292,1
J0008-34,r10_t00,3.0,345.0,0.7302,1
J0008-34,r10_t00,3.0,350.0,0.5813,1
J0008-34,r10_t00,3.0,355.0,0.6907,1
J0008-34,r10_t90,0.01,0.0,2.5893,1
J0008-34,r10_t90,0.01,5.0,2.1546,1
J0008-34,r10_t90,0.01,10.0,2.8236,1
J0008-34,r10_t90,0.01,15.0,1.7506,1
J0008-34,r10_t90,0.01,20.0,3.1472,1
J0008-34,r10_t90,0.01,25.0,1.4038,1
J0008-34,r10_t90,0.01,30.0,2.8249,1
J0008-34,r10_t90,0.01,35.0,3.2626,1
J0008-34,r10_t90,0.01,40.0,1.8561,1
J0008-34,r10_t90,0.01,45.0,3.045,1
J0008-34,r10_t90,0.01,50.0,2.8955,1
J0008-34,r10_t90,0.01,55.0,3.4422,1
J0008-34,r10_t90,0.01,60.0,2.8249,1
J0008-34,r10_t90,0.01,65.0,3.3931,1
J0008-34,r10_t90,0.01,70.0,3.4149,1
J0008-34,r10_t90,0.01,75.0,2.9101,0
J0008-34,r10_t90,0.01,80.0,3.5063,1
J0008-34,r10_t90,0.01,85.0,3.662,1
J0008-34,r10_t90,0.01,90.0,3.1099,1
J0008-34,r10_t90,0.01,95.0,2.5683,1
J0008-34,r10_t90,0.01,100.0,3.3471,1
J0008-34,r10_t90,0.01,105.0,3.6358,1
J0008-34,r10_t90,0.01,110.0,3.1632,1
J0008-34,r10_t90,0.01,115.0,3.5266,1
J0008-34,r10_t90,0.01,120.0,1.9393,1
J0008-34,r10_t90,0.01,125.0,3.1336,1
J0008-34,r10_t90,0.01,130.0,2.8044,1
J0008-34,r10_t90,0.01,135.0,3.2623,1
J0008-34,r10_t90,0.01,140.0,2.0852,1
J0008-34,r10_t90,0.01,145.0,3.0467,1
J0008-34,r10_t90,0.01,150.0,2.9101,0
J0008-34,r10_t90,0.01,155.0,2.9302,1
J0008-34,r10_t90,0.01,160.0,0.4719,1
J0008-34,r10_t90,0.01,165.0,2.9246,1
J0008-34,r10_t90,0.01,170.0,2.4456,1
J0008-34,r10_t90,0.01,175.0,1.9731,1
J0008-34,r10_t90,0.01,180.0,2.5846,1
J0008-34,r10_t90,0.01,185.0,2.9101,0
J0008-34,r10_t90,0.01,190.0,2.1589,1
J0008-34,r10_t90,0.01,195.0,2.8359,1
J0008-34,r10_t90,0.01,200.0,2.4681,1
J0008-34,r10_t90,0.01,205.0,2.9101,0
J0008-34,r10_t90,0.01,210.0,2.8611,1
J0008-34,r10_t90,0.01,215.0,3.3082,1
J0008-34,r10_t90,0.01,220.0,2.6053,1
J0008-34,r10_t90,0.01,225.0,3.1007,1
J0008-34,r10_t90,0.01,230.0,2.4235,1
J0008-34,r10_t90,0.01,235.0,3.511,1
J0008-34,r10_t90,0.01,240.0,2.3331,1
J0008-34,r10_t90,0.01,245.0,3.469,1
J0008-34,r10_t90,0.01,250.0,3.4964,1
J0008-34,r10_t90,0.01,255.0,1.7686,1
J0008-34,r10_t90,0.01,260.0,3.5916,1
J0008-34,r10_t90,0.01,265.0,2.4565,1
J0008-34,r10_t90,0.01,270.0,3.1977,1
J0008-34,r10_t90,0.01,275.0,2.6563,1
J0008-34,r10_t90,0.01,280.0,3.435,1
J0008-34,r10_t90,0.01,285.0,2.9101,0
J0008-34,r10_t90,0.01,290.0,3.2482,1
J0008-34,r10_t90,0.01,295.0,2.812,1
J0008-34,r10_t90,0.01,300.0,3.2113,1
J0008-34,r10_t90,0.01,305.0,2.4347,1
J0008-34,r10_t90,0.01,310.0,2.8747,1
J0008-34,r10_t90,0.01,315.0,3.3293,1
J0008-34,r10_t90,0.01,320.0,2.6228,1
J0008-34,r10_t90,0.01,325.0,3.1033,1
J0008-34,r10_t90,0.01,330.0,0.5149,1
J0008-34,r10_t90,0.01,335.0,2.9733,1
J0008-34,r10_t90,0.01,340.0,2.9101,0
J0008-34,r10_t90,0.01,345.0,2.9518,1
J0008-34,r10_t90,0.01,350.0,2.4696,1
J0008-34,r10_t90,0.01,355.0,3.0414,1
J0008-34,r10_t90,0.03,0.0,2.5893,1
J0008-34,r10_t90,0.03,5.0,2.1546,1
J0008-34,r10_t90,0.03,10.0,2.4516,0
J0008-34,r10_t90,0.03,15.0,1.7506,1
J0008-34,r10_t90,0.03,20.0,2.4453,1
J0008-34,r10_t90,0.03,25.0,1.4038,1
J0008-34,r10_t90,0.03,30.0,2.8249,1
J0008-34,r10_t90,0.03,35.0,2.5573,1
J0008-34,r10_t90,0.03,40.0,1.8561,1
J0008-34,r10_t90,0.03,45.0,2.3628,1
J0008-34,r10_t90,0.03,50.0,2.8955,1
J0008-34,r10_t90,0.03,55.0,1.7041,1
J0008-34,r10_t90,0.03,60.0,2.8249,1
J0008-34,r10_t90,0.03,65.0,2.4516,0
J0008-34,r10_t90,0.03,70.0,2.839,1
J0008-34,r10_t90,0.03,75.0,2.4516,0
J0008-34,r10_t90,0.03,80.0,2.9366,1
J0008-34,r10_t90,0.03,85.0,2.37,1
J0008-34,r10_t90,0.03,90.0,3.1099,1
J0008-34,r10_t90,0.03,95.0,2.5683,1
J0008-34,r10_t90,0.03,100.0,2.0454,1
J0008-34,r10_t90,0.03,105.0,2.8388,1
J0008-34,r10_t90,0.03,110.0,3.1632,1
J0008-34,r10_t90,0.03,115.0,2.7307,1
J0008-34,r10_t90,0.03,120.0,1.9393,1
J0008-34,r10_t90,0.03,125.0,2.3602,1
J0008-34,r10_t90,0.03,130.0,2.8044,1
J0008-34,r10_t90,0.03,135.0,1.6146,1
J0008-34,r10_t90,0.03,140.0,2.0852,1
J0008-34,r10_t90,0.03,145.0,2.5638,1
J0008-34,r10_t90,0.03,150.0,2.4516,0
J0008-34,r10_t90,0.03,155.0,2.4383,1
J0008-34,r10_t90,0.03,160.0,0.4719,1
J0008-34,r10_t90,0.03,165.0,2.4516,0
J0008-34,r10_t90,0.03,170.0,2.4456,1
J0008-34,r10_t90,0.03,175.0,1.9731,1
J0008-34,r10_t90,0.03,180.0,2.5846,1
J0008-34,r10_t90,0.03,185.0,2.4516,0
J0008-34,r10_t90,0.03,190.0,2.1589,1
J0008-34,r10_t90,0.03,195.0,1.7678,1
J0008-34,r10_t90,0.03,200.0,2.4681,1
J0008-34,r10_t90,0.03,205.0,2.4516,0
J0008-34,r10_t90,0.03,210.0,2.1505,1
J0008-34,r10_t90,0.03,215.0,2.4516,0
J0008-34,r10_t90,0.03,220.0,2.6053,1
J0008-34,r10_t90,0.03,225.0,2.4516,0
J0008-34,r10_t90,0.03,230.0,2.4235,1
J0008-34,r10_t90,0.03,235.0,2.9612,1
J0008-34,r10_t90,0.03,240.0,2.3331,1
J0008-34,r10_t90,0.03,245.0,2.8995,1
J0008-34,r10_t90,0.03,250.0,2.9205,1
J0008-34,r10_t90,0.03,255.0,1.7686,1
J0008-34,r10_t90,0.03,260.0,3.0225,1
J0008-34,r10_t90,0.03,265.0,2.4565,1
J0008-34,r10_t90,0.03,270.0,2.4516,0
J0008-34,r10_t90,0.03,275.0,2.6563,1
J0008-34,r10_t90,0.03,280.0,2.926,1
J0008-34,r10_t90,0.03,285.0,2.4516,0
J0008-34,r10_t90,0.03,290.0,2.4468,1
J0008-34,r10_t90,0.03,295.0,2.812,1
J0008-34,r10_t90,0.03,300.0,2.0188,1
J0008-34,r10_t90,0.03,305.0,2.4347,1
J0008-34,r10_t90,0.03,310.0,2.8747,1
J0008-34,r10_t90,0.03,315.0,1.6816,1
J0008-34,r10_t90,0.03,320.0,2.6228,1
J0008-34,r10_t90,0.03,325.0,2.4516,0
J0008-34,r10_t90,0.03,330.0,0.5149,1
J0008-34,r10_t90,0.03,335.0,2.4814,1
J0008-34,r10_t90,0.03,340.0,2.4516,0
J0008-34,r10_t90,0.03,345.0,2.4516,0
J0008-34,r10_t90,0.03,350.0,2.4696,1
J0008-34,r10_t90,0.03,355.0,1.5239,1
J0031-22,r05_t00,0.01,0.0,4.5688,1
J0031-22,r05_t00,0.01,5.0,4.7086,1
J0031-22,r05_t00,0.01,10.0,4.7746,1
J0031-22,r05_t00,0.01,15.0,4.6692,1
J0031-22,r05_t00,0.01,20.0,4.603,1
J0031-22,r05_t00,0.01,25.0,4.7642,1
J0031-22,r05_t00,0.01,30.0,4.7887,1
J0031-22,r05_t00,0.01,35.0,4.8166,1
J0031-22,r05_t00,0.01,40.0,4.8542,1
J0031-22,r05_t00,0.01,45.0,4.8812,1
J0031-22,r05_t00,0.01,50.0,5.3301,1
J0031-22,r05_t00,0.01,55.0,5.1453,1
J0031-22,r05_t00,0.01,60.0,5.2554,1
J0031-22,r05_t00,0.01,65.0,5.1653,1
J0031-22,r05_t00,0.01,70.0,5.3978,1
J0031-22,r05_t00,0.01,75.0,5.7199,1
J0031-22,r05_t00,0.01,80.0,6.1889,1
J0031-22,r05_t00,0.01,85.0,5.9873,1
J0031-22,r05_t00,0.01,90.0,5.7862,1
J0031-22,r05_t00,0.01,95.0,5.847,1
J0031-22,r05_t00,0.01,100.0,5.8842,1
J0031-22,r05_t00,0.01,105.0,5.6408,1
J0031-22,r05_t00,0.01,110.0,5.384,1
J0031-22,r05_t00,0.01,115.0,5.5526,1
J0031-22,r05_t00,0.01,120.0,5.6902,1
J0031-22,r05_t00,0.01,125.0,5.4924,1
J0031-22,r05_t00,0.01,130.0,5.1107,1
J0031-22,r05_t00,0.01,135.0,4.9784,1
