galaxy,weighting,level_Msun_pc2,theta_deg,R_kpc,filled
J2257-41,r10_t00,0.01,150.0,36.1245,1
J2257-41,r10_t00,0.01,155.0,35.815,1
J2257-41,r10_t00,0.01,160.0,23.2578,1
J2257-41,r10_t00,0.01,165.0,22.9479,1
J2257-41,r10_t00,0.01,170.0,23.4134,1
J2257-41,r10_t00,0.01,175.0,23.1816,1
J2257-41,r10_t00,0.01,180.0,22.3882,1
J2257-41,r10_t00,0.01,185.0,23.9653,1
J2257-41,r10_t00,0.01,190.0,24.03,1
J2257-41,r10_t00,0.01,195.0,24.8064,1
J2257-41,r10_t00,0.01,200.0,24.9539,1
J2257-41,r10_t00,0.01,205.0,23.7384,1
J2257-41,r10_t00,0.01,210.0,23.104,1
J2257-41,r10_t00,0.01,215.0,23.2676,1
J2257-41,r10_t00,0.01,220.0,24.5278,1
J2257-41,r10_t00,0.01,225.0,24.5025,1
J2257-41,r10_t00,0.01,230.0,26.549,1
J2257-41,r10_t00,0.01,235.0,26.9012,1
J2257-41,r10_t00,0.01,240.0,25.203,1
J2257-41,r10_t00,0.01,245.0,26.5445,1
J2257-41,r10_t00,0.01,250.0,27.3645,1
J2257-41,r10_t00,0.01,255.0,26.5256,1
J2257-41,r10_t00,0.01,260.0,27.3932,1
J2257-41,r10_t00,0.01,265.0,26.7039,1
J2257-41,r10_t00,0.01,270.0,28.465,1
J2257-41,r10_t00,0.01,275.0,28.4447,1
J2257-41,r10_t00,0.01,280.0,26.9461,1
J2257-41,r10_t00,0.01,285.0,26.2127,1
J2257-41,r10_t00,0.01,290.0,26.8338,1
J2257-41,r10_t00,0.01,295.0,25.8802,1
J2257-41,r10_t00,0.01,300.0,25.9767,1
J2257-41,r10_t00,0.01,305.0,25.3644,1
J2257-41,r10_t00,0.01,310.0,24.9438,1
J2257-41,r10_t00,0.01,315.0,25.1033,1
J2257-41,r10_t00,0.01,320.0,23.3207,1
J2257-41,r10_t00,0.01,325.0,23.5781,1
J2257-41,r10_t00,0.01,330.0,23.8286,1
J2257-41,r10_t00,0.01,335.0,24.5467,1
J2257-41,r10_t00,0.01,340.0,24.5289,1
J2257-41,r10_t00,0.01,345.0,23.9527,1
J2257-41,r10_t00,0.01,350.0,24.2545,1
J2257-41,r10_t00,0.01,355.0,24.6643,1
J2257-41,r10_t00,0.03,0.0,24.5438,1
J2257-41,r10_t00,0.03,5.0,24.3049,1
J2257-41,r10_t00,0.03,10.0,24.6426,1
J2257-41,r10_t00,0.03,15.0,25.7543,1
J2257-41,r10_t00,0.03,20.0,26.8748,1
J2257-41,r10_t00,0.03,25.0,27.0673,1
J2257-41,r10_t00,0.03,30.0,26.8582,1
J2257-41,r10_t00,0.03,35.0,26.709,1
J2257-41,r10_t00,0.03,40.0,26.79,1
J2257-41,r10_t00,0.03,45.0,26.8898,1
J2257-41,r10_t00,0.03,50.0,26.7788,1
J2257-41,r10_t00,0.03,55.0,26.7688,1
J2257-41,r10_t00,0.03,60.0,26.8528,1
J2257-41,r10_t00,0.03,65.0,26.8448,1
J2257-41,r10_t00,0.03,70.0,25.095,1
J2257-41,r10_t00,0.03,75.0,25.376,1
J2257-41,r10_t00,0.03,80.0,24.9375,1
J2257-41,r10_t00,0.03,85.0,26.6571,1
J2257-41,r10_t00,0.03,90.0,25.1637,1
J2257-41,r10_t00,0.03,95.0,25.1431,1
J2257-41,r10_t00,0.03,100.0,24.9352,1
J2257-41,r10_t00,0.03,105.0,24.4525,1
J2257-41,r10_t00,0.03,110.0,23.6176,1
J2257-41,r10_t00,0.03,115.0,26.9698,1
J2257-41,r10_t00,0.03,120.0,26.872,1
J2257-41,r10_t00,0.03,125.0,24.2782,1
J2257-41,r10_t00,0.03,130.0,24.4974,1
J2257-41,r10_t00,0.03,135.0,23.4663,1
J2257-41,r10_t00,0.03,140.0,24.2244,1
J2257-41,r10_t00,0.03,145.0,23.3381,1
J2257-41,r10_t00,0.03,150.0,35.9541,1
J2257-41,r10_t00,0.03,155.0,35.6503,1
J2257-41,r10_t00,0.03,160.0,22.9168,1
J2257-41,r10_t00,0.03,165.0,22.838,1
J2257-41,r10_t00,0.03,170.0,23.2477,1
J2257-41,r10_t00,0.03,175.0,22.8553,1
J2257-41,r10_t00,0.03,180.0,22.1496,1
J2257-41,r10_t00,0.03,185.0,23.8214,1
J2257-41,r10_t00,0.03,190.0,24.03,1
J2257-41,r10_t00,0.03,195.0,24.8064,1
J2257-41,r10_t00,0.03,200.0,24.8783,1
J2257-41,r10_t00,0.03,205.0,23.6609,1
J2257-41,r10_t00,0.03,210.0,22.8424,1
J2257-41,r10_t00,0.03,215.0,23.132,1
J2257-41,r10_t00,0.03,220.0,24.5143,1
J2257-41,r10_t00,0.03,225.0,24.484,1
J2257-41,r10_t00,0.03,230.0,26.549,1
J2257-41,r10_t00,0.03,235.0,26.8412,1
J2257-41,r10_t00,0.03,240.0,24.9905,1
J2257-41,r10_t00,0.03,245.0,24.8577,1
J2257-41,r10_t00,0.03,250.0,27.3645,1
J2257-41,r10_t00,0.03,255.0,26.0231,1
J2257-41,r10_t00,0.03,260.0,27.2027,1
J2257-41,r10_t00,0.03,265.0,26.6336,1
J2257-41,r10_t00,0.03,270.0,28.0796,1
J2257-41,r10_t00,0.03,275.0,28.1263,1
J2257-41,r10_t00,0.03,280.0,26.6529,1
J2257-41,r10_t00,0.03,285.0,26.2127,1
J2257-41,r10_t00,0.03,290.0,25.8561,1
J2257-41,r10_t00,0.03,295.0,25.8802,1
J2257-41,r10_t00,0.03,300.0,25.782,1
J2257-41,r10_t00,0.03,305.0,25.1639,1
J2257-41,r10_t00,0.03,310.0,24.9438,1
J2257-41,r10_t00,0.03,315.0,24.8989,1
J2257-41,r10_t00,0.03,320.0,23.1162,1
J2257-41,r10_t00,0.03,325.0,23.5781,1
J2257-41,r10_t00,0.03,330.0,23.8286,1
J2257-41,r10_t00,0.03,335.0,23.8588,1
J2257-41,r10_t00,0.03,340.0,23.6201,1
J2257-41,r10_t00,0.03,345.0,23.7783,1
J2257-41,r10_t00,0.03,350.0,24.1568,1
J2257-41,r10_t00,0.03,355.0,24.6201,1
J2257-41,r10_t00,0.1,0.0,24.2426,1
J2257-41,r10_t00,0.1,5.0,24.0331,1
J2257-41,r10_t00,0.1,10.0,24.372,1
J2257-41,r10_t00,0.1,15.0,25.4871,1
J2257-41,r10_t00,0.1,20.0,25.826,1
J2257-41,r10_t00,0.1,25.0,26.2151,1
J2257-41,r10_t00,0.1,30.0,26.4139,1
J2257-41,r10_t00,0.1,35.0,26.4208,1
J2257-41,r10_t00,0.1,40.0,26.5831,1
J2257-41,r10_t00,0.1,45.0,26.4513,1
J2257-41,r10_t00,0.1,50.0,26.2583,1
J2257-41,r10_t00,0.1,55.0,26.3413,1
J2257-41,r10_t00,0.1,60.0,26.169,1
J2257-41,r10_t00,0.1,65.0,25.3019,1
J2257-41,r10_t00,0.1,70.0,24.613,1
J2257-41,r10_t00,0.1,75.0,24.6657,1
J2257-41,r10_t00,0.1,80.0,24.5172,1
J2257-41,r10_t00,0.1,85.0,24.4519,1
J2257-41,r10_t00,0.1,90.0,24.0809,1
J2257-41,r10_t00,0.1,95.0,23.8088,1
J2257-41,r10_t00,0.1,100.0,23.8423,1
J2257-41,r10_t00,0.1,105.0,23.6083,1
J2257-41,r10_t00,0.1,110.0,23.0551,1
J2257-41,r10_t00,0.1,115.0,22.9927,1
J2257-41,r10_t00,0.1,120.0,23.5921,1
J2257-41,r10_t00,0.1,125.0,23.8089,1
J2257-41,r10_t00,0.1,130.0,24.0115,1
J2257-41,r10_t00,0.1,135.0,22.6041,1
J2257-41,r10_t00,0.1,140.0,23.0176,1
J2257-41,r10_t00,0.1,145.0,22.5441,1
J2257-41,r10_t00,0.1,150.0,35.5614,1
J2257-41,r10_t00,0.1,155.0,35.6194,1
J2257-41,r10_t00,0.1,160.0,22.4538,1
J2257-41,r10_t00,0.1,165.0,22.2276,1
J2257-41,r10_t00,0.1,170.0,22.557,1
J2257-41,r10_t00,0.1,175.0,22.4907,1
J2257-41,r10_t00,0.1,180.0,21.764,1
J2257-41,r10_t00,0.1,185.0,23.5367,1
J2257-41,r10_t00,0.1,190.0,20.5773,1
J2257-41,r10_t00,0.1,195.0,24.0041,1
J2257-41,r10_t00,0.1,200.0,24.3445,1
J2257-41,r10_t00,0.1,205.0,23.1414,1
J2257-41,r10_t00,0.1,210.0,22.341,1
J2257-41,r10_t00,0.1,215.0,22.5947,1
J2257-41,r10_t00,0.1,220.0,24.0969,1
J2257-41,r10_t00,0.1,225.0,24.057,1
J2257-41,r10_t00,0.1,230.0,23.4409,1
J2257-41,r10_t00,0.1,235.0,22.9389,1
J2257-41,r10_t00,0.1,240.0,24.4565,1
J2257-41,r10_t00,0.1,245.0,23.2601,1
J2257-41,r10_t00,0.1,250.0,26.3676,1
J2257-41,r10_t00,0.1,255.0,23.007,1
J2257-41,r10_t00,0.1,260.0,22.3261,1
J2257-41,r10_t00,0.1,265.0,24.1335,1
J2257-41,r10_t00,0.1,270.0,26.0669,1
J2257-41,r10_t00,0.1,275.0,26.3657,1
J2257-41,r10_t00,0.1,280.0,25.836,1
J2257-41,r10_t00,0.1,285.0,25.4442,1
J2257-41,r10_t00,0.1,290.0,25.315,1
J2257-41,r10_t00,0.1,295.0,25.2762,1
J2257-41,r10_t00,0.1,300.0,25.1007,1
J2257-41,r10_t00,0.1,305.0,24.6144,1
J2257-41,r10_t00,0.1,310.0,24.2904,1
J2257-41,r10_t00,0.1,315.0,22.9381,1
J2257-41,r10_t00,0.1,320.0,22.9116,1
J2257-41,r10_t00,0.1,325.0,22.7668,1
J2257-41,r10_t00,0.1,330.0,23.2318,1
J2257-41,r10_t00,0.1,335.0,23.4691,1
J2257-41,r10_t00,0.1,340.0,23.192,1
J2257-41,r10_t00,0.1,345.0,23.0912,1
J2257-41,r10_t00,0.1,350.0,23.5637,1
J2257-41,r10_t00,0.1,355.0,24.1307,1
J2257-41,r10_t00,0.3,0.0,23.1997,1
J2257-41,r10_t00,0.3,5.0,23.4895,1
J2257-41,r10_t00,0.3,10.0,23.9441,1
J2257-41,r10_t00,0.3,15.0,24.6134,1
J2257-41,r10_t00,0.3,20.0,25.2867,1
J2257-41,r10_t00,0.3,25.0,25.0416,1
J2257-41,r10_t00,0.3,30.0,23.6201,1
J2257-41,r10_t00,0.3,35.0,23.5286,1
J2257-41,r10_t00,0.3,40.0,23.0073,1
J2257-41,r10_t00,0.3,45.0,24.9787,1
J2257-41,r10_t00,0.3,50.0,25.2369,1
J2257-41,r10_t00,0.3,55.0,25.3966,1
J2257-41,r10_t00,0.3,60.0,24.2461,1
J2257-41,r10_t00,0.3,65.0,23.8217,1
J2257-41,r10_t00,0.3,70.0,23.4151,1
J2257-41,r10_t00,0.3,75.0,23.7622,1
J2257-41,r10_t00,0.3,80.0,23.317,1
J2257-41,r10_t00,0.3,85.0,22.7516,1
J2257-41,r10_t00,0.3,90.0,22.6175,1
J2257-41,r10_t00,0.3,95.0,22.8546,1
J2257-41,r10_t00,0.3,100.0,22.713,1
J2257-41,r10_t00,0.3,105.0,22.3503,1
J2257-41,r10_t00,0.3,110.0,21.8885,1
J2257-41,r10_t00,0.3,115.0,19.2817,1
J2257-41,r10_t00,0.3,120.0,22.6569,1
J2257-41,r10_t00,0.3,125.0,22.3761,1
J2257-41,r10_t00,0.3,130.0,22.1448,1
J2257-41,r10_t00,0.3,135.0,21.582,1
J2257-41,r10_t00,0.3,140.0,21.2662,1
J2257-41,r10_t00,0.3,145.0,20.5132,1
J2257-41,r10_t00,0.3,150.0,35.3652,1
J2257-41,r10_t00,0.3,155.0,35.2285,1
J2257-41,r10_t00,0.3,160.0,19.2141,1
J2257-41,r10_t00,0.3,165.0,20.8898,1
J2257-41,r10_t00,0.3,170.0,21.0576,1
J2257-41,r10_t00,0.3,175.0,20.3559,1
J2257-41,r10_t00,0.3,180.0,20.4498,1
J2257-41,r10_t00,0.3,185.0,18.7791,1
J2257-41,r10_t00,0.3,190.0,18.8006,1
J2257-41,r10_t00,0.3,195.0,18.8457,1
J2257-41,r10_t00,0.3,200.0,21.3276,1
J2257-41,r10_t00,0.3,205.0,20.665,1
J2257-41,r10_t00,0.3,210.0,21.215,1
J2257-41,r10_t00,0.3,215.0,21.3219,1
J2257-41,r10_t00,0.3,220.0,21.3939,1
J2257-41,r10_t00,0.3,225.0,22.9993,1
J2257-41,r10_t00,0.3,230.0,22.8029,1
J2257-41,r10_t00,0.3,235.0,21.9501,1
J2257-41,r10_t00,0.3,240.0,22.1732,1
J2257-41,r10_t00,0.3,245.0,21.9288,1
J2257-41,r10_t00,0.3,250.0,21.1563,1
J2257-41,r10_t00,0.3,255.0,20.9876,1
J2257-41,r10_t00,0.3,260.0,20.6038,1
J2257-41,r10_t00,0.3,265.0,20.2269,1
J2257-41,r10_t00,0.3,270.0,21.4404,1
J2257-41,r10_t00,0.3,275.0,21.3762,1
J2257-41,r10_t00,0.3,280.0,24.0298,1
J2257-41,r10_t00,0.3,285.0,21.054,1
J2257-41,r10_t00,0.3,290.0,24.4961,1
J2257-41,r10_t00,0.3,295.0,24.4853,1
J2257-41,r10_t00,0.3,300.0,24.3686,1
J2257-41,r10_t00,0.3,305.0,24.1197,1
J2257-41,r10_t00,0.3,310.0,22.7272,1
J2257-41,r10_t00,0.3,315.0,21.833,1
J2257-41,r10_t00,0.3,320.0,21.4801,1
J2257-41,r10_t00,0.3,325.0,20.9421,1
J2257-41,r10_t00,0.3,330.0,20.5948,1
J2257-41,r10_t00,0.3,335.0,22.0765,1
J2257-41,r10_t00,0.3,340.0,21.7465,1
J2257-41,r10_t00,0.3,345.0,21.9155,1
J2257-41,r10_t00,0.3,350.0,21.6253,1
J2257-41,r10_t00,0.3,355.0,21.1713,1
J2257-41,r10_t00,1.0,0.0,17.7248,1
J2257-41,r10_t00,1.0,5.0,18.0376,1
J2257-41,r10_t00,1.0,10.0,18.0537,1
J2257-41,r10_t00,1.0,15.0,17.8134,1
J2257-41,r10_t00,1.0,20.0,18.4098,1
J2257-41,r10_t00,1.0,25.0,18.1623,1
J2257-41,r10_t00,1.0,30.0,17.0543,1
J2257-41,r10_t00,1.0,35.0,17.1557,1
J2257-41,r10_t00,1.0,40.0,17.6329,1
J2257-41,r10_t00,1.0,45.0,17.5946,1
J2257-41,r10_t00,1.0,50.0,17.3955,1
J2257-41,r10_t00,1.0,55.0,17.3536,1
J2257-41,r10_t00,1.0,60.0,17.1101,1
J2257-41,r10_t00,1.0,65.0,16.1945,1
J2257-41,r10_t00,1.0,70.0,16.2123,1
J2257-41,r10_t00,1.0,75.0,16.0429,1
J2257-41,r10_t00,1.0,80.0,15.8173,1
J2257-41,r10_t00,1.0,85.0,15.634,1
J2257-41,r10_t00,1.0,90.0,16.0593,1
J2257-41,r10_t00,1.0,95.0,16.6496,1
J2257-41,r10_t00,1.0,100.0,16.883,1
J2257-41,r10_t00,1.0,105.0,16.7692,1
J2257-41,r10_t00,1.0,110.0,16.3682,1
J2257-41,r10_t00,1.0,115.0,16.0238,1
J2257-41,r10_t00,1.0,120.0,15.7823,1
J2257-41,r10_t00,1.0,125.0,15.5915,1
J2257-41,r10_t00,1.0,130.0,15.7592,1
J2257-41,r10_t00,1.0,135.0,15.3612,1
J2257-41,r10_t00,1.0,140.0,15.3154,1
J2257-41,r10_t00,1.0,145.0,15.2609,1
J2257-41,r10_t00,1.0,150.0,34.7487,1
J2257-41,r10_t00,1.0,155.0,35.0025,1
J2257-41,r10_t00,1.0,160.0,18.2198,1
J2257-41,r10_t00,1.0,165.0,17.7114,1
J2257-41,r10_t00,1.0,170.0,17.2758,1
J2257-41,r10_t00,1.0,175.0,17.2272,1
J2257-41,r10_t00,1.0,180.0,16.9767,1
J2257-41,r10_t00,1.0,185.0,17.298,1
J2257-41,r10_t00,1.0,190.0,17.3403,1
J2257-41,r10_t00,1.0,195.0,17.3348,1
J2257-41,r10_t00,1.0,200.0,17.2814,1
J2257-41,r10_t00,1.0,205.0,17.2663,1
J2257-41,r10_t00,1.0,210.0,17.1701,1
J2257-41,r10_t00,1.0,215.0,17.317,1
J2257-41,r10_t00,1.0,220.0,17.9532,1
J2257-41,r10_t00,1.0,225.0,19.8287,1
J2257-41,r10_t00,1.0,230.0,20.5266,1
J2257-41,r10_t00,1.0,235.0,19.7566,1
J2257-41,r10_t00,1.0,240.0,19.1447,1
J2257-41,r10_t00,1.0,245.0,18.9927,1
J2257-41,r10_t00,1.0,250.0,18.5021,1
J2257-41,r10_t00,1.0,255.0,17.7865,1
J2257-41,r10_t00,1.0,260.0,17.8942,1
J2257-41,r10_t00,1.0,265.0,17.1197,1
J2257-41,r10_t00,1.0,270.0,17.4506,1
J2257-41,r10_t00,1.0,275.0,17.2814,1
J2257-41,r10_t00,1.0,280.0,17.0885,1
J2257-41,r10_t00,1.0,285.0,17.2105,1
J2257-41,r10_t00,1.0,290.0,18.9145,1
J2257-41,r10_t00,1.0,295.0,18.4491,1
J2257-41,r10_t00,1.0,300.0,18.5342,1
J2257-41,r10_t00,1.0,305.0,21.1078,1
J2257-41,r10_t00,1.0,310.0,21.5904,1
J2257-41,r10_t00,1.0,315.0,20.9707,1
J2257-41,r10_t00,1.0,320.0,19.6397,1
J2257-41,r10_t00,1.0,325.0,18.1134,1
J2257-41,r10_t00,1.0,330.0,16.7303,1
J2257-41,r10_t00,1.0,335.0,16.2565,1
J2257-41,r10_t00,1.0,340.0,15.6618,1
J2257-41,r10_t00,1.0,345.0,16.8197,1
J2257-41,r10_t00,1.0,350.0,18.1359,1
J2257-41,r10_t00,1.0,355.0,18.2816,1
J2257-41,r10_t00,3.0,0.0,12.6144,1
J2257-41,r10_t00,3.0,5.0,13.0166,1
J2257-41,r10_t00,3.0,10.0,13.0657,1
J2257-41,r10_t00,3.0,15.0,12.9272,1
J2257-41,r10_t00,3.0,20.0,13.215,1
J2257-41,r10_t00,3.0,25.0,13.3151,1
J2257-41,r10_t00,3.0,30.0,13.1659,1
J2257-41,r10_t00,3.0,35.0,13.2641,1
J2257-41,r10_t00,3.0,40.0,13.0448,1
J2257-41,r10_t00,3.0,45.0,12.729,1
J2257-41,r10_t00,3.0,50.0,12.5233,1
J2257-41,r10_t00,3.0,55.0,12.433,1
J2257-41,r10_t00,3.0,60.0,12.3545,1
J2257-41,r10_t00,3.0,65.0,12.4662,1
J2257-41,r10_t00,3.0,70.0,14.4491,1
J2257-41,r10_t00,3.0,75.0,14.5416,1
J2257-41,r10_t00,3.0,80.0,14.1935,1
J2257-41,r10_t00,3.0,85.0,14.051,1
J2257-41,r10_t00,3.0,90.0,14.0992,1
J2257-41,r10_t00,3.0,95.0,14.1159,1
J2257-41,r10_t00,3.0,100.0,15.1106,1
J2257-41,r10_t00,3.0,105.0,15.24,1
J2257-41,r10_t00,3.0,110.0,15.2714,1
J2257-41,r10_t00,3.0,115.0,15.1563,1
J2257-41,r10_t00,3.0,120.0,14.6088,1
J2257-41,r10_t00,3.0,125.0,14.274,1
J2257-41,r10_t00,3.0,130.0,14.2794,1
J2257-41,r10_t00,3.0,135.0,14.1344,1
J2257-41,r10_t00,3.0,140.0,13.7244,1
J2257-41,r10_t00,3.0,145.0,13.6433,1
J2257-41,r10_t00,3.0,150.0,13.2568,1
J2257-41,r10_t00,3.0,155.0,13.3259,1
J2257-41,r10_t00,3.0,160.0,13.5318,1
J2257-41,r10_t00,3.0,165.0,13.5802,1
J2257-41,r10_t00,3.0,170.0,16.1567,1
J2257-41,r10_t00,3.0,175.0,16.0484,1
J2257-41,r10_t00,3.0,180.0,16.0192,1
J2257-41,r10_t00,3.0,185.0,15.9389,1
J2257-41,r10_t00,3.0,190.0,15.9824,1
J2257-41,r10_t00,3.0,195.0,15.8243,1
J2257-41,r10_t00,3.0,200.0,15.6998,1
J2257-41,r10_t00,3.0,205.0,15.5305,1
J2257-41,r10_t00,3.0,210.0,14.8447,1
J2257-41,r10_t00,3.0,215.0,14.2667,1
J2257-41,r10_t00,3.0,220.0,13.6051,1
J2257-41,r10_t00,3.0,225.0,13.4946,1
J2257-41,r10_t00,3.0,230.0,13.2934,1
J2257-41,r10_t00,3.0,235.0,12.995,1
J2257-41,r10_t00,3.0,240.0,12.761,1
J2257-41,r10_t00,3.0,245.0,12.5483,1
J2257-41,r10_t00,3.0,250.0,12.6238,1
J2257-41,r10_t00,3.0,255.0,12.3669,1
J2257-41,r10_t00,3.0,260.0,15.6831,1
J2257-41,r10_t00,3.0,265.0,15.9416,1
J2257-41,r10_t00,3.0,270.0,15.5302,1
J2257-41,r10_t00,3.0,275.0,14.5655,1
J2257-41,r10_t00,3.0,280.0,13.2624,1
J2257-41,r10_t00,3.0,285.0,12.3766,1
J2257-41,r10_t00,3.0,290.0,11.7391,1
J2257-41,r10_t00,3.0,295.0,11.3207,1
J2257-41,r10_t00,3.0,300.0,10.7936,1
J2257-41,r10_t00,3.0,305.0,11.5516,1
J2257-41,r10_t00,3.0,310.0,14.8528,1
J2257-41,r10_t00,3.0,315.0,15.0814,1
J2257-41,r10_t00,3.0,320.0,14.9866,1
J2257-41,r10_t00,3.0,325.0,14.6752,1
J2257-41,r10_t00,3.0,330.0,14.3767,1
J2257-41,r10_t00,3.0,335.0,14.4376,1
J2257-41,r10_t00,3.0,340.0,13.837,1
J2257-41,r10_t00,3.0,345.0,13.1504,1
J2257-41,r10_t00,3.0,350.0,12.6742,1
J2257-41,r10_t00,3.0,355.0,12.5456,1
J2257-41,r10_t90,0.01,0.0,26.0447,1
J2257-41,r10_t90,0.01,5.0,25.9139,1
J2257-41,r10_t90,0.01,10.0,26.9949,1
J2257-41,r10_t90,0.01,15.0,27.3383,1
J2257-41,r10_t90,0.01,20.0,27.8093,1
J2257-41,r10_t90,0.01,25.0,27.9725,1
J2257-41,r10_t90,0.01,30.0,27.5918,1
J2257-41,r10_t90,0.01,35.0,26.983,1
J2257-41,r10_t90,0.01,40.0,27.8248,1
J2257-41,r10_t90,0.01,45.0,27.6897,1
J2257-41,r10_t90,0.01,50.0,27.872,1
J2257-41,r10_t90,0.01,55.0,28.0437,1
J2257-41,r10_t90,0.01,60.0,27.5983,1
J2257-41,r10_t90,0.01,65.0,27.1596,1
J2257-41,r10_t90,0.01,70.0,26.4145,1
J2257-41,r10_t90,0.01,75.0,26.3617,1
J2257-41,r10_t90,0.01,80.0,28.4347,1
J2257-41,r10_t90,0.01,85.0,28.0954,1
J2257-41,r10_t90,0.01,90.0,28.7134,1
J2257-41,r10_t90,0.01,95.0,28.6083,1
J2257-41,r10_t90,0.01,100.0,30.5753,1
J2257-41,r10_t90,0.01,105.0,26.1674,1
J2257-41,r10_t90,0.01,110.0,25.8168,1
J2257-41,r10_t90,0.01,115.0,26.9558,1
J2257-41,r10_t90,0.01,120.0,26.9183,1
J2257-41,r10_t90,0.01,125.0,25.9343,1
J2257-41,r10_t90,0.01,130.0,25.1739,1
J2257-41,r10_t90,0.01,135.0,24.8843,1
J2257-41,r10_t90,0.01,140.0,24.4966,1
J2257-41,r10_t90,0.01,145.0,36.5737,1
J2257-41,r10_t90,0.01,150.0,37.9863,1
J2257-41,r10_t90,0.01,155.0,37.2097,1
J2257-41,r10_t90,0.01,160.0,36.34,1
J2257-41,r10_t90,0.01,165.0,23.424,1
J2257-41,r10_t90,0.01,170.0,23.9025,1
J2257-41,r10_t90,0.01,175.0,23.1364,1
J2257-41,r10_t90,0.01,180.0,22.9835,1
J2257-41,r10_t90,0.01,185.0,23.7808,1
J2257-41,r10_t90,0.01,190.0,23.8656,1
J2257-41,r10_t90,0.01,195.0,25.0811,1
J2257-41,r10_t90,0.01,200.0,25.0109,1
J2257-41,r10_t90,0.01,205.0,24.5481,1
J2257-41,r10_t90,0.01,210.0,23.7869,1
J2257-41,r10_t90,0.01,215.0,24.6915,1
J2257-41,r10_t90,0.01,220.0,25.5738,1
J2257-41,r10_t90,0.01,225.0,25.4998,1
J2257-41,r10_t90,0.01,230.0,25.6328,1
J2257-41,r10_t90,0.01,235.0,26.0135,1
J2257-41,r10_t90,0.01,240.0,26.2882,1
J2257-41,r10_t90,0.01,245.0,25.7373,1
J2257-41,r10_t90,0.01,250.0,27.2089,1
J2257-41,r10_t90,0.01,255.0,29.6036,1
J2257-41,r10_t90,0.01,260.0,29.0771,1
J2257-41,r10_t90,0.01,265.0,29.3857,1
J2257-41,r10_t90,0.01,270.0,28.8677,1
J2257-41,r10_t90,0.01,275.0,28.7442,1
J2257-41,r10_t90,0.01,280.0,27.8923,1
J2257-41,r10_t90,0.01,285.0,27.0427,1
J2257-41,r10_t90,0.01,290.0,26.5539,1
J2257-41,r10_t90,0.01,295.0,26.9743,1
J2257-41,r10_t90,0.01,300.0,26.9016,1
J2257-41,r10_t90,0.01,305.0,26.6753,1
J2257-41,r10_t90,0.01,310.0,26.315,1
J2257-41,r10_t90,0.01,315.0,25.7712,1
J2257-41,r10_t90,0.01,320.0,25.5914,1
J2257-41,r10_t90,0.01,325.0,25.435,1
J2257-41,r10_t90,0.01,330.0,25.5118,1
J2257-41,r10_t90,0.01,335.0,24.7011,1
J2257-41,r10_t90,0.01,340.0,24.9883,1
J2257-41,r10_t90,0.01,345.0,24.6768,1
J2257-41,r10_t90,0.01,350.0,25.7194,1
J2257-41,r10_t90,0.01,355.0,25.3641,1
J2257-41,r10_t90,0.03,0.0,25.1496,1
J2257-41,r10_t90,0.03,5.0,25.9139,1
J2257-41,r10_t90,0.03,10.0,26.0595,1
J2257-41,r10_t90,0.03,15.0,26.3434,1
J2257-41,r10_t90,0.03,20.0,27.3067,1
J2257-41,r10_t90,0.03,25.0,26.851,1
J2257-41,r10_t90,0.03,30.0,27.2614,1
J2257-41,r10_t90,0.03,35.0,26.983,1
J2257-41,r10_t90,0.03,40.0,26.5887,1
J2257-41,r10_t90,0.03,45.0,27.6897,1
J2257-41,r10_t90,0.03,50.0,27.7537,1
J2257-41,r10_t90,0.03,55.0,26.9875,1
J2257-41,r10_t90,0.03,60.0,27.2669,1
J2257-41,r10_t90,0.03,65.0,26.7191,1
J2257-41,r10_t90,0.03,70.0,25.9127,1
J2257-41,r10_t90,0.03,75.0,26.3617,1
J2257-41,r10_t90,0.03,80.0,25.8492,1
J2257-41,r10_t90,0.03,85.0,26.2036,1
J2257-41,r10_t90,0.03,90.0,25.9428,1
J2257-41,r10_t90,0.03,95.0,25.7248,1
J2257-41,r10_t90,0.03,100.0,25.7703,1
J2257-41,r10_t90,0.03,105.0,25.0934,1
J2257-41,r10_t90,0.03,110.0,24.6866,1
J2257-41,r10_t90,0.03,115.0,25.1652,1
J2257-41,r10_t90,0.03,120.0,25.2054,1
J2257-41,r10_t90,0.03,125.0,24.7275,1
J2257-41,r10_t90,0.03,130.0,23.9497,1
J2257-41,r10_t90,0.03,135.0,23.6556,1
J2257-41,r10_t90,0.03,140.0,23.2689,1
J2257-41,r10_t90,0.03,145.0,23.1612,1
J2257-41,r10_t90,0.03,150.0,36.8039,1
J2257-41,r10_t90,0.03,155.0,36.9851,1
J2257-41,r10_t90,0.03,160.0,33.7699,1
J2257-41,r10_t90,0.03,165.0,23.424,1
J2257-41,r10_t90,0.03,170.0,23.4447,1
J2257-41,r10_t90,0.03,175.0,23.1364,1
J2257-41,r10_t90,0.03,180.0,22.9835,1
J2257-41,r10_t90,0.03,185.0,22.989,1
J2257-41,r10_t90,0.03,190.0,23.153,1
J2257-41,r10_t90,0.03,195.0,24.1022,1
J2257-41,r10_t90,0.03,200.0,24.4863,1
J2257-41,r10_t90,0.03,205.0,23.4454,1
J2257-41,r10_t90,0.03,210.0,23.7869,1
J2257-41,r10_t90,0.03,215.0,23.4939,1
J2257-41,r10_t90,0.03,220.0,24.3316,1
