sample_index,phi_accel_rad
911,-0.8002071566833953
912,-0.9850446786858263
913,3.101371436310596
914,-2.293434880816648
915,5.158420194661345
916,-1.3307037930471846
917,7.842154074061011
918,3.6963519011547152
919,6.22331496697618
920,1.945203153895351
921,-12.436146020798136
922,-0.9519416812183987
923,4.85977246930366
924,-3.7427023282979404
925,6.86903921149083
926,5.970076584407055
927,-7.531967694236462
928,-4.719400986414352
929,1.447331359946811
930,-13.747400544942145
931,12.956178200625109
932,-11.981095651293582
933,3.8800475068527813
934,1.3880048838779893
935,-2.4355443341981178
936,-2.015235561803203
937,4.972098844615435
938,5.442565705839198
939,-0.18410222582197916
940,-5.014036774712548
941,-1.4999372074560628
942,-1.3109589722104167
943,4.413886819653547
944,-8.734509218693148
945,-2.2034101061968014
946,2.0653771140166817
947,3.255875409238084
948,-5.875458456716047
949,6.287845441876085
950,-12.036114762232467
951,4.88764014301009
952,-0.3849587177290692
953,-3.0458109183217266
954,-1.8728684532784745
955,1.3168670634793083
956,2.9805552605612284
957,2.9116577354916156
958,-0.8709754706868393
959,2.6915012995295475
960,-2.6645429482799474
961,-4.525865931330273
962,-11.48061464238071
963,5.113410962061149
964,-7.625096930437971
965,0.38659967935249434
966,-5.074129063716732
967,0.054786775201771755
968,2.3430052769634
969,1.8057297281147298
970,0.6476580635252528
971,-2.862872834001852
972,3.1433132607163476
973,-1.6584020671673092
974,-4.455456719036431
975,-4.43706414920419
976,6.0495787571375645
977,-9.79713841254822
978,1.7186007605590887
979,6.763171715836764
980,-11.486613001881505
981,0.5297588178139504
982,9.182709740246057
983,-8.012971643402064
984,5.046077765043728
985,-2.2700420599221465
986,3.6864877993189733
987,-6.122235896566492
988,-3.5022795980280854
989,-4.7305253914972445
990,2.3760471142413957
991,-0.9428042551130079
992,4.502312173811412
993,-6.968610243792934
994,-3.772590565178607
995,2.347952077633627
996,7.2950370924096255
997,-4.818772402786054
998,2.1010417659528677
999,4.39868869457418
1000,0.00895888587604859
1001,-0.28490516995468146
1002,7.402923006874827
1003,-5.415474863677526
1004,3.4081793827267473
1005,2.589778488858034
1006,-12.832170763653735
1007,1.8551861594228523
1008,-2.699363423127667
1009,-3.4419018615644705
1010,6.712861658857367
1011,-6.432490909950995
1012,-0.38155647324794195
1013,9.783936086280537
1014,-11.815534077691868
1015,6.508390120419446
1016,0.8013451724809323
1017,-1.4773489643206519
1018,1.1751748046607635
1019,7.1687717198507155
1020,-9.644878238019539
1021,5.279906670035819
1022,-1.9661497650512179
1023,-6.55675048890407
1024,-6.865292827124828
1025,-3.3868457956081954
1026,-0.3824594908240913
1027,5.4743501784258415
1028,2.3286413418879404
1029,-3.0141532536014375
1030,0.7502223767052859
1031,2.924179397476535
1032,0.21791930532917805
1033,4.590198963063042
1034,-7.733254099555725
1035,-3.10334179618339
1036,5.084085877575873
1037,10.540783292564637
1038,-5.72939383168359
1039,12.028165829170074
1040,0.07341246628879419
1041,-13.79639882653078
1042,11.280253413616453
1043,-11.587401409708479
1044,1.026225908356682
1045,20.22915406860628
1046,-17.832036542851018
1047,-2.9932358978138485
1048,15.92526500654622
1049,-11.404061982494913
1050,-4.270976716105573
1051,7.2345311863048725
1052,-20.1474522144647
1053,-2.511529435233747
1054,14.901106023864852
1055,-13.338329263964187
1056,22.492292633178334
1057,-9.849573670028942
1058,-4.509186619317299
1059,12.93239990701812
1060,-15.409441475723904
1061,7.65857541732274
1062,20.643488484470534
1063,-14.555851994043193
1064,-7.439834789962093
1065,6.840846110442514
1066,-9.384861021588877
1067,10.160208913698304
1068,7.187505427859649
1069,-4.9515549713545886
1070,10.593498955031356
1071,0.09049167597905776
1072,-8.282043755361494
1073,10.989148723198861
1074,2.9916319014342574
1075,-6.351694558464918
1076,17.82557545672629
1077,-15.872444626313332
1078,-8.6991088963822
1079,3.794459583494608
1080,-6.483262819390461
1081,-1.0261631654524166
1082,4.83684473507572
1083,-5.49912326205616
1084,-0.7583032121797815
1085,2.6193256454445724
1086,1.222797235920887
1087,-8.459777179972537
1088,13.436381227550658
1089,6.048271019750414
1090,-1.8673232274163925
1091,1.885488763590516
1092,-18.950139086003418
1093,-2.554921971155745
1094,6.95381090160938
1095,-7.597289898042138
1096,-6.786055694163004
1097,22.18805881052368
1098,5.332765257439095
1099,0.5183498396499896
1100,-5.101245995786138
1101,-6.604048066483198
1102,20.2991191712816
1103,2.4326492071449515
1104,-22.62608677021607
1105,-6.855943371344447
1106,7.122010972826155
1107,-19.612890348974727
1108,4.3395098918501676
1109,-3.5652227288808627
1110,9.71489813051932
1111,6.254772527714745
1112,0.8538276838850241
1113,-16.259117005640075
1114,7.164011972415811
1115,-5.386403698985002
1116,0.5724022932626232
1117,-7.003363912253855
1118,-1.8242868614574266
1119,5.98353290601825
1120,5.169084833511559
1121,-15.385597370085947
1122,-8.816832183855958
1123,-2.548387950182401
1124,7.5096525667898
1125,2.501178874941635
1126,-2.0986640508176446
1127,-8.65997808589609
1128,-3.8546585821705284
1129,-6.0146648457592855
1130,2.967961612295637
1131,2.6550940230232896
1132,6.2227542717289825
1133,3.4803105735211766
1134,-1.818698136299233
1135,-8.394404888335815
1136,-8.644005635528242
1137,6.4155831465219855
1138,1.6247184463050166
1139,4.127830258252091
1140,-2.3722739658221546
1141,3.3647294854644354
1142,-10.024393198512286
1143,-0.5148689896113646
1144,4.7676000118570645
1145,4.591496796873632
1146,0.538321327176396
1147,6.0578317728140085
1148,-5.267188960788561
1149,-0.8641992629256301
1150,1.2885040598996997
1151,-1.103237451239833
1152,3.3498465694304325
1153,5.124984787887329
1154,1.7239015569085299
1155,1.9494740438493703
1156,5.626711334615037
1157,-2.5774457286446286
1158,1.3847314466479221
1159,2.1108889248869427
1160,2.4610664025170474
1161,11.393838850849928
1162,2.423528184300592
1163,-10.857505872479091
1164,0.24106560929703622
1165,-3.5906725546588794
1166,2.229453199413591
1167,4.004633318994786
1168,-11.588906821522109
1169,-0.8348416236089593
1170,6.661189110343065
1171,-3.6685244126205583
1172,1.1822474634084068
1173,-3.020244257230982
1174,1.1513119365676783
1175,0.397832669994065
1176,-0.7361691226706718
1177,-0.12021322444373342
1178,-0.5247293726214126
1179,-4.5188831447124
1180,-7.488956505039486
1181,6.280453101722305
1182,7.313427385254948
1183,1.005873037190626
1184,1.4368239935221212
1185,5.788192822225248
1186,-9.210766233733711
1187,1.3793791544424117
1188,5.353707502195232
1189,7.332514917311875
1190,4.208171859951238
1191,-2.356031748268191
1192,2.8339000233740665
1193,-1.3714116340836486
1194,-12.97414266201073
1195,12.230191611146543
1196,2.863588654798073
1197,-6.264635843582482
1198,12.641310958723054
1199,-8.384644838989662
1200,-19.3518444095215
1201,13.023492977822743
1202,-4.691489976426477
1203,-2.0375852685734563
1204,12.2965779229751
1205,-5.187419558737276
1206,-6.310358974401821
1207,7.512846751992597
1208,-12.453311689438692
1209,4.610688620501462
1210,4.868148311011592
1211,-9.626951556285807
1212,6.555295323117234
1213,-0.11072252864079428
1214,-13.749128717047634
1215,4.900345292259102
1216,0.13261011088747574
1217,0.6411585768625833
1218,9.365017730092116
1219,1.9951876613140513
1220,3.1872858859602857
1221,-0.5270671617590473
1222,-5.302824324338331
1223,-1.3178477327254177
1224,8.731095667576973
1225,-5.235425784354256
1226,7.51101091992982
1227,3.107008712077218
1228,-1.6148846507382144
1229,0.322729019469881
1230,5.530868770967013
1231,-7.167061191778724
1232,6.956167332144644
1233,-4.835329921493241
1234,-4.059758973896916
1235,-0.825447680686153
1236,-0.9736977038077993
1237,-2.504458293034517
1238,3.6118606368380717
1239,-6.737589723316502
1240,10.644890392346161
1241,-1.818152487725417
1242,-1.1335711888801236
1243,-4.58838749879538
1244,-2.111029502331423
1245,-3.7387367759390355
1246,10.463993378553827
1247,2.6324117386695893
1248,-0.7735675535871561
1249,2.4736436607134897
1250,0.19140324858363053
1251,-1.8776966555228534
1252,1.2542515389209872
1253,2.8266336500273392
1254,-0.9655455485744108
1255,-1.5958797679588237
1256,-1.1914181145536655
1257,0.2995955153696936
1258,-2.116623212487152
1259,3.7180356694859533
1260,2.765431117379705
