sample_index,a_z_m_per_s2
5993,-0.00025627958538049033
5994,-0.0002831188750156558
5995,-0.00029320916471037664
5996,0.00018314154553535436
5997,-0.00012548774427845568
5998,0.00006103296584820039
5999,-0.00021600632408467016
6000,0.00023511838592293953
6001,0.0002516940958710369
6002,-0.00006143519424037122
6003,-0.00008046948441127764
6004,0.00023513722535832484
6005,0.00007793793506844328
6006,-0.0002430973552809152
6007,0.00013137935431025674
6008,0.00047679006384196583
6009,0.0005426887733142192
6010,-0.00035360551727297565
6011,0.0005299461920803883
6012,-0.00018838609862568213
6013,-0.00041172438939117965
6014,-0.0001790306802160971
6015,0.00008055402889957256
6016,-0.0003216402620441635
6017,-0.0000700635530472981
6018,-0.00015235684410982417
6019,-0.00021889413523173463
6020,0.00040628457358697764
6021,0.00028068728234631956
6022,-0.0004051050089537015
6023,0.000024981699686921557
6024,-0.0002036945917318042
6025,0.0005403411167901282
6026,-0.00009050017474727381
6027,-0.00004232346634400349
6028,0.0002893072419999466
6029,-0.00008086104971541678
6030,0.00006587265850991372
6031,0.00021380236667594506
6032,0.00024240407478268449
6033,0.0003285597828301391
6034,0.000044597490818315956
6035,-0.00016458180125277785
6036,0.00018684690661686487
6037,0.000568638614427251
6038,-0.0005495258978216121
6039,0.00025488802987028267
6040,0.00026710873750294213
6041,-0.0005659936549236263
6042,-0.0005659889474094158
6043,-0.0003114081399544191
6044,-0.000025526432558628997
6045,0.00009961127477796134
6046,0.00018364498205535919
6047,-0.0007560103107264284
6048,-0.0001933866035673944
6049,0.00025364010353246837
6050,-0.0001985701894268328
6051,-0.0003832384824452912
6052,0.0006929372244771006
6053,0.000032224931340349536
6054,0.00041084463814446267
6055,-0.00037531365511055294
6056,0.00051975105157531
6057,-0.000014957241797941491
6058,-0.0002706465352303004
6059,-0.0003256148287217596
6060,0.000068236877727688
6061,-0.0003919234158819505
6062,0.0004928232904493319
6063,-0.0006029633032784574
6064,0.00026422970293468815
6065,0.00009746040908877626
6066,-0.00002543388481618641
6067,-0.0006354616787801926
6068,0.00021226752719676468
6069,-0.0001734787668853073
6070,-0.0005095104610264016
6071,-0.0001262233552265113
6072,0.00015286935051437103
6073,-0.00009012294380374771
6074,0.0003370937618191397
6075,-0.0002764065326169598
6076,-0.000041656827112039174
6077,0.0005944648783339089
6078,-0.00019206141627910878
6079,0.000266946289048915
6080,0.0003325329943179873
6081,0.0001530786995281153
6082,-0.00019180859532069407
6083,0.00025047210977156636
6084,-0.00014554718519509618
6085,0.000031124519779325045
6086,0.00019757922469483742
6087,-0.00032167507044855216
6088,-0.00037949136565083657
6089,0.00003114333908799127
6090,0.000034319043767938595
6091,-0.0005111759516109878
6092,-0.00009894454704878085
6093,-0.00030249584254543306
6094,0.0001512078618990622
6095,-0.00030713243371528764
6096,-0.0003251387293884758
6097,0.00036338797487950466
6098,-0.0005087311209113387
6099,0.0005002883832390009
6100,-0.00006200091266946945
6101,0.0003410617913632575
6102,-0.00032530050466281153
6103,0.00010688519925233081
6104,-0.0001100440968913084
6105,0.0001395686069062777
6106,0.0004017543106450963
6107,-0.00010052698567484549
6108,0.0001822277179464593
6109,-0.0003324585784909821
6110,0.00009495912501283714
6111,-0.00005599817154207566
6112,0.0005615315318442864
6113,0.000031513235171930264
6114,0.00028736693844086327
6115,0.00010084464165109239
6116,-0.00007819565519737545
6117,0.000489106047895467
6118,0.000017232750929626803
6119,0.0002539694539051109
6120,-0.000053866843178073656
6121,0.000012623859680080396
6122,0.0002813635624795798
6123,-0.0003284067347795681
6124,0.00041478096790264357
6125,0.00047267367052622195
6126,0.00012709337309117416
6127,-0.0001307949244024928
6128,-0.00013079022195477188
6129,-0.00027279151956565616
6130,-0.0002282648172351385
6131,0.0005868128850367886
6132,-0.00011438941274986863
6133,-0.0001689567105951025
6134,0.0003384039915010937
6135,0.000033771693538727355
6136,-0.0004825006044821946
6137,-0.0003699139025616654
6138,0.0003426547993003223
6139,0.00029656350110377546
6140,0.000021836202848701173
6141,0.000013308904535106283
6142,0.00005547960616299815
6143,0.00003719330773238388
6144,-0.00054672689075673
6145,0.00011901971069566415
6146,-0.00010531258791042703
6147,-0.0005766392865749963
6148,0.000027255814701963345
6149,-0.0004718423840795411
6150,-0.00006751678291950244
6151,-3.4050818179137167e-6
6152,-0.0002815493807747679
6153,-0.000584963779790058
6154,-0.0005378470888637768
6155,-0.00010120527799591751
6156,-0.00007914657718647287
6157,-0.000028422876435435897
6158,0.0002493618242572005
6159,0.0001339705248914431
6160,-0.00011101977453270069
6161,0.0007128689259847759
6162,0.00009954762644388013
6163,-0.0002982586731553813
6164,-0.00046896907281300103
6165,0.00016322272747102795
6166,-0.00038172657230328737
6167,0.0004334861278640599
6168,-9.131172026922985e-6
6169,0.00039947052802377094
6170,-0.00011676777198385124
6171,0.00041644192795021735
6172,0.00015194362782598378
6173,0.00017480632764345513
6174,-0.00011674897259736144
6175,0.00012079172710354098
6176,-0.00009373657325383071
6177,0.00003207112633053083
6178,-0.000032367174143367746
6179,0.000498029525324481
6180,-0.00005978277526591611
6181,-0.0005703713759145523
6182,0.0001203886233785799
6183,-0.00017999967738651252
6184,0.00042464402179017715
6185,0.00017882672090865622
6186,0.00006334641996893163
6187,-0.00002435188102898971
6188,0.00016682581791489933
6189,-0.000708297483199394
6190,-0.00043324778437186314
6191,0.0005476659143974993
6192,0.0002500356131087002
6193,-0.0001374746882382534
6194,-0.00016759798964335437
6195,-0.000025721291106595894
6196,-0.00032393159262797085
6197,0.0001449251057925278
6198,0.0005876858041549071
6199,0.00015237150245917398
6200,0.00008146820070533561
6201,0.00040787289889339883
6202,-0.00009151540297662903
6203,0.00020241729509525865
6204,-0.00013699900689093092
6205,0.0001235456910648093
6206,0.0004122403889624864
6207,-0.0006767119131978929
6208,-0.0005629527154163214
6209,0.00011660748230720819
6210,-0.0009453218200272976
6211,-0.0004290951224198315
6212,0.00008393657512961337
6213,0.00008394127262104426
6214,0.0003624419700544681
6215,-0.00024308533257010826
6216,-0.0000388436352526776
6217,-0.00015401093799323316
6218,0.00027678975920823236
6219,-0.0003136285436482742
6220,-4.2846562745696426e-8
6221,-0.00003616214953517532
6222,0.00023823954743444403
6223,-0.00015486575565388063
6224,-0.00034720605880014213
6225,0.0004977436379956662
6226,-0.00030810166526644856
6227,5.986031413521015e-6
6228,0.0002639177280355815
6229,-0.00018339057540026
6230,-0.00011788187889399661
6231,0.00025896181755437906
6232,0.00005442851394487367
6233,-0.00046846618972250557
6234,0.0004281729065522482
6235,0.0005553206027691419
6236,-0.00035727770107181706
6237,-0.00041093900497062214
6238,0.00024628769107273396
6239,0.00011835638705825797
6240,-0.0004917046170140429
6241,0.0001180637788558384
6242,-0.00018310552533209123
6243,-0.00013741882957782494
6244,-0.0007231581338813554
6245,0.000342654561757324
6246,-0.00008655174266177949
6247,0.00016787295286134105
6248,0.00009211264832669267
6249,0.00008154234373428234
6250,0.00043201103908411707
6251,0.00030400173437620387
6252,-0.00027440157038945026
6253,0.00039953012478716155
6254,0.000030902819906046455
6255,0.00013611951496721132
6256,0.0001361242099706631
6257,-0.00013392509508359097
6258,0.000875407599804456
6259,0.0009453042946348108
6260,0.0001359189894074805
6261,0.00012096068412247214
6262,0.0002826473787797928
6263,0.0006967430733794492
6264,0.0002380347679214489
6265,-0.00018729653759420178
6266,0.00032478615683250464
6267,-0.0003856511487984251
6268,-0.00031672645448698416
6269,-0.00024260876023316516
6270,-0.0002119740660369614
6271,0.00022345062810163422
6272,-0.00019149667781737144
6273,-0.00009132698379397123
6274,0.0002646697101718417
6275,-0.0004954261959199256
6276,0.00002167109793073385
6277,0.0006227297917238269
6278,-0.00045749031454063915
6279,0.0005090071791373423
6280,-0.0000349921272422215
6281,-0.00039971143367932376
6282,0.0004811942598260425
6283,0.00034318995327388467
6284,0.00046430864666420935
6285,-0.00016407666000297667
6286,0.000318247033272334
6287,0.00007382572649014822
6288,-0.0003575915803495271
6289,-0.00023966788724668502
6290,0.00002285280579868154
6291,0.00029687549878657947
6292,-0.0007002648082829842
6293,-0.0006495191154100026
6294,-0.00013930042259446867
6295,-9.606729836375365e-6
6296,-0.00047455773713571604
6297,-0.00036349034449248316
6298,0.00009422334809332982
6299,-0.00014327495937827
6300,-0.0002137982669072758
6301,-0.0005664355744936804
6302,-0.00022274488213747682
6303,-0.00008732218983865833
6304,0.0000942515024027822
6305,-0.0006879538054131482
6306,-0.0004747565132864427
6307,0.00037487057878290574
6308,0.00008832927079490403
6309,0.00010655796274955918
6310,0.00044200765464687806
6311,0.0004453623464868679
6312,-0.00011192496173046453
6313,-0.000022587270005112363
6314,-0.0006518775783370687
6315,0.0005080481132736738
6316,-0.00026903219517287807
6317,0.0003022014963232826
6318,0.00024875118776216266
6319,0.0005068388791437692
6320,0.0005034375704681094
6321,-0.00008587573826481025
6322,0.00010051095294501744
6323,0.00026879664409759966
6324,-0.00011185766480705699
6325,-0.00004316697376894544
6326,4.0717211941291784e-8
6327,-0.00006789159186438979
6328,0.00046922709900206806
6329,-0.0003397782101886779
6330,0.000313584480563379
6331,-2.4928287417540305e-6
6332,5.294861895929932e-6
6333,0.0002898815524764377
6334,-0.00012077775700022387
6335,0.0005905739334659525
6336,-0.0001007353761250266
6337,0.00037356031422684614
6338,0.0004054790045215775
6339,0.0001383556947591743
6340,0.00020383038493964364
6341,0.00020383507506299247
6342,0.00018777076512922774
6343,0.00015933445513835627
6344,0.00020865114509038525
6345,0.0005310138349853213
6346,-0.0001109954751768283
6347,0.00008203521460394317
6348,0.00042464290432764264
6349,-0.0002422784060057227
6350,-0.00045474051639614603
6351,0.0002038929731563795
6352,-0.000026882337348139323
6353,-0.0005018160479096951
6354,-0.0005194323585282812
6355,0.0003344607307961096
6356,-0.0004127035799365162
6357,-0.00047322199072615136
6358,-0.00005339720157278901
6359,-0.0008018575124764222
6360,0.000275871176562956
6361,-0.00045837393445464754
6362,0.00026738255447077424
6363,-0.00006200575666077181
6364,-0.00011585706784927874
6365,-0.0002884553790947395
6366,0.00010730530960285272
6367,-0.00012573700175649507
6368,0.00022371568682722398
6369,0.00015411837535401682
6370,-0.00010970993617610944
6371,0.0002793277522368518
6372,-0.00014533355940709214
6373,-0.000037447871107934615
6374,-0.00009194718286566862
6375,0.0003192785053197128
6376,-0.0008746728065517834
6377,-0.00034314911848015044
6378,-0.0001658634304653812
6379,-0.00028770874250746883
6380,-0.00021136905460640646
6381,-0.0005151740667621871
6382,0.00006843132102519632
6383,-0.0002804089912442494
6384,-0.000032248303570517486
6385,-0.00021538761595360072
6386,-0.00019914692839349233
6387,0.00032130075910981445
6388,-0.0003512825534436731
6389,-0.00028038086605394833
6390,0.00040730882127899565
6391,-0.00023658749144483385
6392,0.0003139541957745696
6393,0.0003972728829372133
6394,-0.000379405429956896
6395,0.00007045725709224854
6396,0.0005653779440846538
6397,0.000284050631020327
6398,-0.000011948682100724876
6399,-0.00003322799527849551
6400,0.0005350116914870228
6401,0.00031205337819583626
6402,-0.00014501393515204786
6403,0.00038924575144337733
6404,0.0001784694379821189
6405,-0.00006435487553581662
6406,0.0000517608108895779
6407,0.00016115349725830943
6408,0.0005789121835703848
6409,0.00023038486982581113
6410,0.00022176855602459497
6411,0.0002358652421667435
6412,0.00031459492825226354
6413,-0.000494522185718838
6414,-0.00022797069974655413
6415,-0.00012436201383087816
6416,-0.0001800343279718028
6417,-0.00008743564216932143
6418,-0.00013827295642342716
6419,0.0001902757292658871
6420,-0.00003899258510137193
6421,0.00032900810047480284
6422,-0.000013478214005581738
6423,0.00010705847145748117
6424,0.00007822015686399862
6425,-0.00023999015778602273
6426,-0.00007343547249257578
6427,-0.0000734307872556536
6428,-0.00020193110207524938
6429,-3.5184169513564597e-6
6430,-0.0004602168318839674
6431,-0.0001269220468730757
6432,-0.00029523236191867416
6433,0.00003620932297924387
6434,0.00006151700782068526
6435,-0.0002295473073943427
6436,0.0001844043773341664
6437,-0.0007695329379937803
6438,-0.00009554525337817586
6439,-0.00012845956881901352
6440,-0.00010101788431628628
6441,-0.0005628758998699872
6442,-0.0001104225154801096
6443,-0.00007937483114664625
6444,2.2808531304095367e-6
6445,0.000034467537351064626
6446,-0.000021070778484674063
6447,-0.00012962809437679957
6448,0.0006390525896746949
6449,-0.00017584872633018354
6450,-0.00015646904239142827
6451,0.0006255886414909678
6452,-0.000057099674682988585
6453,0.000022579009086709685
6454,-0.00010552030719993076
6455,0.0003821423764570971
6456,0.0003278430600578002
6457,-0.00017662625639781464
6458,0.0002776254270902595
6459,0.00020288111052202938
6460,-0.00011088520610249794
6461,-0.0001677965227833156
6462,0.0005024281604795831
6463,-0.00023112415631379468
6464,0.0002696245268365579
6465,-0.00021302479006935247
6466,-0.00007251110703151872
6467,0.0002507895759500659
6468,0.000027573258875408552
6469,0.00007925694174451569
6470,0.00009104262455739457
6471,-0.00023898169268594813
6472,0.00021698899001449464
6473,0.00020427467265872945
6474,0.000027601355246763466
6475,-0.00006580196222139652
6476,-0.00016014427974574353
6477,0.0005551604026737293
6478,-0.00036769991496297147
6479,-0.000012831232655838645
6480,0.0007089274495951345
6481,-0.00019287286821004495
6482,0.00023048081392862982
6483,-3.444503988834515e-6
6484,-0.00005552082196243094
6485,-0.0001981131399921524
6486,-0.00040699145807799236
6487,0.00002826522378005631
6488,-0.0000741280944179998
6489,0.0004793275873278467
6490,0.0000941622690176021
6491,0.00040153995065127365
6492,0.00027658963222886794
6493,-0.0004340036862496079
6494,-0.00027969900478414704
6495,0.00013764667662525707
6496,0.0001973143579786119
6497,-0.0003093879607240761
6498,-0.0003774552794828001
6499,-0.00016919359829755293
6500,-0.0001567829171683281
6501,-0.0004081492360951183
6502,-0.00021719555507791717
6503,0.00028133112588328265
6504,0.00023050580678848768
6505,-0.0005452232423622951
6506,0.00035830516843094124
6507,0.00040580184916820343
6508,-0.00045950547015050156
6509,-0.0001762377895251669
6510,0.0002290928910442143
6511,-0.0001761724284423512
6512,-0.0001761677479848563
6513,0.0003023489324167055
6514,-0.00011385938723765861
6515,0.0002980032930520579
6516,-0.00016604302671413773
6517,0.0004653776534637613
6518,-0.000040431666414238523
6519,-0.0000922849863481299
6520,0.00025277969366209376
6521,-0.00023468262638356063
6522,-0.00032484894648508603
6523,-0.00003266926664247593
6524,-0.00028102158685572315
6525,0.00019130809287517896
6526,-0.0001904622274497627
6527,-0.0006279430478305413
6528,0.0005061651317328503
6529,-0.00040797418875958166
6530,-0.0003466085093078297
6531,-0.00005831582991188723
6532,0.0003926868494282525
6533,-3.991471287403481e-6
6534,-0.000026465792058848235
6535,0.0006233688871139246
6536,0.0001859885662309227
6537,0.000320462245292152
6538,-0.00023677007570238005
6539,-0.00040232139675266677
6540,0.0005999762821412987
6541,0.0001115199609795232
6542,-0.000033809360237986564
6543,0.0003600313184887764
6544,0.00024815699715981904
6545,0.00029406767577514804
6546,-0.000026744645665229927
6547,0.00002605603283869248
6548,0.0006223577112869216
6549,0.0003008643896794649
6550,-0.00009455193198367151
6551,0.00019409874629751963
6552,0.0005109004245230451
6553,-0.0003624578973070883
6554,-0.00016296221919287382
6555,-0.00015679354113430443
6556,0.00022161413686862664
6557,0.00006525281481592634
6558,-0.0003068915072923988
6559,-0.0001567748294563417
6560,0.00026691384832410456
6561,-0.00020296147395105346
6562,-0.0005193849962818089
6563,0.00038480288133184535
6564,0.00005121555888991597
6565,-0.0002021717636075902
6566,0.00006389891383933358
6567,0.00015545959123069433
6568,0.00007168026856649887
6569,-0.00016682205415324624
6570,-0.00012232937692853386
6571,-0.0004499423997593573
6572,-0.00005939702264570962
6573,-0.00007473434558758418
6574,0.00005847633141502597
6575,-0.0006710899916378722
6576,0.00032850568525372777
6577,-0.000153764637910167
6578,-0.00014537396112954972
6579,-0.00013710628440441377
6580,0.00011441539226524815
6581,-0.00019243793112055756
6582,-0.00004934425456182387
6583,-0.0003939975780585442
6584,-0.0003490809016107114
6585,-0.0003855682252183188
6586,-0.00023192254888135955
6587,-0.0003395968725998269
6588,0.0005503198036262859
6589,0.00043217047979698595
6590,0.00030610415591228
6591,0.00014044083197217467
6592,0.00016395150797667696
6593,-0.00005147081607420633
6594,-0.00029459614018046847
6595,-0.00013667346434210266
6596,0.00033973221144089813
6597,0.0003815448871685405
6598,0.00038154956284083136
6599,0.0004091472384577777
6600,0.00023769891401938595
6601,-4.6564104743367215e-6
6602,0.00030475326497661633
6603,0.000207495940372252
6604,-0.00043982738428742296
6605,0.0007719782909975981
6606,-0.0005695853337726775
6607,-0.00014384235859824358
6608,0.0004890973165209072
6609,-0.0002212060084152186
6610,-0.00027380733340661416
6611,0.00019169934154672735
6612,-0.00018517998355518722
6613,-0.0004747815087123512
6614,-0.0000254766339247576
6615,-0.0003713809591923995
6616,0.00032776571548472956
6617,-0.00011829060989336325
6618,0.00008113806467332845
6619,0.0005284107391848118
6620,-0.00025963558635890645
6621,0.00030112308804218057
6622,0.00040788076238807943
6623,-0.00031285256332120285
6624,0.00021033011091434043
6625,0.00012641778509471621
6626,0.0001023134592199311
6627,-0.00026535286671000797
6628,0.0005972608073049057
6629,0.000317184481264679
6630,0.0001387021551693189
6631,-0.000040461170981168125
6632,0.00042552650281322483
6633,0.00027004717655250464
6634,-0.00006934614976332183
6635,-0.0002400014761342479
6636,0.0005804261974397331
6637,-0.00019312512904137176
6638,0.00018203254442244424
6639,-0.0001420397821688122
6640,-0.00022962610881513418
6641,0.00004334656448348501
6642,0.0000791172377270522
6643,-0.00020554808908442566
6644,-0.0002296074159509421
6645,0.0005097382571275099
6646,-0.00030755206984906306
6647,-0.00004417239688065376
6648,-0.00009430572396725576
6649,-0.0006147654511088623
6650,-0.00007906437830546627
6651,-0.00018113370555706128
6652,-0.00016841103286364018
6653,0.0002420566397748036
6654,0.00022061031235827682
6655,-0.00008585301511321357
6656,-0.0002502093426396609
6657,0.000027575329778941845
6658,-0.000256855997857399
6659,-0.0005630954255486762
6660,0.0002872353467051168
6661,-0.00041283898109601314
6662,-0.0003367673089520592
6663,-0.000031735636863014656
6664,-0.00029785396482887277
6665,-0.00026034029284962657
6666,0.00011146737907473045
6667,-0.00015979794905579472
6668,-0.00009704827724119525
6669,0.00023050639451853558
6670,0.00013158606622340442
6671,-0.0002936672621265819
6672,0.00029372340946858357
6673,-0.000011711918991092721
6674,-0.0003898762475056035
6675,0.0001903124239250576
6676,0.0003093640953008975
6677,0.0000317897666219229
6678,0.00008019043788814074
6679,-0.00013018389090044242
6680,-0.00010892921974381956
6681,0.0003534514513580159
6682,0.00033571212240507094
6683,0.00033571679339735217
6684,0.0006023024643348663
6685,0.0002715851352176204
6686,0.00018674580604562086
6687,0.00036950347681887483
6688,0.0004988171475373889
6689,-0.00005156918179883023
6690,0.00024086648881022435
6691,0.0002297271593645593
6692,-0.00028095117013581856
6693,0.0004540065003090975
6694,0.00020687217069931426
6695,-0.0003874441589651614
6696,-0.00007489648868432269
6697,-0.00006008581845816298
6698,-0.00007704314828667564
6699,0.00032224652183014647
6700,-0.0002541138081076901
6701,-0.00008659813810017855
6702,-0.0005465131881473122
6703,-0.0002599847982490841
6704,-0.00001878112840548768
6705,-0.00008383245861651601
6706,-0.0002555147888821625
6707,-0.0003594151192024202
6708,-0.0005527161495772825
6709,0.0004503962199932574
6710,-0.00013008411049079353
6711,0.00012769055897057118
6712,0.00036146822837735835
6713,-0.00007375710227042523
6714,0.0000699845670272273
6715,0.00006474123627032275
6716,0.00047455990545886765
6717,-0.00007759042540713112
6718,-0.0006890027563276669
6719,-0.0006258953873027328
6720,0.00012492958166767797
6721,-0.00033986474941642805
6722,-0.00003543608055504388
6723,0.000142910588251837
6724,0.00006214725700422175
6725,-3.943074297883234e-6
6726,-3.938405654471157e-6
6727,-0.0003965517370655353
6728,0.000016025931468931307
6729,-0.0003295424000510647
6730,-0.00022011673162551664
6731,-0.0003610120632544176
6732,0.000058142605062238987
6733,0.00030087627332446
6734,0.00027309794153225226
6735,0.00004434360968562216
6736,0.00033618727778457686
6737,-0.000010877054170877051
6738,0.00007449661381926707
6739,0.00003369828175501621
6740,0.0003145209496363769
6741,0.00034066661746335594
6742,-0.00008213071476403976
6743,0.00006108595295419624
6744,0.0001757826206180709
6745,0.0005187812882275907
6746,0.0003468759557827629
6747,-0.00010486437671640615
6748,-0.00023687170926990956
6749,-0.00009999804187774071
6750,-0.00021169237453989273
6751,-0.000438425707256359
6752,0.00020679695997286734
6753,0.00010260562714779298
6754,0.0004639172942684246
6755,-0.0003056360386652308
6756,0.00021099162834683311
6757,-0.00026762670469537673
6758,-0.000022069037791853626
6759,-0.0004802523709425906
6760,-0.0002790927041475812
6761,0.0002227619625931813
6762,-0.00027935137072029626
6763,-0.000228828704088007
6764,0.00005165896249005554
6765,-0.00002334237098610163
6766,-0.000026464704516471985
6767,-0.00006874803810104878
6768,-0.00006874337173982514
6769,0.00021669129456720556
6770,0.00049315896082005
6771,7.53862701871502e-6
6772,0.00029840029316320735
6773,-0.00021935704074646625
6774,0.000035312625289700785
6775,0.00025368129127171526
6776,-0.000362008042800416
6777,0.00008150062307331351
6778,0.0003546522888929108
6779,0.0004856079546583825
6780,-0.00009017137963026483
6781,0.00004740528602697569
6782,0.00020767395163011088
6783,-0.00045912488282085265
6784,-0.0006013605173259082
6785,0.00007248194811495092
6786,0.000021421613501731497
6787,-0.0003759597211655597
6788,0.00004933694411308413
6789,-0.0001584023906623306
6790,-0.000015877725491796816
6791,-0.0003528710603753081
6792,-0.0006233102953128575
6793,0.0001875132696955616
6794,-0.0002835900653500442
6795,-0.00030453440044966797
6796,0.0003292982643966969
6797,-0.0002710360708109428
6798,0.0003201515939274198
6799,-0.00003604774138820906
6800,-0.00043855507675782224
6801,0.0003821065878185868
6802,-0.00027873974765897517
6803,-0.00028634008319050136
6804,-0.0002714504187759853
6805,0.00011643824558457987
6806,-0.00022000709010879904
6807,-0.0003278614258561154
6808,5.791238342637618e-6
6809,-0.00015677909751253354
6810,-0.000178359433421622
6811,-0.000178354769384621
6812,-0.000015206105401524019
6813,0.0001435985585276758
6814,0.00035066622240298526
6815,0.00013882888622441093
6816,0.00026388854999195963
6817,0.0001347292137056377
6818,0.00018367687736545256
6819,0.00028777654097141014
6820,0.00043040120452351777
6821,-0.00005779813197821841
6822,0.000601494531466209
6823,0.0007525611948568059
6824,0.00025180985819357954
6825,0.0004253325214765366
6826,0.0006895391847056837
6827,0.00007525784788102723
6828,0.00029623851100257434
6829,0.00002038317407033151
6830,-0.00006650016291569438
6831,-0.0001432204999554967
6832,-9.305837049068872e-6
6833,0.000024343825803595882
6834,0.0002664184886025043
6835,-0.000600742948652337
6836,-0.00002236318596092121
6837,-0.00016952352332324177
6838,-0.0006057427607392919
6839,-0.000020116198209064974
6840,-0.00006180753573255401
6841,-0.0002133338733097527
6842,-0.0006121784109406541
6843,0.00006862145137474828
6844,-0.0004643231863635386
6845,-0.00028587622415550824
6846,-0.00015479756200115387
6847,-0.000030608899900468924
6848,0.00033170776214655343
6849,-0.00015037257586008002
6850,0.00016725508607963718
6851,-0.00019051825203428806
6852,0.00004199740979815092
6853,0.00019338807157696057
6854,-0.00029183026669785225
6855,8.27639497371919e-6
6856,0.0001546760565916815
6857,0.0007290687181560414
6858,-0.0003262606203331943
6859,0.00019341604112398081
6860,0.0006186447025275737
6861,-0.0005625771361224092
6862,-0.00005384397482596109
6863,0.00016598668641692484
6864,-0.00024274065239374468
6865,0.00012063700874203654
6866,-0.000037198330175724115
6867,0.00011358933085297944
6868,-0.00008367500817184581
6869,-0.00024566534725019317
6870,0.00025888131361794377
6871,0.00003286197443257209
6872,-0.00008728636480630176
6873,0.0002469352959013288
6874,0.0003030639565554708
6875,-0.0001659403828438694
6876,6.119277703314947e-6
6877,0.0004873379381970306
6878,-0.000390286401362716
6879,0.00006298225902408219
6880,0.0004113739193574316
6881,6.7895796373392036e-6
6882,0.00039120523986381126
6883,-0.00008446509996314539
6884,0.00023018056015647597
6885,0.000583888220222682
6886,-0.0004549261197645205
6887,0.00002114454019487501
6888,-0.00024213679989912486
6889,-0.00003398714004651331
6890,9.925519752716164e-6
6891,-0.0006870008205014295
6892,0.0004634108391910561
6893,-0.0001815905011698203
6894,0.000189335158415948
6895,0.0000461168179483678
6896,0.0000924184774274456
6897,0.00009242313685318818
6898,0.000012910796225602253
6899,-0.0006223647444553057
6900,-0.00027638488518952895
6901,0.0005422107740229393
6902,-0.0002855655668178945
6903,-0.0006576889077120236
6904,-0.0001712992486594412
6905,0.0003375904103398591
6906,0.0005668790692858843
6907,-0.00006583927182135925
6908,-0.0001129466129818646
6909,0.00035150004580437465
6910,-0.0002009192954626346
6911,-0.00005946663678288607
6912,0.00029474302184362736
6913,0.00040077468041691206
6914,0.0005603943389369749
6915,-0.0002786150025961777
6916,0.000434667655817461
6917,0.00038616431417789793
6918,-0.0003993790275148608
6919,0.00008235263073919205
6920,0.0003316632889400626
6921,-0.00003357005291224188
6922,-0.000021516394817715375
6923,-0.0006285062367763507
6924,0.00008683192121185842
6925,-0.00023414842085308117
6926,0.000334952237028837
6927,-0.00005543910514238016
6928,-0.0002877564473667262
6929,-0.00019300278964419433
6930,-0.0004844243319747778
6931,-0.0005736743743584702
6932,0.0002576061832047351
6933,0.00023710884071484505
6934,0.00022069849817186603
6935,-0.0005241206444241953
6936,0.0002690038129266679
6937,0.000046413470224462156
6938,-0.0004823547725308059
6939,-0.00013923321533912956
6940,0.0004132834417994978
6941,4.992098885082735e-6
6942,-0.00001808424408236795
6943,0.0003442324128971522
6944,-0.00048232683017635007
6945,-0.00007642727330286808
6946,0.0001336333835176048
6947,-0.0005099501597149248
6948,-0.00035075430300045014
6949,-0.0006058062463389648
6950,-0.0000598319897304618
6951,-0.0003728613331749349
6952,0.00024915732332762277
6953,0.0002980379797772178
6954,0.0001276956361738568
6955,-0.0001971357074824534
6956,-0.000026874051191706338
6957,0.0003052256050461046
6958,-0.00035050673876901395
6959,0.000021144917362944898
6960,0.00030690357344198733
6961,0.00024899822946812045
6962,0.0004509398854413505
6963,-1.3484586383155596e-6
6964,0.00007184219722912877
6965,0.0004714328530436901
6966,0.00038560050880537516
6967,0.00010244216451419047
6968,0.00031407582017014266
6969,0.00020220247577323837
6970,0.0002960511313234844
6971,-0.00017012821317911278
6972,0.00014856044226545348
6973,-0.00003149590234281026
6974,0.0001340867529961028
6975,0.00037835040828219924
6976,-0.0001879039364845145
6977,-0.0000401652813040316
6978,0.0001637863738236545
6979,-0.00032252597110144936
6980,-0.0003428223160793369
6981,0.00012354533888999872
6982,0.0001235499938065641
6983,-0.00038881435132963413
6984,-0.00016062069651858954
6985,0.000049394958239704946
6986,-0.00020107838705474453
6987,0.000064691267598069
6988,0.00004878392219815177
6989,-0.0005021167232544891
6990,0.0008238782312401526
6991,-0.00012726611431791626
6992,0.00009188254007131075
6993,-0.00005413780559215966
6994,-0.0003626671513083208
6995,0.0003099695029228339
6996,-0.00013631084289868894
6997,-0.00006885918877288274
6998,-3.64153469974073e-6
6999,4.291119320743407e-6
7000,-0.0001697922267114234
7001,-0.00010382557279623464
7002,0.00010895808106631624
7003,-0.0000854582651237642
7004,-0.0001865116113664692
7005,-0.00027624195766179214
7006,0.00016966769599027352
7007,-0.00032577865041026556
7008,-0.00016987699686340298
7009,0.00006613365663086829
7010,-0.00014065668992744549
7011,-0.0004170810365383377
7012,0.0004194926167981986
7013,-0.00015229972991783028
7014,-0.0001064570766864177
7015,-2.6584235075569323e-6
7016,0.00022704322961875848
7017,-0.0004014761173074647
7018,0.0003590315357137801
7019,-0.000045038811317500444
7020,-0.00016371315840130006
7021,0.0003676094944623882
7022,0.0004130291472735709
7023,-0.0003509191999677454
7024,-0.00019128754726155416
7025,-0.000034614894607848715
7026,0.0005437527579933773
7027,0.000048429410542130897
