# logmstar_GL_min[m]    logmstar_GL_min[n]    Radius[i](Mpc/h70)    Radius[j](Mpc/h70)    covariance(h70*M_sun/pc^2)^2    correlation    bias(1+K[m,i])(1+K[n,j])
1.059999999999999964e+01 1.080000000000000071e+01 5.608991823739490901e-01 1.208420656116956649e-01 5.712956034676640619e-04 2.771590537812309543e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 5.608991823739490901e-01 1.642674341762205836e-01 2.401624349336496515e-04 1.568815307927796205e-04 9.708287439144077657e-01
1.059999999999999964e+01 1.080000000000000071e+01 5.608991823739490901e-01 2.232979864606629561e-01 5.684824296330391429e-04 5.005233000540094219e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 5.608991823739490901e-01 3.035415449656087006e-01 1.242375274928197819e-03 1.471824453913827581e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 5.608991823739490901e-01 4.126211390461415052e-01 3.556782490113434298e-03 5.661360762026627393e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 5.608991823739490901e-01 5.608991823739490901e-01 6.826792636206544841e-03 1.460134229038336645e-02 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 5.608991823739490901e-01 7.624618881985674168e-01 2.885648716646497126e-03 8.269554679662050739e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 5.608991823739490901e-01 1.036457440524030327e+00 8.374925743798374315e-04 3.208103932776528670e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 5.608991823739490901e-01 1.408915045649939968e+00 5.786348290828872672e-04 2.959293288133670995e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 5.608991823739490901e-01 1.915217671509155561e+00 1.451229710099885854e-04 9.910434087966268034e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 5.608991823739490901e-01 2.603463381689461009e+00 9.074063621579027124e-05 8.315970677715666792e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 7.624618881985674168e-01 3.539034586317788000e-02 1.388294324570046390e-03 2.629596420268241752e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 7.624618881985674168e-01 4.810809282451224134e-02 -1.040067143083379334e-03 -2.741807325268396495e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 7.624618881985674168e-01 6.539604343397804886e-02 1.035827271607281386e-03 3.724419609107928780e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 7.624618881985674168e-01 8.889652958014769568e-02 -1.160577853601863114e-04 -5.616297545388193639e-05 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 7.624618881985674168e-01 1.208420656116956649e-01 -9.409009767200283904e-05 -6.113403556625745985e-05 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 7.624618881985674168e-01 1.642674341762205836e-01 1.710108658278896134e-04 1.496102690323140578e-04 9.708287439144077657e-01
1.059999999999999964e+01 1.080000000000000071e+01 7.624618881985674168e-01 2.232979864606629561e-01 5.230972185787378286e-04 6.168230885811353328e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 7.624618881985674168e-01 3.035415449656087006e-01 6.572182440461438570e-04 1.042758606771202043e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 7.624618881985674168e-01 4.126211390461415052e-01 1.296434773244292118e-03 2.763663432944729083e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 7.624618881985674168e-01 5.608991823739490901e-01 2.687146118451042009e-03 7.697298186258527686e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 7.624618881985674168e-01 7.624618881985674168e-01 4.844783487076273487e-03 1.859447808272422439e-02 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 7.624618881985674168e-01 1.036457440524030327e+00 2.071626897900871733e-03 1.062796128320334273e-02 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 7.624618881985674168e-01 1.408915045649939968e+00 9.757607438665626349e-04 6.683404361612178129e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 7.624618881985674168e-01 1.915217671509155561e+00 4.166935163154966942e-04 3.811046233288101302e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 7.624618881985674168e-01 2.603463381689461009e+00 1.438858724834243840e-04 1.766038803849505128e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.036457440524030327e+00 3.539034586317788000e-02 5.432906170930053682e-04 1.378183316651488777e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.036457440524030327e+00 4.810809282451224134e-02 4.664657064540547607e-04 1.646882097826188947e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.036457440524030327e+00 6.539604343397804886e-02 1.507846697694692950e-04 7.260987427433712553e-05 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.036457440524030327e+00 8.889652958014769568e-02 -1.045346828372636195e-04 -6.774909015884363886e-05 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.036457440524030327e+00 1.208420656116956649e-01 8.119736632675547162e-04 7.065588181943803373e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.036457440524030327e+00 1.642674341762205836e-01 7.029016956873426379e-05 8.235681091765826775e-05 9.708287439144077657e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.036457440524030327e+00 2.232979864606629561e-01 1.041601662964215444e-04 1.644928811647825755e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.036457440524030327e+00 3.035415449656087006e-01 3.541791310787824700e-04 7.526002749605076748e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.036457440524030327e+00 4.126211390461415052e-01 4.751385997138066674e-04 1.356506960513851993e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.036457440524030327e+00 5.608991823739490901e-01 1.094439058840845609e-03 4.198612984156183635e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.036457440524030327e+00 7.624618881985674168e-01 2.138093066631150015e-03 1.099014587543666044e-02 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.036457440524030327e+00 1.036457440524030327e+00 3.920868027865259675e-03 2.693939754253520460e-02 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.036457440524030327e+00 1.408915045649939968e+00 1.864159464621081190e-03 1.710033774598538822e-02 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.036457440524030327e+00 1.915217671509155561e+00 7.455530334402149344e-04 9.132154452465918865e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.036457440524030327e+00 2.603463381689461009e+00 2.583356120036330462e-04 4.246524145861113771e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.408915045649939968e+00 3.539034586317788000e-02 -6.609398262018825526e-04 -2.236489961127048371e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.408915045649939968e+00 4.810809282451224134e-02 5.598586715261111719e-05 2.636643692050645940e-05 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.408915045649939968e+00 6.539604343397804886e-02 2.020468296476885992e-04 1.297838888648938395e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.408915045649939968e+00 8.889652958014769568e-02 -1.005463468115371802e-04 -8.692398027800139900e-05 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.408915045649939968e+00 1.208420656116956649e-01 7.397596599548348125e-06 8.586719388148300131e-06 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.408915045649939968e+00 1.642674341762205836e-01 1.796959758613707488e-04 2.808494186348743865e-04 9.708287439144077657e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.408915045649939968e+00 2.232979864606629561e-01 -1.327953506294266754e-04 -2.797425699651075875e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.408915045649939968e+00 3.035415449656087006e-01 2.370412172102383307e-04 6.718858897364209277e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.408915045649939968e+00 4.126211390461415052e-01 1.631262083835211961e-04 6.212346949713997866e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.408915045649939968e+00 5.608991823739490901e-01 3.112383650512507609e-04 1.592713397643016112e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.408915045649939968e+00 7.624618881985674168e-01 8.662904210776752522e-04 5.939783443944986370e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.408915045649939968e+00 1.036457440524030327e+00 1.912444242502836511e-03 1.752769002166114365e-02 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.408915045649939968e+00 1.408915045649939968e+00 3.171972297168964682e-03 3.881336185060482030e-02 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.408915045649939968e+00 1.915217671509155561e+00 1.416438783260313711e-03 2.314316563594409279e-02 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.408915045649939968e+00 2.603463381689461009e+00 4.434041701573232888e-04 9.722531078344240352e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.915217671509155561e+00 3.539034586317788000e-02 -1.546955907328578350e-04 -7.001003736611286453e-05 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.915217671509155561e+00 4.810809282451224134e-02 -1.239025018759038529e-04 -7.804237080718052957e-05 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.915217671509155561e+00 6.539604343397804886e-02 1.676047366847162166e-05 1.439900140666047387e-05 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.915217671509155561e+00 8.889652958014769568e-02 -4.269653193917902125e-04 -4.936774069808098214e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.915217671509155561e+00 1.208420656116956649e-01 1.238130169144042189e-04 1.922119012668558171e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.915217671509155561e+00 1.642674341762205836e-01 -1.449460524842626950e-04 -3.029834543821362963e-04 9.708287439144077657e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.915217671509155561e+00 2.232979864606629561e-01 -2.019054956744256707e-05 -5.688544680600543773e-05 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.915217671509155561e+00 3.035415449656087006e-01 2.361013071204234141e-05 8.950501845630867009e-05 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.915217671509155561e+00 4.126211390461415052e-01 6.231133397825116247e-05 3.173776590144327943e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.915217671509155561e+00 5.608991823739490901e-01 2.432191724374609338e-04 1.664637436794942074e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.915217671509155561e+00 7.624618881985674168e-01 4.769684173775647247e-04 4.373952529209888980e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.915217671509155561e+00 1.036457440524030327e+00 7.298921123519050121e-04 8.946886242347894605e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.915217671509155561e+00 1.408915045649939968e+00 1.397610315644910468e-03 2.287258846093391876e-02 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.915217671509155561e+00 1.915217671509155561e+00 2.241510224895990229e-03 4.898273393838860346e-02 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 1.915217671509155561e+00 2.603463381689461009e+00 8.651118960070304032e-04 2.537050977927216705e-02 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 2.603463381689461009e+00 3.539034586317788000e-02 2.536664934388271724e-04 1.541406432777976860e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 2.603463381689461009e+00 4.810809282451224134e-02 1.796430184774201971e-04 1.519261069770027315e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 2.603463381689461009e+00 6.539604343397804886e-02 2.454102568400399350e-05 2.830808450849367218e-05 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 2.603463381689461009e+00 8.889652958014769568e-02 9.484989157194126082e-05 1.472513136738923516e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 2.603463381689461009e+00 1.208420656116956649e-01 4.916859422400289673e-05 1.024881013183237381e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 2.603463381689461009e+00 1.642674341762205836e-01 3.379849305203971128e-05 9.485965596543792728e-05 9.708287439144077657e-01
1.059999999999999964e+01 1.080000000000000071e+01 2.603463381689461009e+00 2.232979864606629561e-01 5.494716535045721779e-05 2.078595647285911912e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 2.603463381689461009e+00 3.035415449656087006e-01 1.417338478949513054e-04 7.214301032545592093e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 2.603463381689461009e+00 4.126211390461415052e-01 1.272428104910852285e-04 8.701903123974415351e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 2.603463381689461009e+00 5.608991823739490901e-01 5.648774599731358801e-05 5.190961216017247071e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 2.603463381689461009e+00 7.624618881985674168e-01 4.325101834824907071e-05 5.325402859000895935e-04 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 2.603463381689461009e+00 1.036457440524030327e+00 1.121584992961526737e-04 1.845938050801417636e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 2.603463381689461009e+00 1.408915045649939968e+00 2.434267825341245863e-04 5.348958947477845324e-03 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 2.603463381689461009e+00 1.915217671509155561e+00 7.326557966900621452e-04 2.149680784925326466e-02 9.708287439144076547e-01
1.059999999999999964e+01 1.080000000000000071e+01 2.603463381689461009e+00 2.603463381689461009e+00 1.416180761803422384e-03 5.576314858633037164e-02 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.539034586317788000e-02 3.539034586317788000e-02 5.161182415425007164e-02 7.043030281257732853e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.539034586317788000e-02 4.810809282451224134e-02 2.465813005315463727e-02 4.586558325600657892e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.539034586317788000e-02 6.539604343397804886e-02 7.936015822562579938e-03 2.004267030378620795e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.539034586317788000e-02 8.889652958014769568e-02 6.009877539497918836e-03 2.050393622998905683e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.539034586317788000e-02 1.208420656116956649e-01 -7.849848353801966439e-03 -3.620262588952680096e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.539034586317788000e-02 1.642674341762205836e-01 3.039753566660160057e-04 1.889259064438138729e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.539034586317788000e-02 2.232979864606629561e-01 3.651573770610488153e-03 3.061457525090660907e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.539034586317788000e-02 3.035415449656087006e-01 -4.328938057855214600e-03 -4.892035153249273821e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.539034586317788000e-02 4.126211390461415052e-01 1.406315850395706757e-03 2.138103014450649692e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.539034586317788000e-02 5.608991823739490901e-01 -1.355027223759526283e-03 -2.764292511553971717e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.539034586317788000e-02 7.624618881985674168e-01 -5.406695070970876519e-04 -1.472519197000806768e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.539034586317788000e-02 1.036457440524030327e+00 6.533530810063576180e-04 2.372508227149733708e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.539034586317788000e-02 1.408915045649939968e+00 -2.642116100679607572e-04 -1.272176208908996193e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.539034586317788000e-02 1.915217671509155561e+00 1.528671863557265031e-04 9.842420035516872645e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 3.539034586317788000e-02 2.603463381689461009e+00 2.519209988859181940e-04 2.176170464763070968e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.810809282451224134e-02 3.539034586317788000e-02 1.630361358920312878e-02 3.096436829295266943e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.810809282451224134e-02 4.810809282451224134e-02 1.972049494015003235e-02 5.105198070468453366e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.810809282451224134e-02 6.539604343397804886e-02 1.714951591574484513e-02 6.027995606802174231e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.810809282451224134e-02 8.889652958014769568e-02 9.873638766999745520e-04 4.688315805121592552e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.810809282451224134e-02 1.208420656116956649e-01 8.405838436883869471e-04 5.395452182723075077e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.810809282451224134e-02 1.642674341762205836e-01 1.181827911664406577e-04 1.022292994226708174e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.810809282451224134e-02 2.232979864606629561e-01 1.868462480830992631e-03 2.180221133657726958e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.810809282451224134e-02 3.035415449656087006e-01 8.700777175520029751e-04 1.368466745314835225e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.810809282451224134e-02 4.126211390461415052e-01 2.001162519755703389e-04 4.234441316116681174e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.810809282451224134e-02 5.608991823739490901e-01 -2.222102615234963286e-04 -6.309109879137659183e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.810809282451224134e-02 7.624618881985674168e-01 -1.836242069723909834e-04 -6.960285047469289704e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.810809282451224134e-02 1.036457440524030327e+00 -9.516367867639865955e-05 -4.809489817839606926e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.810809282451224134e-02 1.408915045649939968e+00 -7.767084665142221954e-04 -5.205008165888662082e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.810809282451224134e-02 1.915217671509155561e+00 -4.323845335940863549e-04 -3.874590219315213148e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 4.810809282451224134e-02 2.603463381689461009e+00 1.240339456392375794e-04 1.491204155881658048e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 6.539604343397804886e-02 3.539034586317788000e-02 6.672648989092981120e-04 1.728511758243548202e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 6.539604343397804886e-02 4.810809282451224134e-02 1.639503999663740469e-02 5.788992329955487594e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 6.539604343397804886e-02 6.539604343397804886e-02 1.760037795022241155e-02 8.437985277154671235e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 6.539604343397804886e-02 8.889652958014769568e-02 6.180580308547114696e-03 4.002806400231844982e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 6.539604343397804886e-02 1.208420656116956649e-01 4.592045274862043176e-03 4.020209435984314363e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 6.539604343397804886e-02 1.642674341762205836e-01 6.513367210474307195e-04 7.684620291587884505e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 6.539604343397804886e-02 2.232979864606629561e-01 1.793535689099407383e-04 2.854446413227629278e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 6.539604343397804886e-02 3.035415449656087006e-01 -6.802810792269346112e-04 -1.459352819122626901e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 6.539604343397804886e-02 4.126211390461415052e-01 1.641624925971015090e-03 4.737872874841505622e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 6.539604343397804886e-02 5.608991823739490901e-01 -4.854133135108567297e-04 -1.879798817397281441e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 6.539604343397804886e-02 7.624618881985674168e-01 -3.684592840890348118e-04 -1.904944400041269745e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 6.539604343397804886e-02 1.036457440524030327e+00 4.213553503470167855e-05 2.904504197593369888e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 6.539604343397804886e-02 1.408915045649939968e+00 -2.749512106166756881e-04 -2.513128643093250742e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 6.539604343397804886e-02 1.915217671509155561e+00 -1.251494847655895042e-04 -1.529608896143994253e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 6.539604343397804886e-02 2.603463381689461009e+00 1.020672926020506452e-04 1.673704750932440612e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 8.889652958014769568e-02 3.539034586317788000e-02 -5.869298241733550067e-03 -2.046278788945393723e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 8.889652958014769568e-02 4.810809282451224134e-02 5.640250677859464171e-03 2.680362083546762109e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 8.889652958014769568e-02 6.539604343397804886e-02 1.173975164737447313e-02 7.574958268994595604e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 8.889652958014769568e-02 8.889652958014769568e-02 1.639345612972580024e-02 1.428928242812797312e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 8.889652958014769568e-02 1.208420656116956649e-01 6.761083449560488859e-03 7.966423302967945473e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 8.889652958014769568e-02 1.642674341762205836e-01 2.896696732758656957e-03 4.599646384711725679e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 8.889652958014769568e-02 2.232979864606629561e-01 1.373021816206773486e-03 2.940992215350049987e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 8.889652958014769568e-02 3.035415449656087006e-01 -2.986961077166108464e-04 -8.623946199042144918e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 8.889652958014769568e-02 4.126211390461415052e-01 1.021276277858707828e-03 3.966955018114723896e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 8.889652958014769568e-02 5.608991823739490901e-01 -1.340332343223353886e-04 -6.985809713321844134e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 8.889652958014769568e-02 7.624618881985674168e-01 7.889586293101075556e-05 5.489737731361620963e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 8.889652958014769568e-02 1.036457440524030327e+00 9.697645191985326579e-05 8.996930212595838491e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 8.889652958014769568e-02 1.408915045649939968e+00 -1.502047448869281540e-04 -1.847767403774468447e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 8.889652958014769568e-02 1.915217671509155561e+00 -4.443411379381106610e-05 -7.309243385778964428e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 8.889652958014769568e-02 2.603463381689461009e+00 1.391650531116220170e-05 3.071333730175245582e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.208420656116956649e-01 3.539034586317788000e-02 -6.302882376329600397e-03 -2.950401658204876518e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.208420656116956649e-01 4.810809282451224134e-02 2.509191087626041865e-03 1.601002877287570954e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.208420656116956649e-01 6.539604343397804886e-02 6.993769044677813039e-03 6.058930045379430814e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.208420656116956649e-01 8.889652958014769568e-02 5.117278588119185574e-03 5.988833994924200798e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.208420656116956649e-01 1.208420656116956649e-01 8.514358005558711126e-03 1.346983596304139478e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.208420656116956649e-01 1.642674341762205836e-01 5.842669515656672731e-03 1.245650061484858059e-03 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.208420656116956649e-01 2.232979864606629561e-01 3.076424745974887676e-03 8.847611610655224321e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.208420656116956649e-01 3.035415449656087006e-01 1.243542248392589741e-03 4.820591565146149218e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.208420656116956649e-01 4.126211390461415052e-01 8.448804932499412185e-04 4.406285482774188918e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.208420656116956649e-01 5.608991823739490901e-01 3.966201076737147597e-04 2.775506821026010700e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.208420656116956649e-01 7.624618881985674168e-01 -2.700862682620534154e-04 -2.523266879793678477e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.208420656116956649e-01 1.036457440524030327e+00 1.129648808800428429e-04 1.407131958229938535e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.208420656116956649e-01 1.408915045649939968e+00 -1.149760314964709773e-04 -1.899040735662667020e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.208420656116956649e-01 1.915217671509155561e+00 -5.121355051927635736e-05 -1.131108074890035796e-04 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.208420656116956649e-01 2.603463381689461009e+00 -8.030510093329335411e-06 -2.379596210621038273e-05 9.708287439144076547e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.642674341762205836e-01 3.539034586317788000e-02 2.795904610848871149e-03 1.762231027045784131e-04 9.708287439144077657e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.642674341762205836e-01 4.810809282451224134e-02 3.806633895650960320e-03 3.270378648054900433e-04 9.708287439144077657e-01
1.080000000000000071e+01 8.500000000000000000e+00 1.642674341762205836e-01 6.539604343397804886e-02 1.555190118220575171e-03 1.814122843415093668e-04 9.708287439144077657e-01
