# id_msa 	 mu 	 	mu_low_68 	 mu_high_68 	 mu_low_95 	 mu_high_95 	 mu_rad 	 mu_rad_low_68 	 mu_rad_high_68  mu_rad_low_95 	 mu_rad_high_95  mu_t 	 	 mu_t_low_68 	 mu_t_high_68 	 mu_t_low_95 	 mu_t_high_95 	 gamma1 	 gamma1_low_68 	 gamma1_high_68  gamma1_low_95 	 gamma1_high_95  gamma2 	 gamma2_low_68 	 gamma2_high_68  gamma2_low_95 	 gamma2_high_95  theta 	 	 theta_low_68 	 theta_high_68 	 theta_low_95 	 theta_high_95
5535	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000
5772	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000
5953	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000
6226	 1.8694437	 1.8710503	 1.8915055	 1.8640151	 1.8972384	 1.0511276	 1.0502586	 1.0540242	 1.0489069	 1.0545824	 1.7785238	 1.7801115	 1.7941878	 1.7763726	 1.7993783	 0.1066108	 0.1071242	 0.1106633	 0.1057944	 0.1124014	-0.1627358	-0.1631183	-0.1614930	-0.1640879	-0.1604425	-28.3852820	-28.3238460	-27.7777930	-28.5675970	-27.5881550
6291	 2.4657825	 2.4586000	 2.5096833	 2.4467240	 2.5218265	 1.1247763	 1.1252397	 1.1379064	 1.1210640	 1.1438004	 2.1922061	 2.1799732	 2.2079157	 2.1652555	 2.2182982	 0.0390631	 0.0387936	 0.0398986	 0.0380020	 0.0409524	-0.2128981	-0.2132063	-0.2074686	-0.2151106	-0.2049495	-39.8014360	-39.8195300	-39.5460980	-39.9462360	-39.4626780
6325	 1.4745108	 1.4684703	 1.4797412	 1.4642935	 1.4841904	 1.0220802	 1.0219598	 1.0234970	 1.0215697	 1.0252839	 1.4426567	 1.4362476	 1.4468523	 1.4324164	 1.4503198	-0.0772518	-0.0783667	-0.0769752	-0.0788134	-0.0765517	-0.1198807	-0.1200495	-0.1173589	-0.1213180	-0.1164597	-61.3989780	-61.7141970	-61.5066460	-61.8247470	-61.3599010
6345	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000
6374	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000
6501	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 1.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000	 0.0000000
6645	 1.4777309	 1.4699994	 1.4834996	 1.4657723	 1.4864507	 1.0081316	 1.0061981	 1.0091365	 1.0055528	 1.0100320	 1.4658115	 1.4590271	 1.4705338	 1.4534315	 1.4733023	-0.0910798	-0.0924442	-0.0910186	-0.0933329	-0.0901539	-0.1252429	-0.1262322	-0.1233504	-0.1269525	-0.1220294	-63.0128040	-63.2862200	-63.0635020	-63.3688330	-62.9661120
