survey,dataset,SNID,join_key,JLA_x1,JLA_c,JLA_logMst,JLA_tmax,PplusCID,Pplus_x1,Pplus_c,Pplus_HOST_LOGMASS,Pplus_PKMJD
PS1MD,PS1MD_Jones18,PSc140181,140181,,,,,140181,0.78345,0.017158,9.67327,55642.6
PS1MD,PS1MD_Jones18,PSc140210,140210,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc140214,140214,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc140221,140221,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc140229,140229,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc140234,140234,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc140240,140240,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc140276,140276,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc140286,140286,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc140320,140320,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc140325,140325,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc140361,140361,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc140382,140382,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc140384,140384,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc140390,140390,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc140396,140396,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150009,150009,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150019,150019,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150053,150053,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150059,150059,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150063,150063,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150132,150132,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150145,150145,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150170,150170,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150181,150181,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150185,150185,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150186,150186,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150195,150195,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150196,150196,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150210,150210,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150212,150212,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150217,150217,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150221,150221,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150226,150226,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150234,150234,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150254,150254,,,,,150254,-0.048666,0.069821,9.355,55678.3
PS1MD,PS1MD_Jones18,PSc150273,150273,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150276,150276,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150285,150285,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150314,150314,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150365,150365,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150379,150379,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150457,150457,,,,,150457,0.54176,-0.092491,11.454,55686.2
PS1MD,PS1MD_Jones18,PSc150500,150500,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150509,150509,,,,,150509,0.20797,-0.154845,10.78,55681.9
PS1MD,PS1MD_Jones18,PSc150513,150513,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150515,150515,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150570,150570,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150573,150573,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150604,150604,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150607,150607,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150652,150652,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150682,150682,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150709,150709,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc150740,150740,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc151005,151005,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc151033,151033,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc151034,151034,,,,,151034,0.31621,-0.147882,10.6436,55686.6
PS1MD,PS1MD_Jones18,PSc151069,151069,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc151121,151121,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc151769,151769,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc151794,151794,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160016,160016,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160020,160020,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160021,160021,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160023,160023,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160028,160028,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160039,160039,,,,,160039,-1.16728,-0.074508,7.0,55700.3
PS1MD,PS1MD_Jones18,PSc160046,160046,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160051,160051,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160054,160054,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160066,160066,,,,,160066,2.34125,-0.056896,8.864,55716.2
PS1MD,PS1MD_Jones18,PSc160068,160068,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160070,160070,,,,,160070,1.1236,-0.066643,11.119,55712.5
PS1MD,PS1MD_Jones18,PSc160082,160082,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160098,160098,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160099,160099,,,,,160099,0.63877,-0.023302,9.5937,55701.1
PS1MD,PS1MD_Jones18,PSc160106,160106,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160126,160126,,,,,160126,-0.615294,-0.000515,10.914,55710.7
PS1MD,PS1MD_Jones18,PSc160156,160156,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160183,160183,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160195,160195,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160197,160197,,,,,160197,-0.217029,-0.027099,10.158,55711.5
PS1MD,PS1MD_Jones18,PSc160198,160198,,,,,160198,0.21655,-0.095267,9.881,55718.0
PS1MD,PS1MD_Jones18,PSc160200,160200,,,,,160200,-0.195418,0.15761,10.867,55711.3
PS1MD,PS1MD_Jones18,PSc160202,160202,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160206,160206,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160214,160214,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160222,160222,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160223,160223,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160225,160225,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160227,160227,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160262,160262,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160285,160285,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc160300,160300,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc170076,170076,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc170078,170078,,,,,170078,-1.1083,-0.100745,10.419,55727.6
PS1MD,PS1MD_Jones18,PSc170118,170118,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc170178,170178,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc170240,170240,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc170254,170254,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc170275,170275,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc170276,170276,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc170285,170285,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc170303,170303,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc170324,170324,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc170349,170349,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc170400,170400,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc170428,170428,,,,,170428,-0.985644,-0.02004,9.1073,55738.0
PS1MD,PS1MD_Jones18,PSc170457,170457,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc170465,170465,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc170520,170520,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc170539,170539,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc170558,170558,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc180025,180025,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc180127,180127,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc180135,180135,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc180166,180166,,,,,180166,0.60099,0.035097,10.0333,55763.8
PS1MD,PS1MD_Jones18,PSc180213,180213,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc180214,180214,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc180255,180255,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc180313,180313,,,,,180313,0.41004,-0.05022,8.8262,55773.8
PS1MD,PS1MD_Jones18,PSc180329,180329,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc180344,180344,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc180372,180372,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc180417,180417,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc180424,180424,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc180426,180426,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc180475,180475,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc180538,180538,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc180549,180549,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc180561,180561,,,,,180561,0.0111,0.13764,8.444,55784.1
PS1MD,PS1MD_Jones18,PSc190001,190001,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc190049,190049,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc190062,190062,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc190074,190074,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc190094,190094,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc190111,190111,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc190142,190142,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc190151,190151,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc190209,190209,,,,,190209,0.5017,-0.074744,11.5,55794.9
PS1MD,PS1MD_Jones18,PSc190215,190215,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc190230,190230,,,,,190230,-1.41317,-0.074607,10.1494,55799.9
PS1MD,PS1MD_Jones18,PSc190233,190233,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc190234,190234,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc190241,190241,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc190260,190260,,,,,190260,0.98142,-0.052167,10.2639,55810.7
PS1MD,PS1MD_Jones18,PSc190268,190268,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc190269,190269,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc190297,190297,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc190327,190327,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc190340,190340,,,,,190340,0.50784,-0.06629,10.0088,55815.3
PS1MD,PS1MD_Jones18,PSc200026,200026,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc200050,200050,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc200058,200058,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc200080,200080,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc200101,200101,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc200105,200105,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc200106,200106,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc200108,200108,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc200118,200118,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc200132,200132,,,,,200132,0.39874,-0.034298,9.056,55841.2
PS1MD,PS1MD_Jones18,PSc200170,200170,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc210027,210027,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc210061,210061,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc210091,210091,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc210141,210141,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc300007,300007,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc300067,300067,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc300105,300105,,,,,300105,0.32783,0.072885,9.04492,55784.7
PS1MD,PS1MD_Jones18,PSc300119,300119,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc300121,300121,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc300124,300124,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc300139,300139,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc300159,300159,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc300166,300166,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc300225,300225,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc300226,300226,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310009,310009,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310024,310024,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310039,310039,,,,,310039,-0.296436,0.02034,9.953,55823.2
PS1MD,PS1MD_Jones18,PSc310042,310042,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310046,310046,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310050,310050,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310051,310051,,,,,310051,-0.352962,0.1018,10.435,55820.0
PS1MD,PS1MD_Jones18,PSc310058,310058,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310063,310063,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310073,310073,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310090,310090,,,,,310090,-1.3328,-0.049839,11.5,55818.9
PS1MD,PS1MD_Jones18,PSc310091,310091,,,,,310091,-0.257752,-0.099527,9.066,55821.0
PS1MD,PS1MD_Jones18,PSc310095,310095,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310103,310103,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310130,310130,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310141,310141,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310145,310145,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310146,310146,,,,,310146,0.73728,-0.120877,9.3245,55837.3
PS1MD,PS1MD_Jones18,PSc310147,310147,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310161,310161,,,,,310161,0.13554,-0.037725,9.577,55839.2
PS1MD,PS1MD_Jones18,PSc310184,310184,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310185,310185,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310188,310188,,,,,310188,-0.219314,-0.071328,11.264,55825.1
PS1MD,PS1MD_Jones18,PSc310203,310203,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310205,310205,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310210,310210,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310219,310219,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310220,310220,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310226,310226,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310238,310238,,,,,310238,-0.286852,-0.083275,9.906,55838.9
PS1MD,PS1MD_Jones18,PSc310240,310240,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310260,310260,,,,,310260,-0.019798,-0.060652,8.7967,55828.6
PS1MD,PS1MD_Jones18,PSc310271,310271,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310308,310308,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310332,310332,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310552,310552,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310555,310555,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310564,310564,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc310574,310574,,,,,310574,-0.382981,-0.023436,10.234,55841.0
PS1MD,PS1MD_Jones18,PSc310578,310578,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc320077,320077,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc320099,320099,,,,,320099,0.58051,-0.056155,10.7107,55846.3
PS1MD,PS1MD_Jones18,PSc320123,320123,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc320180,320180,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc320258,320258,,,,,320258,-1.8697,-0.065658,10.956,55854.1
PS1MD,PS1MD_Jones18,PSc320336,320336,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc320345,320345,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc320388,320388,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc320441,320441,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc320469,320469,,,,,320469,1.50773,0.033587,11.5,55869.5
PS1MD,PS1MD_Jones18,PSc320492,320492,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc330015,330015,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc330016,330016,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc330022,330022,,,,,330022,-1.2314,0.008298,10.979,55870.2
PS1MD,PS1MD_Jones18,PSc330049,330049,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc330056,330056,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc330060,330060,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc330061,330061,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc330083,330083,,,,,330083,0.001523,-0.086927,8.78,55888.2
PS1MD,PS1MD_Jones18,PSc330089,330089,,,,,330089,0.68208,0.028298,9.651,55890.7
PS1MD,PS1MD_Jones18,PSc330101,330101,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc330103,330103,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc330128,330128,,,,,330128,0.40814,-0.089222,10.812,55890.2
PS1MD,PS1MD_Jones18,PSc330132,330132,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc330146,330146,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc340014,340014,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc340069,340069,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc340105,340105,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc340115,340115,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc340121,340121,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc340125,340125,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc340163,340163,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc340229,340229,,,,,340229,-1.42415,-0.005584,9.69378,55919.1
PS1MD,PS1MD_Jones18,PSc340309,340309,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc340334,340334,,,,,340334,-0.293107,-0.106362,7.0,55913.3
PS1MD,PS1MD_Jones18,PSc340347,340347,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350027,350027,,,,,350027,-0.431367,0.033503,11.059,55941.3
PS1MD,PS1MD_Jones18,PSc350047,350047,,,,,350047,-2.41623,-0.134685,10.491,55935.7
PS1MD,PS1MD_Jones18,PSc350049,350049,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350050,350050,,,,,350050,-0.300281,-0.011177,10.504,55923.2
PS1MD,PS1MD_Jones18,PSc350073,350073,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350078,350078,,,,,350078,0.30461,0.11893,9.341,55932.2
PS1MD,PS1MD_Jones18,PSc350080,350080,,,,,350080,-0.339335,-0.08565,11.229,55949.1
PS1MD,PS1MD_Jones18,PSc350083,350083,,,,,350083,0.82654,-0.051356,9.755,55945.6
PS1MD,PS1MD_Jones18,PSc350111,350111,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350131,350131,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350152,350152,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350181,350181,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350192,350192,,,,,350192,0.13433,-0.052851,8.553,55952.5
PS1MD,PS1MD_Jones18,PSc350211,350211,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350213,350213,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350219,350219,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350233,350233,,,,,350233,-0.472297,-0.014341,9.181,55957.8
PS1MD,PS1MD_Jones18,PSc350235,350235,,,,,350235,0.061111,0.009945,10.127,55932.5
PS1MD,PS1MD_Jones18,PSc350288,350288,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350316,350316,,,,,350316,-0.427538,-0.071956,8.61131,55965.1
PS1MD,PS1MD_Jones18,PSc350319,350319,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350335,350335,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350342,350342,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350356,350356,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350374,350374,,,,,350374,-0.789588,-0.053186,10.9632,55955.2
PS1MD,PS1MD_Jones18,PSc350390,350390,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350393,350393,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350436,350436,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350480,350480,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350548,350548,,,,,350548,0.8884,-0.032293,10.636,55964.3
PS1MD,PS1MD_Jones18,PSc350567,350567,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350583,350583,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350613,350613,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350630,350630,,,,,350630,0.7119,-0.029882,11.149,55963.2
PS1MD,PS1MD_Jones18,PSc350637,350637,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350668,350668,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350699,350699,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350714,350714,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350771,350771,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc350869,350869,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360014,360014,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360027,360027,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360052,360052,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360060,360060,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360067,360067,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360094,360094,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360106,360106,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360112,360112,,,,,360112,1.18755,-0.064923,9.381,55985.2
PS1MD,PS1MD_Jones18,PSc360123,360123,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360125,360125,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360136,360136,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360137,360137,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360139,360139,,,,,360139,0.63592,-0.035464,11.022,55972.0
PS1MD,PS1MD_Jones18,PSc360140,360140,,,,,360140,0.017211,-0.050064,8.834,55975.1
PS1MD,PS1MD_Jones18,PSc360145,360145,,,,,360145,0.35012,0.008214,9.911,55978.7
PS1MD,PS1MD_Jones18,PSc360147,360147,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360148,360148,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360154,360154,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360156,360156,,,,,360156,-0.863374,-0.028343,9.8038,55988.6
PS1MD,PS1MD_Jones18,PSc360162,360162,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360193,360193,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360263,360263,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360276,360276,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360283,360283,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360285,360285,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360320,360320,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360346,360346,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360414,360414,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360440,360440,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360465,360465,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360526,360526,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360627,360627,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360647,360647,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360701,360701,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360704,360704,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc360735,360735,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370034,370034,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370075,370075,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370081,370081,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370084,370084,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370096,370096,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370098,370098,,,,,370098,0.53447,-0.034129,10.491,56000.3
PS1MD,PS1MD_Jones18,PSc370119,370119,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370143,370143,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370161,370161,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370285,370285,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370307,370307,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370308,370308,,,,,370308,0.72474,-0.138295,11.239,56006.6
PS1MD,PS1MD_Jones18,PSc370321,370321,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370328,370328,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370329,370329,,,,,370329,0.29534,-0.191584,9.642,56006.2
PS1MD,PS1MD_Jones18,PSc370332,370332,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370335,370335,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370344,370344,,,,,370344,0.32993,-0.025137,9.538,56008.7
PS1MD,PS1MD_Jones18,PSc370356,370356,,,,,370356,-0.288703,-0.077152,8.48686,56015.8
PS1MD,PS1MD_Jones18,PSc370367,370367,,,,,370367,2.78838,-0.023633,9.631,56011.1
PS1MD,PS1MD_Jones18,PSc370369,370369,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370376,370376,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370394,370394,,,,,370394,-0.443611,-0.094638,10.291,56005.0
PS1MD,PS1MD_Jones18,PSc370395,370395,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370428,370428,,,,,370428,0.6175,-0.103502,10.124,56007.2
PS1MD,PS1MD_Jones18,PSc370435,370435,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370473,370473,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370498,370498,,,,,370498,0.77423,-0.069844,11.5,56004.2
PS1MD,PS1MD_Jones18,PSc370504,370504,,,,,,,,,
PS1MD,PS1MD_Jones18,PSc370522,370522,,,,,,,,,
