run,period,condition,observable,h,in_i4_grid,n_games,N_anchored,alphabet_K,I_plugin_nats,I_MM_nats,I_MM_clamped_june29_nats,H_R_cond_MM_nats,T_vs_targetperm_nats,T_boot_sd_nats,T_ratio_h_over_h_plus_8,I_MM_own_targetperm_floor_nats,T_vs_own_floor_nats,T_own_ratio_h_over_h_plus_8
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,48,1,120000,2978360,13119973,14.200580,14.628123,14.628123,0.389114,1.652339,,0.997589,14.627256,0.000867,1.054482
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,52,0,120000,2978360,13119973,14.200102,14.627620,14.627620,0.389221,1.654081,,0.997265,14.626897,0.000723,1.032810
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,56,0,120000,2978360,13119973,14.199964,14.627435,14.627435,0.389209,1.656333,,0.996883,14.626613,0.000822,1.105720
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,60,0,120000,2978360,13119973,14.199397,14.626879,14.626879,0.389228,1.658618,,0.996310,14.626179,0.000700,0.955077
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,64,1,120000,2978360,13119973,14.199274,14.626769,14.626769,0.389212,1.661512,,0.995202,14.626025,0.000744,1.199029
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,68,0,120000,2978360,13119973,14.198925,14.626415,14.626415,0.389171,1.664761,,0.993303,14.625682,0.000733,1.355928
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,72,0,120000,2978360,13119973,14.199024,14.626480,14.626480,0.389380,1.669523,,0.991042,14.625860,0.000620,0.796925
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,76,0,120000,2978360,13119973,14.199213,14.626715,14.626715,0.389317,1.675985,,0.988233,14.626174,0.000540,0.713322
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,80,1,120000,2978360,13119973,14.199426,14.626933,14.626933,0.389216,1.684614,,0.983569,14.626155,0.000778,0.884988
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,84,0,120000,2978360,13119973,14.198652,14.626116,14.626116,0.389209,1.695941,,0.976380,14.625358,0.000758,0.957120
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,88,0,120000,2978360,13119973,14.198475,14.625874,14.625874,0.389134,1.712756,,0.967163,14.624995,0.000879,1.132937
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,92,0,120000,2978360,13119973,14.198326,14.625748,14.625748,0.389195,1.736967,,,14.624957,0.000792,
power,2014-07,WITHIN_GAME_SCRAMBLE,san_statekey,96,1,120000,2978360,13119973,14.198941,14.626430,14.626430,0.389266,1.770907,,,14.625654,0.000776,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,8,1,120000,2978360,13119973,12.427403,12.707586,12.707586,2.410918,0.000000,,,12.707586,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,12,1,120000,2978360,13119973,12.613309,12.925590,12.925590,2.414153,0.000000,,,12.925590,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,16,1,120000,2978360,13119973,12.653304,12.975414,12.975414,2.414463,0.000000,,,12.975414,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,20,0,120000,2978360,13119973,12.660357,12.984495,12.984495,2.414510,0.000000,,,12.984495,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,24,1,120000,2978360,13119973,12.660921,12.985240,12.985240,2.414513,0.000000,,,12.985240,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,28,0,120000,2978360,13119973,12.660195,12.984304,12.984304,2.414509,0.000000,,,12.984304,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,32,1,120000,2978360,13119973,12.659218,12.983036,12.983036,2.414514,0.000000,,,12.983036,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,36,0,120000,2978360,13119973,12.658110,12.981599,12.981599,2.414491,0.000000,,,12.981599,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,40,1,120000,2978360,13119973,12.656724,12.979794,12.979794,2.414477,0.000000,,,12.979794,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,44,0,120000,2978360,13119973,12.655233,12.977855,12.977855,2.414483,0.000000,,,12.977855,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,48,1,120000,2978360,13119973,12.653637,12.975784,12.975784,2.414476,0.000000,,,12.975784,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,52,0,120000,2978360,13119973,12.651907,12.973539,12.973539,2.414475,0.000000,,,12.973539,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,56,0,120000,2978360,13119973,12.650031,12.971102,12.971102,2.414458,0.000000,,,12.971102,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,60,0,120000,2978360,13119973,12.647848,12.968261,12.968261,2.414443,0.000000,,,12.968261,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,64,1,120000,2978360,13119973,12.645526,12.965256,12.965256,2.414439,0.000000,,,12.965256,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,68,0,120000,2978360,13119973,12.642738,12.961654,12.961654,2.414408,0.000000,,,12.961654,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,72,0,120000,2978360,13119973,12.639080,12.956957,12.956957,2.414401,0.000000,,,12.956957,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,76,0,120000,2978360,13119973,12.634185,12.950730,12.950730,2.414358,0.000000,,,12.950730,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,80,1,120000,2978360,13119973,12.627509,12.942319,12.942319,2.414328,0.000000,,,12.942319,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,84,0,120000,2978360,13119973,12.617753,12.930175,12.930175,2.414254,0.000000,,,12.930175,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,88,0,120000,2978360,13119973,12.603820,12.913119,12.913119,2.414112,0.000000,,,12.913119,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,92,0,120000,2978360,13119973,12.583755,12.888781,12.888781,2.413934,0.000000,,,12.888781,0.000000,
power,2014-07,EXACT_TARGET_MARGINAL_PERMUTATION,san_statekey,96,1,120000,2978360,13119973,12.556381,12.855523,12.855523,2.413568,0.000000,,,12.855523,0.000000,
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,8,1,120000,2978360,13119973,14.198995,14.626575,14.626575,0.388062,1.918990,,1.162018,14.625533,0.001042,1.133718
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,12,1,120000,2978360,13119973,14.198951,14.626536,14.626536,0.388015,1.700946,,1.035550,14.625358,0.001178,1.141597
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,16,1,120000,2978360,13119973,14.199233,14.626843,14.626843,0.388034,1.651429,,1.005573,14.625923,0.000919,0.888687
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,20,0,120000,2978360,13119973,14.199448,14.627049,14.627049,0.388034,1.642554,,0.999765,14.626017,0.001032,0.952812
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,24,1,120000,2978360,13119973,14.199879,14.627517,14.627517,0.387986,1.642277,,0.998904,14.626483,0.001034,0.958564
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,28,0,120000,2978360,13119973,14.199632,14.627244,14.627244,0.387997,1.642940,,0.998502,14.626161,0.001083,0.924432
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,32,1,120000,2978360,13119973,14.199509,14.627115,14.627115,0.388040,1.644079,,0.997758,14.626036,0.001079,1.025832
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,36,0,120000,2978360,13119973,14.199392,14.627003,14.627003,0.388004,1.645404,,0.997297,14.625831,0.001172,0.989986
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,40,1,120000,2978360,13119973,14.199943,14.627568,14.627568,0.388047,1.647774,,0.997520,14.626516,0.001052,0.941697
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,44,0,120000,2978360,13119973,14.200058,14.627718,14.627718,0.387941,1.649864,,0.997697,14.626535,0.001184,1.154173
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,48,1,120000,2978360,13119973,14.200000,14.627654,14.627654,0.388033,1.651870,,0.997556,14.626537,0.001117,1.147369
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,52,0,120000,2978360,13119973,14.199563,14.627210,14.627210,0.388003,1.653671,,0.996826,14.626185,0.001025,0.944807
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,56,0,120000,2978360,13119973,14.199391,14.627019,14.627019,0.388047,1.655917,,0.995969,14.626046,0.000973,0.877328
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,60,0,120000,2978360,13119973,14.199571,14.627199,14.627199,0.387988,1.658937,,0.995791,14.626113,0.001085,1.124467
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,64,1,120000,2978360,13119973,14.200192,14.627876,14.627876,0.388014,1.662619,,0.995150,14.626766,0.001110,0.950819
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,68,0,120000,2978360,13119973,14.199944,14.627604,14.627604,0.387987,1.665950,,0.993644,14.626638,0.000965,0.771848
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,72,0,120000,2978360,13119973,14.200041,14.627680,14.627680,0.387938,1.670723,,0.991935,14.626513,0.001167,1.072536
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,76,0,120000,2978360,13119973,14.199753,14.627336,14.627336,0.387900,1.676606,,0.988076,14.626085,0.001251,1.135646
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,80,1,120000,2978360,13119973,14.199128,14.626626,14.626626,0.388039,1.684307,,0.982275,14.625538,0.001088,1.104656
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,84,0,120000,2978360,13119973,14.199495,14.627014,14.627014,0.387960,1.696838,,0.975540,14.625912,0.001101,0.968045
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,88,0,120000,2978360,13119973,14.200205,14.627819,14.627819,0.387975,1.714700,,0.967325,14.626834,0.000985,0.843547
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,92,0,120000,2978360,13119973,14.200505,14.628165,14.628165,0.387924,1.739384,,,14.627027,0.001138,
power,2014-07,PARITY_PRESERVING_WITHIN_GAME_SCRAMBLE,san_statekey,96,1,120000,2978360,13119973,14.200526,14.628144,14.628144,0.387993,1.772621,,,14.626977,0.001168,
