SWIFTJ0800.1+2638     IC486                     120.0874   26.6135  0.0269                117.6
SWIFTJ0800.5+2327     Z118-36                   119.9728   23.3901  0.0292                127.9
SWIFTJ0801.9-4946     ESO209-12                 120.4915  -49.7784  0.0405                178.8
SWIFTJ0803.4+0842     SDSSJ080327.38+084152.2   120.8641    8.6978  0.0468                207.6
SWIFTJ0804.2+0507     Mrk1210                   121.0244    5.1138  0.0135                 58.4
SWIFTJ0804.6+1045     UGC4211                   121.1933   10.7767  0.0344                151.2
SWIFTJ0805.1-0110     2MASXJ08045299-0108476    121.2208   -1.1466  0.0919                420.7
SWIFTJ0805.2+6145     CGRaBSJ0805+6144          121.3257   61.7399  3.0330              25759.3 BZQ
SWIFTJ0807.9+3859     Mrk622                    121.9210   39.0042  0.0232                101.1
SWIFTJ0810.9+7602     PG0804+761                122.7440   76.0450  0.1000                460.3
SWIFTJ0814.3+0423     Z31-72                    123.6055    4.3424  0.0331                145.4
SWIFTJ0817.8+0251     1RXSJ081749.0+025104      124.4550    2.8499  0.1060                489.9
SWIFTJ0818.1+0120     2MASXJ08181469+0122266    124.5610    1.3740  0.0890                406.6
SWIFTJ0819.2-2259     LEDA80921                 124.7410  -22.8770  0.0346                152.1
SWIFTJ0823.4-0457     Fairall272                125.7546   -4.9349  0.0218                 94.9
SWIFTJ0830.1+4154     SDSSJ082942.65+415436.6   127.4277   41.9102  0.1263                591.5
SWIFTJ0830.4-6723     2MASXJ08301655-6725289    127.5689  -67.4248  0.0348                153.0
SWIFTJ0832.5+3703     RBS707                    128.1060   37.1270  0.0919                420.7
SWIFTJ0838.4-3557     Fairall1146               129.6283  -35.9926  0.0316                138.6
SWIFTJ0839.6-1213     3C206                     129.9609  -12.2428  0.1976                966.9
SWIFTJ0840.2+2947     4C+29.30                  130.0099   29.8174  0.0647                290.7
SWIFTJ0841.4+7052     [HB89]0836+710            130.3515   70.8951  2.1720              17188.1 BZQ
SWIFTJ0842.0+0759     SDSSJ084205.57+075925.5   130.5232    7.9904  0.1338                629.7
SWIFTJ0843.5+3551     CASG218                   130.9375   35.8283  0.0540                240.8
SWIFTJ0845.0-3531     1RXSJ084521.7-353048      131.3391  -35.5067  0.1370                646.0
SWIFTJ0845.3+1420     SDSSJ084518.51+142034.1   131.3272   14.3428  0.0606                271.5
SWIFTJ0855.6+6425     MCG+11-11-32              133.8023   64.3959  0.0360                158.4
SWIFTJ0855.7-2856     2MASXJ08551746-2854218    133.8228  -28.9059  0.0730                329.9
SWIFTJ0856.0+7812   b NGC2655                   133.9072   78.2231  0.0047                 24.4
SWIFTJ0859.5+4457     NGC2712                   134.8770   44.9139  0.0061                 26.2
SWIFTJ0902.0+6007     Mrk18                     135.4930   60.1520  0.0111                 47.9
SWIFTJ0902.7-4814     2MASXJ09023729-4813339    135.6555  -48.2261  0.0391                172.5
SWIFTJ0902.7-6816     NGC2788A                  135.6640  -68.2270  0.0133                 57.5
SWIFTJ0902.8-7414     2MASXJ09034285-7414170    135.9287  -74.2381  0.0910                416.3
SWIFTJ0904.3+5538     SDSSJ090436.96+553602.7   136.1540   55.6008  0.0370                162.9
SWIFTJ0909.0+0358     1RXSJ090915.6+035453      137.3164    3.9119  3.2000              27472.0 BZQ
SWIFTJ0911.2+4533     LEDA2265450               137.8749   45.4683  0.0268                117.1
SWIFTJ0917.2-6221     IRAS09149-6206            139.0392  -62.3249  0.0573                256.1
SWIFTJ0917.2-6457     2MASXJ09172716-6456271    139.3634  -64.9409  0.0860                392.1
SWIFTJ0918.5+1618     Mrk704                    139.6084   16.3053  0.0292                127.9
SWIFTJ0919.2+5528     Mrk106                    139.9806   55.3603  0.1234                576.8
SWIFTJ0920.1+3712   b IC2461                    139.9920   37.1910  0.0075                 54.2
SWIFTJ0920.8-0805     MCG-1-24-12               140.1927   -8.0561  0.0196                 85.2
SWIFTJ0923.6-2136     PKS0921-213               140.9120  -21.5964  0.0520                231.5 BZU
SWIFTJ0923.7+2255     Z121-75                   140.9292   22.9090  0.0323                141.8
SWIFTJ0924.2-3141     2MASXJ09235371-3141305    140.9739  -31.6919  0.0424                187.5
SWIFTJ0925.0+5218     Mrk110                    141.3036   52.2863  0.0353                155.3
SWIFTJ0925.2-8423     LEDA97526                 141.5735  -84.3593  0.0632                283.6
SWIFTJ0926.1+6931     2MASXJ09254750+6927532    141.4481   69.4648  0.0390                172.0
SWIFTJ0926.2+1244     Mrk705                    141.5137   12.7343  0.0291                127.4
SWIFTJ0927.3+2301     NGC2885                   141.8271   23.0201  0.0263                114.9
SWIFTJ0929.7+6232     Z312-12                   142.4077   62.5440  0.0256                111.8
SWIFTJ0934.7-2156     ESO565-19                 143.6815  -21.9278  0.0163                 70.7
SWIFTJ0935.5+2616     SDSSJ093527.09+261709.6   143.8629   26.2860  0.1222                570.8
SWIFTJ0935.9+6120     UGC5101                   143.9652   61.3531  0.0394                173.8
SWIFTJ0936.2-6553     2MASXJ09360622-6548336    144.0260  -65.8093  0.0392                172.9
SWIFTJ0942.2+2344     Z122-55                   145.5200   23.6853  0.0214                 93.2
SWIFTJ0945.6-1420   b NGC2992                   146.4252  -14.3264  0.0077                 31.6
SWIFTJ0947.6-3057     MCG-5-23-16               146.9173  -30.9489  0.0085                 36.6
SWIFTJ0947.7+0726     3C227                     146.9380    7.4224  0.0858                391.2
SWIFTJ0950.5+7318     4C+73.08                  147.4410   73.2400  0.0581                259.8
SWIFTJ0951.9-0649     NGC3035                   147.9793   -6.8229  0.0145                 62.8
SWIFTJ0952.3-6234     CXOJ095220.1-623234       148.0840  -62.5430  0.2520               1271.6
SWIFTJ0955.5+6907     M81                       148.8880   69.0650  0.0001                  3.7
SWIFTJ0959.5-2248   b NGC3081                   149.8731  -22.8263  0.0080                 26.5
SWIFTJ0959.7-3112     LEDA154502                149.9277  -31.2162  0.0370                162.9
SWIFTJ0959.9+1303     NGC3080                   149.9827   13.0438  0.0354                155.7
SWIFTJ1001.7+5543   b NGC3079                   150.4908   55.6798  0.0037                 19.1
SWIFTJ1001.8+2848     3C234                     150.4563   28.7858  0.1849                898.0
SWIFTJ1003.4-3726     ESO374-25                 150.8484  -37.3959  0.0237                103.3
SWIFTJ1005.9-2305     ESO499-41                 151.4807  -23.0569  0.0128                 55.4
SWIFTJ1007.4+6534   a 1RXSJ100712.6+653511      151.8069   65.5836  0.247   0.210 0.322
SWIFTJ1008.6-0955     LEDA154696                152.2025   -9.9142  0.0573                256.1
SWIFTJ1009.3-4250     ESO263-13                 152.4509  -42.8112  0.0333                146.3
SWIFTJ1013.5-3601     Fairall1149               153.3330  -35.9827  0.0284                124.3
SWIFTJ1017.0-0404     LEDA1063109               154.3201   -4.0822  0.0408                180.2
SWIFTJ1020.5-0237B    SDSSJ101958.58-023436.2   154.9941   -2.5767  0.0602                269.6
SWIFTJ1021.7-0327     Ark241                    155.4177   -3.4539  0.0408                180.2
SWIFTJ1023.5+1952   b NGC3227                   155.8774   19.8651  0.0039                 18.7
SWIFTJ1029.8-3821     ESO317-38                 157.4400  -38.3486  0.0152                 65.9
SWIFTJ1031.5-4205     ESO317-41                 157.8463  -42.0606  0.0193                 83.9
SWIFTJ1031.5+5051     2MASXJ10311847+5053358    157.8271   50.8933  0.3604               1921.6 BZB
SWIFTJ1031.7-3451     NGC3281                   157.9670  -34.8537  0.0107                 46.2
SWIFTJ1031.9-1418     HE1029-1401               157.9763  -14.2809  0.0860                392.1
SWIFTJ1032.7-2835     ESO436-34                 158.1855  -28.6101  0.0121                 52.3
SWIFTJ1033.6+7303     Z333-38                   158.5981   73.0140  0.0220                 95.8
SWIFTJ1033.8+5257     SDSSJ103315.71+525217.8   158.3159   52.8716  0.0653                293.5
SWIFTJ1038.8-4942     2MASXJ10384520-4946531    159.6883  -49.7816  0.0600                268.7
SWIFTJ1040.7-4619     LEDA93974                 160.0939  -46.4238  0.0200                 87.0
SWIFTJ1041.4-1740   a 2MASXJ10410120-1734300    160.2550  -17.5749  0.088   0.048 0.131
SWIFTJ1042.4+0046     SDSSJ104208.36+004206.1   160.5349    0.7017  0.0952                436.8
SWIFTJ1043.4+1105     SDSSJ104326.47+110524.2   160.8603   11.0901  0.0476                211.3
SWIFTJ1044.1+7024     Z333-49                   161.0356   70.4054  0.0336                147.6
SWIFTJ1044.8+3812     UGC5856                   161.2040   38.1810  0.0259                113.1
SWIFTJ1046.8+2556     UGC5881                   161.6770   25.9313  0.0205                 89.2
SWIFTJ1048.4-2511     NGC3393                   162.0977  -25.1621  0.0125                 54.0
SWIFTJ1049.4+2258     Mrk417                    162.3789   22.9644  0.0328                144.0
SWIFTJ1051.2-1704A    NGC3431                   162.8127  -17.0080  0.0175                 76.0
SWIFTJ1051.2-1704B    LEDA32573                 162.9061  -17.1248  0.0183                 79.5
SWIFTJ1052.8+1043     SDSSJ105232.98+103620.0   163.1370   10.6060  0.0878                400.8
SWIFTJ1059.8+6507     SDSSJ105943.57+650406.4   164.9315   65.0684  0.0836                380.5
SWIFTJ1100.9+1104     Mrk728                    165.2574   11.0469  0.0356                156.6
SWIFTJ1103.4+3731     SDSSJ110340.27+372925.3   165.9178   37.4904  0.0739                334.1
SWIFTJ1103.5-2329     2MASXJ11033765-2329307    165.9067  -23.4920  0.1860                904.0 BZB
SWIFTJ1104.4+3812     Mrk421                    166.1138   38.2088  0.0300                131.4 BZB
SWIFTJ1105.7+5854A    Z291-28                   166.4959   58.9460  0.0477                211.7
SWIFTJ1105.7+5854B    2MASXJ11053754+5851206    166.4068   58.8558  0.1916                934.3
SWIFTJ1106.5+7234   b NGC3516                   166.6979   72.5686  0.0088                 52.5
SWIFTJ1110.6-2832     ESO438-9                  167.7000  -28.5011  0.0240                104.7
SWIFTJ1113.6+0936     Mrk732                    168.4570    9.5860  0.0292                127.9
SWIFTJ1114.3+2020     2MASXJ11140245+2023140    168.5103   20.3873  0.0262                114.5
SWIFTJ1114.3+7944     MCG+13-8-56               168.6830   79.7266  0.0372                163.9
SWIFTJ1115.3+5423     2MASXJ11151992+5423167    168.8333   54.3880  0.0703                317.1
SWIFTJ1119.5+5132     SBS1116+518               169.9084   51.5543  0.1070                494.8
SWIFTJ1120.8-4316     ESO265-23                 170.2000  -43.2640  0.0560                250.0
SWIFTJ1125.6+5423     Arp151                    171.4007   54.3825  0.0211                 91.8
SWIFTJ1126.7+3514     Mrk423                    171.7021   35.2509  0.0323                141.8
SWIFTJ1127.5+1906     2MASXJ11271632+1909198    171.8178   19.1556  0.1055                487.4
SWIFTJ1130.1-1447     PKS1127-14                172.5294  -14.8243  1.1840               8143.1 BZQ
SWIFTJ1131.9-1233     2MASXJ11315154-1231587    172.9647  -12.5329  0.6540               3920.3
SWIFTJ1132.7+5301   b NGC3718                   173.1452   53.0679  0.0033                 17.0
SWIFTJ1132.9+1019A    IC2921                    173.2053   10.2965  0.0437                193.4
SWIFTJ1132.9+1019B    [HB89]1130+106            173.2479   10.3951  0.5398               3106.3 BZQ
SWIFTJ1136.0+2132     Mrk739E                   174.1220   21.5960  0.0299                131.0
SWIFTJ1136.7-6007     2MASXJ11364205-6003070    174.1752  -60.0519  0.0140                 60.6
SWIFTJ1136.7+6738     2MASXJ11363009+6737042    174.1253   67.6179  0.1342                631.7 BZB
SWIFTJ1138.9+2529A    LEDA1735060               174.6405   25.3981  0.0254                110.9
SWIFTJ1138.9+2529B    SDSSJ113915.13+253557.9   174.8131   25.5994  0.2195               1087.8
SWIFTJ1139.0-2323     HE1136-2304               174.7129  -23.3600  0.0270                118.0
SWIFTJ1139.0-3743   b NGC3783                   174.7572  -37.7386  0.0097                 47.8
SWIFTJ1139.1+5913     LEDA36114                 174.7870   59.1990  0.0601                269.1
SWIFTJ1139.8+3157   b NGC3786                   174.9270   31.9090  0.0089                 50.9
SWIFTJ1141.3+2156     PG1138+222                175.3173   21.9394  0.0632                283.6
SWIFTJ1142.2+1021     NGC3822                   175.5463   10.2778  0.0209                 90.9
SWIFTJ1143.7+7942     UGC6728                   176.3168   79.6815  0.0065                 28.0
SWIFTJ1144.1+3652     KUG1141+371               176.1240   36.8860  0.0381                167.9
SWIFTJ1145.2+5905     UGC6732                   176.3881   58.9781  0.0099                 42.7
SWIFTJ1145.6-1819     HE1143-1810               176.4186  -18.4543  0.0329                144.5
SWIFTJ1145.6-6956     PKS1143-696               176.4734  -69.9005  0.2440               1225.9 BZQ
SWIFTJ1148.3+0901     RBS1035                   176.9795    9.0413  0.0688                310.0
SWIFTJ1148.7+2941     MCG+5-28-32               177.1915   29.6412  0.0230                100.2
SWIFTJ1149.3-0414     LEDA1060433               177.3278   -4.2808  0.0845                384.9
SWIFTJ1149.3+5307     SDSSJ114921.52+532013.4   177.3397   53.3371  0.0951                436.3
SWIFTJ1152.1-1122     PG1149-110                178.0148  -11.3734  0.0490                217.7
SWIFTJ1152.6-0512     MCG-1-30-41               178.1590   -5.2070  0.0188                 81.7
SWIFTJ1153.6+4931     4C+49.22                  178.3519   49.5191  0.3340               1758.4 BZQ
SWIFTJ1157.8+5529   b NGC3998                   179.4839   55.4536  0.0035                 21.9
SWIFTJ1158.9+4234     IC751                     179.7191   42.5703  0.0312                136.8
SWIFTJ1159.7-2002     CTS306                    179.9208  -19.9900  0.4500               2497.7
SWIFTJ1200.2-5350     LEDA38038                 180.6985  -53.8355  0.0280                122.5
SWIFTJ1200.8+0650     Z41-20                    180.2413    6.8064  0.0360                158.4
SWIFTJ1201.2-0341     Mrk1310                   180.3098   -3.6781  0.0194                 84.3
SWIFTJ1202.5+3332   b NGC4395                   186.4538   33.5468  0.0011                  4.5
SWIFTJ1203.0+4433   b NGC4051                   180.7901   44.5313  0.0023                 14.8
SWIFTJ1204.5+2019     NGC4074                   181.1237   20.3162  0.0224                 97.6
SWIFTJ1204.8+2758     PG1202+282                181.1754   27.9033  0.1653                793.4
SWIFTJ1204.9+3105     UGC7064                   181.1806   31.1773  0.0250                109.1
SWIFTJ1205.8+4959     LEDA2359832               181.4834   49.9990  0.0631                283.2
SWIFTJ1206.2+5243   b NGC4102                   181.5963   52.7109  0.0028                 20.4
SWIFTJ1207.5+3355     B21204+34                 181.8870   33.8780  0.0791                359.0
SWIFTJ1209.4+4340   b NGC4138                   182.3741   43.6853  0.0030                 20.7
SWIFTJ1209.5+4702     Mrk198                    182.3088   47.0583  0.0242                105.6
SWIFTJ1210.1-4637     CSRG644                   182.5168  -46.6076  0.0315                138.2
SWIFTJ1210.5+3924   b NGC4151                   182.6357   39.4057  0.0033                 12.7
SWIFTJ1210.7+3819     Z215-46                   182.6840   38.3360  0.0228                 99.4
SWIFTJ1211.3-3935     LEDA157443                182.8095  -39.5574  0.0611                273.8
SWIFTJ1212.9+0702     NGC4180                   183.2620    7.0380  0.0070                 30.1
SWIFTJ1213.1+3239A    Z187-22                   183.2888   32.5964  0.0249                108.7
SWIFTJ1213.1+3239B    B21210+33                 183.2659   32.7936  2.5108              20503.2 BZQ
SWIFTJ1213.9-0531     HE1211-0513               183.4774   -5.5054  0.0660                296.8
SWIFTJ1214.3+2933     Was49b                    183.5741   29.5286  0.0632                283.6
SWIFTJ1217.2-2611     ESO505-30                 184.2380  -26.2093  0.0397                175.2
SWIFTJ1217.3+0714   b NGC4235                   184.2912    7.1916  0.0080                 25.0
SWIFTJ1218.5+2952     NGC4253                   184.6105   29.8129  0.0129                 55.8
SWIFTJ1219.4+4720   b NGC4258                   184.7396   47.3040  0.0017                  7.5
SWIFTJ1221.3+3012     FBQSJ1221+3010            185.3414   30.1770  0.1836                891.0 BZB
SWIFTJ1222.4+0414     4C+04.42                  185.5940    4.2211  0.9650               6323.0 BZQ
SWIFTJ1222.4+7520     Mrk205                    185.4333   75.3107  0.0708                319.4
SWIFTJ1223.7+0238     Mrk50                     185.8506    2.6791  0.0234                102.0
SWIFTJ1224.9+2122     PG1222+216                186.2269   21.3796  0.4320               2379.3 BZQ
SWIFTJ1225.8+1240   b NGC4388                   186.4448   12.6621  0.0084                 21.0
SWIFTJ1229.1+0202     3C273                     187.2779    2.0524  0.1583                756.5 BZQ
SWIFTJ1231.4+5758     NGC4500                   187.8423   57.9646  0.0104                 44.9
SWIFTJ1232.0-4219     1RXSJ123212.3-421745      188.0503  -42.2980  0.0980                450.5
SWIFTJ1232.0-4802     2MASXJ12313717-4758019    187.9042  -47.9672  0.0278                121.6
SWIFTJ1232.1+2009     Mrk771                    188.0150   20.1581  0.0630                282.7
SWIFTJ1235.6-3954     NGC4507                   188.9026  -39.9093  0.0118                 51.0
SWIFTJ1238.6+0928     SDSSJ123843.43+092736.6   189.6810    9.46017 0.0829                377.2
SWIFTJ1238.9-2720     ESO506-27                 189.7275  -27.3078  0.0250                109.1
SWIFTJ1239.3-1611     LEDA170194                189.7762  -16.1797  0.0367                161.6
SWIFTJ1239.6-0519   b NGC4593                   189.9143   -5.3443  0.0090                 33.0
SWIFTJ1240.2+3457A    Mrk653                    189.9653   34.9749  0.0431                190.7
SWIFTJ1240.2+3457B    NGC4619                   190.4356   35.0628  0.0231                100.7
SWIFTJ1240.9-3331     ESO381-7                  190.1956  -33.5700  0.0550                245.4
SWIFTJ1240.9+2735     KUG1238+278A              190.1934   27.5650  0.0565                252.4
SWIFTJ1241.6-5748     LEDA166252                190.3570  -57.8340  0.0244                106.5
SWIFTJ1246.6+5435     NGC4686                   191.6661   54.5342  0.0167                 72.4
SWIFTJ1248.2-5828     2MASXJ12475784-5829599    191.9910  -58.5001  0.0280                122.5
SWIFTJ1252.3-1323     NGC4748                   193.0519  -13.4147  0.0146                 63.2
SWIFTJ1253.5-4137     ESO323-32                 193.3347  -41.6356  0.0160                 69.4
SWIFTJ1255.0-2657     CTS18                     193.7348  -26.9505  0.0591                264.5
SWIFTJ1256.2-0551     3C279                     194.0465   -5.7893  0.5362               3081.3 BZQ
SWIFTJ1300.1+1635     SDSSJ130005.35+163214.8   195.0223   16.5374  0.0800                363.3
SWIFTJ1302.9+1620     Mrk783                    195.7450   16.4080  0.0672                302.4
SWIFTJ1303.8+5345     MCG+9-21-96               195.9978   53.7917  0.0299                131.0
SWIFTJ1304.3-0532   b NGC4941                   196.0547   -5.5516  0.0040                 18.7
SWIFTJ1304.3-1022     NGC4939                   196.0600  -10.3396  0.0104                 44.9
SWIFTJ1305.4-1034     PKS1302-102               196.3876  -10.5554  0.2784               1424.8 BZQ
SWIFTJ1305.4-4928     NGC4945                   196.3645  -49.4682  0.0019                  8.1
SWIFTJ1306.4-4025A    ESO323-77                 196.6089  -40.4146  0.0150                 65.0
SWIFTJ1306.4-4025B    ESO323-81                 196.8004  -40.4076  0.0159                 68.9
SWIFTJ1309.2+1139     NGC4992                   197.2733   11.6341  0.0251                109.6
SWIFTJ1310.7+0834     SDSSJ131057.25+083738.4   197.7385    8.6273  0.0527                234.7
SWIFTJ1310.9-5553     IGRJ13109-5552            197.6795  -55.8699  0.1040                480.0
SWIFTJ1312.1-5631   a 2MASXJ13103701-5626551    197.6543  -56.4485  0.188   0.021 0.279
SWIFTJ1313.1-1108     HE1310-1051               198.2741  -11.1284  0.0340                149.4
SWIFTJ1313.6+3650A    RXJ1313.8+3653            198.4540   36.8994  0.0668                300.5
SWIFTJ1313.6+3650B  b NGC5033                   198.3650   36.5930  0.0029                 19.6
SWIFTJ1315.8+4420     Mrk248                    198.8220   44.4071  0.0366                161.1
SWIFTJ1316.9-7155     2MASXJ13165424-7155270    199.2262  -71.9242  0.0705                318.0
SWIFTJ1321.2+0859     LEDA46599                 200.2483    8.9783  0.0319                140.0
SWIFTJ1322.2-1641     MCG-3-34-64               200.6019  -16.7286  0.0165                 71.6
SWIFTJ1325.4-4301   b CenA                      201.3651  -43.0191  0.0018                  3.7 BZU
SWIFTJ1331.2-2524     ESO509-38                 202.8079  -25.4028  0.0260                113.6
SWIFTJ1331.6-0504     PKS1329-049               203.0186   -5.1620  2.1500              16975.8 BZQ
SWIFTJ1332.0-7754     ESO21-4                   203.1692  -77.8446  0.0098                 42.3
SWIFTJ1333.5-3401     ESO383-18                 203.3588  -34.0148  0.0130                 56.2
SWIFTJ1334.8-2328D1   LEDA47852                 203.6699  -23.4459  0.0332                145.8
SWIFTJ1334.8-2328D2   LEDA47848                 203.6652  -23.4465  0.0343                150.8
SWIFTJ1335.8-3416     MCG-6-30-15               203.9741  -34.2956  0.0077                 33.2
SWIFTJ1336.0+0304     NGC5231                   203.9510    2.9990  0.0218                 94.9
SWIFTJ1337.7-1253     [HB89]1334-127            204.4158  -12.9569  0.5390               3100.7 BZQ
SWIFTJ1338.2+0433     NGC5252                   204.5665    4.5426  0.0230                100.2
SWIFTJ1341.2-1439     HE1338-1423               205.3038  -14.6446  0.0418                184.7
SWIFTJ1341.2+3023     Mrk268                    205.2964   30.3781  0.0399                176.1
SWIFTJ1341.5+6742     NGC5283                   205.2740   67.6723  0.0104                 44.9
SWIFTJ1341.9+3537   b NGC5273                   205.5347   35.6542  0.0035                 16.0
SWIFTJ1344.7+1934     Z102-48                   206.0653   19.5667  0.0269                117.6
SWIFTJ1345.5+4139   b NGC5290                   206.3299   41.7126  0.0086                 35.0
SWIFTJ1346.4+1924     SDSSJ134628.41+192243.2   206.6184   19.3787  0.0840                382.5
SWIFTJ1347.1+7325     2MASSiJ1346085+732053     206.5351   73.3480  0.2900               1493.2
SWIFTJ1347.4-6033     4U1344-60                 206.9000  -60.6178  0.0129                 55.8
SWIFTJ1347.7+0212     SDSSJ134718.79+021057.5   206.8283    2.1826  0.1097                508.2
SWIFTJ1349.3-3018     IC4329A                   207.3303  -30.3094  0.0160                 69.4
SWIFTJ1349.7+0209     UM614                     207.4701    2.0791  0.0327                143.6
SWIFTJ1351.5-1814     CTS103                    207.8729  -18.2297  0.0122                 52.7
SWIFTJ1352.8+6917     Mrk279                    208.2644   69.3082  0.0304                133.2
SWIFTJ1353.7-1122     2MASXJ13532820-1123055    208.3675  -11.3850  0.0688                310.0
SWIFTJ1354.1-3748     Tol113                    208.5640  -37.7760  0.0520                231.5
SWIFTJ1354.5+1326     SDSSJ135429.05+132757.2   208.6211   13.4655  0.0633                284.1
SWIFTJ1355.6+3524     SDSSJ135533.83+352057.8   208.8909   35.3494  0.1016                468.2
SWIFTJ1355.9+1822     Mrk463                    209.0120   18.3721  0.0504                224.1
SWIFTJ1356.1+3832     Mrk464                    208.9730   38.5746  0.0501                222.7
SWIFTJ1356.6-1932     ESO578-9                  209.1529  -19.5292  0.0350                153.9
SWIFTJ1408.1-3024     LEDA50427                 212.0282  -30.3983  0.0235                102.5
SWIFTJ1410.9-4229     2MASXJ14104482-4228325    212.6868  -42.4758  0.0339                149.0
SWIFTJ1412.9-6522     CircinusGalaxy            213.2913  -65.3390  0.0014                  6.0
SWIFTJ1413.2-0312   b NGC5506                   213.3119   -3.2075  0.0062                 23.8
SWIFTJ1416.9-1158     LEDA126226                214.2084  -11.9829  0.0986                453.4
SWIFTJ1416.9-4640     LEDA511869                214.2652  -46.6948  0.0766                347.0
SWIFTJ1417.7+2539     [HB89]1415+259            214.4860   25.7240  0.2370               1186.1 BZB
SWIFTJ1417.7+6143     SDSSJ141742.94+614152.5   214.4289   61.6979  0.1188                553.7
SWIFTJ1417.9+2507     NGC5548                   214.4981   25.1368  0.0172                 74.6
SWIFTJ1419.0-2639     ESO511-30                 214.8434  -26.6447  0.0224                 97.6
SWIFTJ1421.4+4747     LEDA140305                215.3742   47.7902  0.0723                326.5
SWIFTJ1424.2+2435     NGC5610                   216.0954   24.6144  0.0169                 73.3
SWIFTJ1427.5+1949     Mrk813                    216.8540   19.8310  0.1105                512.2
SWIFTJ1428.7+4234     1ES1426+428               217.1361   42.6724  0.1290                605.2 BZB
SWIFTJ1429.2+0118     Mrk1383                   217.2775    1.2851  0.0865                394.5
SWIFTJ1431.2+2816     Mrk684                    217.7700   28.2873  0.0461                204.4
SWIFTJ1432.8-4412   b NGC5643                   218.1699  -44.1746  0.0040                 16.9
SWIFTJ1433.9+0528     NGC5674                   218.4677    5.4582  0.0249                108.7
SWIFTJ1434.9+4837     NGC5683                   218.7185   48.6619  0.0362                159.3
SWIFTJ1436.4+5846     Mrk817                    219.0920   58.7943  0.0314                137.7
SWIFTJ1436.8-1615     HE1434-1600               219.2067  -16.2281  0.1445                684.7
SWIFTJ1439.2+1417     SDSSJ143911.86+141522.0   219.7995   14.2561  0.0714                322.3
SWIFTJ1441.4+5341     Mrk477                    220.1587   53.5044  0.0377                166.1
SWIFTJ1442.5-1715   b NGC5728                   220.5997  -17.2532  0.0093                 30.6
SWIFTJ1445.6+2702     Z164-19                   221.4035   27.0348  0.0299                131.0
SWIFTJ1446.7-6416     1RXSJ144628.3-641627      221.6167  -64.2733  0.0530                236.1
SWIFTJ1448.7-4009     WISEJ144850.99-400845.6   222.2126  -40.1463  0.123                 574.8
SWIFTJ1449.5+8602   a 2MASXJ14545815+8554589    223.7408   85.9164  0.733   0.692 0.735
SWIFTJ1451.0-5540A    LEDA3079667               222.8881  -55.6773  0.0180                 78.2
SWIFTJ1451.0-5540B  a LEDA3085605               222.3032  -55.6058  0.002   0.002 0.069
SWIFTJ1453.3+2558     SDSSJ145307.92+255433.0   223.2833   25.9091  0.0490                217.7
SWIFTJ1454.9-5133     LEDA3076910               223.8230  -51.5710  0.0160                 69.4
SWIFTJ1457.8-4308     IC4518A                   224.4216  -43.1321  0.0163                 70.7
SWIFTJ1458.9+7143     3C309.1                   224.7816   71.6722  0.9050               5841.1 BZU
SWIFTJ1504.2+1025     Mrk841                    226.0050   10.4378  0.0364                160.2
SWIFTJ1506.7+0353A    Mrk1392                   226.4860    3.7070  0.0361                158.9
SWIFTJ1506.7+0353B    2MASXJ15064412+0351444    226.6840    3.8620  0.0377                166.1
SWIFTJ1508.6-4953     PMNJ1508-4953             227.1620  -49.8838                              BZU
SWIFTJ1508.8-0013     Mrk1393                   227.2248   -0.1970  0.0543                242.1
SWIFTJ1512.0-2119     IRAS15091-2107            227.9992  -21.3171  0.0446                197.5
SWIFTJ1512.2-1053B  a 2MASXJ15120505-1046356    228.0211  -10.7766  0.126   0.002 0.474
SWIFTJ1512.8-0906     PKS1510-08                228.2106   -9.1000  0.3600               1919.1 BZQ
SWIFTJ1513.8-8125     2MASXJ15144217-8123377    228.6751  -81.3939  0.0684                308.1
SWIFTJ1515.0+4205   b NGC5899                   228.7635   42.0499  0.0086                 38.1
SWIFTJ1519.6+6538     Z319-7                    229.8904   65.5996  0.0440                194.8
SWIFTJ1521.8+0334     SDSSJ152139.66+033729.2   230.4153    3.6248  0.1264                592.0
SWIFTJ1523.5+6340     LEDA2821626               230.9411   63.6567  0.2040               1002.0
SWIFTJ1530.0-1300     LEDA944345                232.4930  -13.0110  0.1039                479.5
SWIFTJ1533.2-0836     MCG-1-40-1                233.3363   -8.7005  0.0227                 98.9
SWIFTJ1535.8-5749     IRAS15318-5740            234.0116  -57.8148
SWIFTJ1535.9+5751     Mrk290                    233.9682   57.9026  0.0296                129.6
SWIFTJ1542.0-1410     2MASXJ15422399-1411055    235.5999  -14.1849  0.0964                442.7
SWIFTJ1546.3+6928     LEDA2730634               236.6014   69.4861  0.0380                167.5
SWIFTJ1547.5+2050     3C323.1                   236.9314   20.8713  0.2640               1340.9
SWIFTJ1548.5-1344     NGC5995                   237.1040  -13.7578  0.0252                110.0
SWIFTJ1553.6+2347     LEDA1694100               238.4316   23.8071  0.1150                534.6
SWIFTJ1553.6+2606     SDSSJ155334.73+261441.4   238.3947   26.2448  0.1664                799.2
SWIFTJ1557.8-7913     PKS1549-79                239.2453  -79.2345  0.1501                713.7 BZU
SWIFTJ1605.9-7250     LEDA259433                241.3470  -72.8990  0.0900                411.5
SWIFTJ1607.2+4834     SDSSJ160713.91+483326.2   241.8080   48.5573  0.1250                584.9
