SWIFTJ2007.0-3433      5.7   17.9    5.5   7.6   15.4   17.6
SWIFTJ2009.0-6103     23.3   53.2   25.6  20.1   44.2   50.5
SWIFTJ2009.6-4851     11.6   10.4   11.5   2.9    6.7    7.7
SWIFTJ2010.6-2521      2.1   14.7    2.1   4.4   14.8   16.9
SWIFTJ2010.7+4801      1.1   13.3    1.8   4.4   11.6   13.3
SWIFTJ2011.5-1544      3.8   19.2    3.8   5.2   16.7   19.1
SWIFTJ2015.2+2526      0.4   15.5   78.6  27.0   64.4   73.6
SWIFTJ2015.9+3715      4.8   19.2    5.6   6.0   18.0   20.6
SWIFTJ2018.4-5539      3.6   32.2   12.6  13.2   32.8   37.5
SWIFTJ2018.8+4041      5.1   28.5    7.7  10.6   24.3   27.8
SWIFTJ2021.9+4400      2.8   13.7    5.6   5.0   12.1   13.8
SWIFTJ2027.1-0220      1.4   12.6   15.7   7.9   19.4   22.2
SWIFTJ2028.5+2543D1    0.4   77.8   13.9   9.7   24.4   27.9
SWIFTJ2028.5+2543D2    2.6   77.8   31.6  43.2   55.9   63.9
SWIFTJ2029.4-6149      3.8   15.6    3.7   5.0   11.7   13.4
SWIFTJ2030.2-7532      3.4   12.1    6.6   5.0   10.8   12.3
SWIFTJ2033.4+2147     14.6   31.1   15.3  11.6   26.6   30.4
SWIFTJ2035.2+2604      5.2   11.3    5.4   4.6    9.5   10.9
SWIFTJ2035.6-5013      1.2   11.5    2.3   4.4    9.8   11.2
SWIFTJ2040.2-5126      0.7   11.1    2.8   5.7   12.8   14.6
SWIFTJ2042.3+7507     24.4   51.2   26.6  20.0   44.8   51.2
SWIFTJ2044.0+2832      7.2   18.3    7.4   7.3   15.9   18.2
SWIFTJ2044.2-1045     35.3   96.2   44.1  36.0   83.3   95.2
SWIFTJ2052.0-5704      8.3   72.6   41.1  31.1   77.1   88.1
SWIFTJ2056.0-4713      2.5   16.1    2.5   3.9   12.8   14.6
SWIFTJ2102.6-2810      0.4   17.3   17.8  10.3   26.7   30.5
SWIFTJ2109.1-0942      9.6   19.8    9.8   9.5   17.2   19.7
SWIFTJ2109.2+3531      4.1   10.8    4.2   5.2    9.4   10.7
SWIFTJ2114.4+8206     12.8   35.8   12.9  12.2   30.8   35.2
SWIFTJ2116.3+2512      3.4    9.2    3.4   3.9    7.9    9.0
SWIFTJ2117.5+5139      7.8   29.6   10.2   9.7   26.0   29.7
SWIFTJ2118.9+3336      6.0   13.1    6.1   5.6   10.9   12.5
SWIFTJ2123.6+2506      3.6   15.7    5.8   6.2   15.0   17.1
SWIFTJ2124.6+5057     60.8  200.5   97.0  77.3  190.2  217.3
SWIFTJ2127.4+5654     23.5   37.3   25.2  16.7   32.3   36.9
SWIFTJ2129.1-1538      8.5   27.4    8.4   8.4   22.7   25.9
SWIFTJ2132.0-3343     12.5   42.7   12.6  14.4   37.1   42.4
SWIFTJ2134.9-2729      4.5   17.2    4.6   6.3   14.9   17.0
SWIFTJ2135.5-6222     10.2   29.3   10.2  11.1   25.6   29.3
SWIFTJ2136.8-6444      4.0   12.2    8.8   3.7    9.1   10.4
SWIFTJ2137.8-1433      5.4   15.2    5.4   5.1   12.3   14.1
SWIFTJ2138.8-3207      2.6   17.9    2.6   6.9   14.4   16.5
SWIFTJ2139.7+5951      7.0   10.5    7.5   4.8    9.8   11.2
SWIFTJ2145.5+1101      2.6   12.7    2.6   4.5   10.6   12.1
SWIFTJ2148.0+0657      4.8   22.6    4.8   6.9   22.2   25.4
SWIFTJ2148.3-3454      0.3   16.2    2.3   5.6   14.3   16.3
SWIFTJ2150.2-1855      4.5   10.0    4.5   3.9    8.8   10.1
SWIFTJ2152.0-3030     11.5   83.4   11.4  21.3   70.0   80.0
SWIFTJ2156.1+4728      8.9   22.2    9.3   8.8   19.3   22.1
SWIFTJ2156.2+1724      1.9   12.8    4.7   4.8   12.1   13.8
SWIFTJ2157.2-6942      6.1   14.2    6.1   5.1   13.0   14.9
SWIFTJ2157.4-0615      8.3   13.0    8.3   5.5   11.7   13.4
SWIFTJ2200.9+1032      9.6   30.6   11.2  11.6   26.3   30.1
SWIFTJ2201.9+5057      2.1   13.6    2.1   3.6   12.3   14.1
SWIFTJ2201.9-3152     20.7  170.9   34.1  42.7  108.8  124.3
SWIFTJ2202.8+4218      6.1   27.6    5.9   9.1   23.1   26.4
SWIFTJ2203.0+3146      4.1   14.3    4.1   4.2   12.3   14.1
SWIFTJ2204.7+0337      4.8   18.3    7.2   7.7   15.7   17.9
SWIFTJ2207.3+1013      0.7   11.3  157.5  22.0   53.2   60.8
SWIFTJ2209.1-2747      3.7   17.2    3.7   4.0   10.5   12.0
SWIFTJ2209.4-4711     11.8   42.1   12.1  14.9   36.0   41.1
SWIFTJ2211.7+1843      8.0   17.1    8.0   5.3   13.7   15.7
SWIFTJ2214.2-2557      1.4   13.0    4.2   6.4   13.3   15.2
SWIFTJ2217.0+1413      3.0    9.7    4.3   4.2    8.6    9.8
SWIFTJ2219.7+2614      6.1   16.6    6.3   5.6   16.0   18.3
SWIFTJ2223.8+1143      2.3   14.2    2.1   5.7   11.5   13.1
SWIFTJ2223.9-0207      6.4   42.2   24.4  20.2   48.3   55.2
SWIFTJ2226.8+3628      1.4   19.8    1.4   5.2   15.9   18.2
SWIFTJ2229.7-0831      3.0   19.9    3.0   4.6   15.2   17.4
SWIFTJ2229.9+6646      6.0   22.3    6.5   6.3   18.3   20.9
SWIFTJ2232.5+1141      3.4   24.4    3.4   6.9   24.7   28.2
SWIFTJ2234.8-2542      1.5   13.6    7.5   4.8   13.7   15.7
SWIFTJ2235.9+3358      1.3   36.8   12.1  17.0   44.0   50.3
SWIFTJ2235.9-2602     38.4   52.4   41.8  19.3   42.5   48.6
SWIFTJ2236.7-1233     11.8   30.9   11.7   9.0   26.7   30.5
SWIFTJ2237.0+2543      2.5   10.2    4.8   4.3    9.5   10.9
SWIFTJ2240.2+0801      7.5   16.6    7.5   7.0   14.4   16.5
SWIFTJ2242.4-3711      0.1   10.4   14.4   7.8   20.1   23.0
SWIFTJ2246.0+3941      2.3   32.7    8.7  14.2   30.7   35.1
SWIFTJ2248.7-5109      4.6    9.2    4.6   3.8    8.2    9.4
SWIFTJ2248.8+1725      1.3   11.6    1.5   4.4    9.2   10.5
SWIFTJ2250.7-0854      2.6   11.8    2.7   5.0    9.3   10.6
SWIFTJ2251.8-3210      8.1   11.7    8.1   4.5   10.8   12.3
SWIFTJ2251.9+2215      3.4   11.1    3.5   3.1   11.3   12.9
SWIFTJ2253.9+1608     38.4  132.6   38.1  34.5  109.3  124.9
SWIFTJ2254.1-1734     37.6  102.6   40.5  37.7   87.5  100.0
SWIFTJ2254.2+1147A     0.1   12.6    0.2   4.6   10.0   11.4
SWIFTJ2254.2+1147B     2.9   17.1    7.6   6.7   15.4   17.6
SWIFTJ2256.5+0526      4.1    9.5    4.1   4.5    8.2    9.4
SWIFTJ2258.9+4054      0.9   19.2    6.4   7.8   23.0   26.3
SWIFTJ2259.7+2458     10.4   25.0   10.5   9.5   21.4   24.5
SWIFTJ2301.4-5916      5.8    7.5    5.8   3.4    5.9    6.7
SWIFTJ2302.1+1557      9.7   14.6    9.7   5.3   11.8   13.5
SWIFTJ2303.1-1837      5.5    9.6    5.5   3.5   11.1   12.7
SWIFTJ2303.3+0852     25.4   66.7   26.1  26.9   56.3   64.3
SWIFTJ2304.8-0843     29.6  113.9   29.6  42.5   96.6  110.4
SWIFTJ2304.9+1220      0.3   20.4    8.5   7.1   20.0   22.9
SWIFTJ2307.1+0433      2.8   15.0    2.8   4.6   13.1   15.0
SWIFTJ2307.9+2245      0.2   13.8   10.7   8.0   21.9   25.0
SWIFTJ2308.1+4014      4.0   11.4    4.2   4.1    9.8   11.2
SWIFTJ2318.4-4223      2.3   80.7  507.6 120.0  283.1  323.5
SWIFTJ2318.9+0013     22.3   50.2   22.4  18.7   43.7   49.9
SWIFTJ2320.8+6434      4.3   10.8    4.9   5.0    9.1   10.4
SWIFTJ2322.5-0646      0.9   12.0    4.2   4.7   14.2   16.2
SWIFTJ2325.5-3827      2.5   15.0    2.5   5.6   12.6   14.4
SWIFTJ2325.6+2157      3.2   17.2    3.2   6.2   15.3   17.5
SWIFTJ2327.4+1525      3.7   10.5    3.7   4.4   10.0   11.4
SWIFTJ2327.5+0938      1.8   30.7    1.8   6.4   24.2   27.7
SWIFTJ2328.9+0328      0.3   15.1   47.9  19.9   48.8   55.8
SWIFTJ2330.5+7124      1.4   11.1    2.4   3.7    8.7    9.9
SWIFTJ2333.9-2342      7.1   15.3    7.1   5.3   12.1   13.8
SWIFTJ2341.8+3033      1.1   19.8   12.7  10.4   26.5   30.3
SWIFTJ2343.9+0537      2.4   11.8    8.0   5.0   12.4   14.2
SWIFTJ2344.6-4246      5.4   12.7    7.2   3.6   10.9   12.5
SWIFTJ2346.8+5143     10.5    9.2   11.9   4.0    9.2   10.5
SWIFTJ2351.9-0109      4.6   18.5    4.6   5.4   14.6   16.7
SWIFTJ2352.2+5845      2.7   11.9    3.3   3.9   10.3   11.8
SWIFTJ2352.6-1707      7.0   11.7    7.8   4.2    9.5   10.9
SWIFTJ2359.0-3038     13.8   19.0   13.7   6.7   16.9   19.3
SWIFTJ2359.3-6058      3.5   14.2    6.1   5.2   12.2   13.9
