4065.001 19.342 0.017 19.686 0.020 20.137 0.025 20.098 0.053
4066.006 19.418 0.013 19.670 0.015 20.185 0.019 20.003 0.040
4070.954 19.392 0.017 19.690 0.020 20.158 0.026 20.051 0.054
4071.884 19.492 0.027 19.742 0.027 20.127 0.027 20.032 0.027
4072.014 19.397 0.017 19.680 0.019 20.095 0.024 20.056 0.051
4072.890 19.438 0.038 19.635 0.045 20.148 0.057 19.997 0.120
4072.949 19.480 0.027 19.755 0.027 20.133 0.027 20.111 0.027
4073.894 19.511 0.027 19.753 0.027 20.180 0.035 20.058 0.035
4074.897 19.499 0.027 19.729 0.027 20.120 0.027 20.027 0.027
4074.996 19.370 0.036 19.700 0.043 20.270 0.054 20.108 0.113
4075.993 19.407 0.038 19.583 0.045 20.165 0.056 20.098 0.119
4076.029 19.530 0.027 19.736 0.027 20.184 0.027 20.039 0.027
4081.021 19.487 0.032 19.728 0.038 20.092 0.049 20.131 0.104
4082.865 19.431 0.021 19.686 0.025 20.062 0.031 20.086 0.066
4084.972 19.419 0.018 19.690 0.022 20.085 0.027 20.108 0.057
4086.877 19.429 0.020 19.708 0.024 20.093 0.030 20.147 0.063
4092.985 19.478 0.022 19.736 0.026 20.072 0.032 20.086 0.069
4093.956 19.453 0.017 19.711 0.019 20.079 0.024 20.081 0.052
4094.999 19.418 0.019 19.692 0.023 20.074 0.029 20.123 0.061
4096.050 19.425 0.016 19.708 0.019 20.070 0.024 20.072 0.050
4100.947 19.455 0.025 19.719 0.029 20.005 0.037 20.115 0.077
4102.850 19.605 0.047 19.744 0.056 20.051 0.071 19.914 0.150
4107.900 19.417 0.039 19.703 0.046 19.999 0.059 20.179 0.124
4108.972 19.388 0.034 19.788 0.040 20.034 0.051 20.041 0.107
4109.979 19.409 0.036 19.834 0.043 19.958 0.055 19.962 0.116
4111.021 19.420 0.024 19.793 0.029 20.049 0.036 20.081 0.076
4115.026 19.399 0.020 19.785 0.024 19.973 0.030 20.048 0.063
4117.922 19.396 0.017 19.801 0.020 19.960 0.025 20.029 0.052
4126.888 19.446 0.017 19.836 0.020 20.160 0.025 19.956 0.053
4127.928 19.444 0.017 19.778 0.020 20.131 0.025 19.959 0.053
4128.895 19.444 0.023 19.838 0.027 20.161 0.034 19.997 0.072
4137.930 19.416 0.029 19.822 0.034 20.130 0.043 19.960 0.092
4138.775 19.467 0.027 19.911 0.031 20.058 0.040 20.009 0.084
4139.857 19.410 0.029 19.918 0.035 20.031 0.044 20.022 0.093
4140.820 19.446 0.018 19.864 0.021 20.173 0.026 19.991 0.056
4150.876 19.489 0.016 19.937 0.019 20.185 0.023 19.911 0.050
4153.758 19.557 0.018 19.935 0.021 20.139 0.027 19.925 0.057
4155.833 19.538 0.021 19.968 0.025 20.042 0.031 19.936 0.067
4156.826 19.508 0.021 19.929 0.024 20.104 0.031 19.983 0.065
4165.922 19.521 0.033 20.131 0.038 20.161 0.049 20.042 0.103
4166.764 19.480 0.028 19.935 0.034 20.102 0.042 19.836 0.089
4168.830 19.601 0.022 20.033 0.026 20.051 0.033 19.907 0.069
