sample,galaxy,R_kpc,R_over_Rd,V_obs_kms,V_bar_kms,g_obs,g_bar,e_gobs,g_pred_gate,g_pred_mond,dlnB_ring
sparc,UGC08490,0.68,1.0149253731343284,50.1,28.832710590577506,1.1962335918085663e-10,3.961972780813522e-11,1.7621165484126185e-11,7.651379683837574e-11,8.820685415373373e-11,-0.4694291615367725
sparc,UGC08490,1.02,1.5223880597014925,60.2,33.10087763186952,1.151442527070388e-10,3.481194594691037e-11,1.4115690780364556e-11,7.410573616743067e-11,8.129738116192606e-11,-0.341250814365351
sparc,UGC08490,1.36,2.029850746268657,68.2,34.90481628658142,1.1083560486937654e-10,2.9032287737744424e-11,1.1993647565043969e-11,6.807389110964425e-11,7.261966203927166e-11,-0.2846782535698566
sparc,UGC08490,1.69,2.5223880597014925,72.8,35.45076021751861,1.0163083851697528e-10,2.4099823153826375e-11,1.0302686651858207e-11,6.181369478284007e-11,6.479839508283231e-11,-0.2198800853810018
sparc,UGC08490,2.03,3.0298507462686564,75.29999999999998,35.334619709287935,9.051975488318028e-11,1.993215519418311e-11,8.871657251498944e-12,5.5814005691171625e-11,5.779129558847936e-11,-0.1612743630102173
sparc,UGC08490,2.37,3.5373134328358207,76.6,35.611292450569664,8.023403766908091e-11,1.7341097522935937e-11,7.730120078300486e-12,5.1835881354517377e-11,5.3194387306730725e-11,-0.1093469050053207
sparc,UGC08490,2.7,4.029850746268656,77.6,35.70913748608331,7.22785003481648e-11,1.5305390389223376e-11,6.873908924864127e-12,4.8458621184580506e-11,4.9419031562516406e-11,-0.0764284864919325
sparc,UGC08490,3.05,4.552238805970148,78.5,35.15693103784799,6.547702352910997e-11,1.3133229381607447e-11,6.155674313946899e-12,4.4526662393326345e-11,4.51939472758804e-11,-0.0563665238514019
sparc,UGC08490,3.38,5.044776119402985,78.2,34.895677382736096,5.8633559591662e-11,1.1675514317232263e-11,5.533448462742527e-12,4.1735995025156576e-11,4.2219167495491e-11,-0.0382033809939392
sparc,UGC08490,3.72,5.552238805970149,78.8,35.31183017063829,5.409522728776187e-11,1.0862929703664425e-11,5.066278900808155e-12,4.0146260059138087e-11,4.050294805698029e-11,-0.0254657948110822
sparc,UGC08490,4.06,6.059701492537313,79.2,35.54620654866,5.006956108901553e-11,1.008579046742278e-11,4.6655727378400826e-12,3.855196472569365e-11,3.8817161337416114e-11,-0.0169216849463758
sparc,UGC08490,4.39,6.552238805970148,79.2,34.596063359867976,4.6305789982096366e-11,8.835645890370778e-12,4.314857702877161e-12,3.5805244999236414e-11,3.6000431756425775e-11,-0.0130744910725968
sparc,UGC08490,4.74,7.074626865671641,79.2,33.72345845253715,4.288658608046477e-11,7.775625337114388e-12,3.996250066588762e-12,3.3349498291389416e-11,3.3492137138951613e-11,-0.0098700418316122
sparc,UGC08490,5.08,7.582089552238806,78.8,32.431900191015636,3.961304045481775e-11,6.71012378853264e-12,3.7099522659461286e-12,3.0729899941762795e-11,3.083458909925404e-11,-0.0078407501811346
sparc,UGC08490,5.41,8.074626865671641,78.5,30.712332213623892,3.691403359774221e-11,5.6503816574922e-12,3.4703894006539818e-12,2.794482490220448e-11,2.8021727978919854e-11,-0.0071065255229936
sparc,UGC08490,5.75,8.582089552238806,80.09999999999998,30.41696977017928,3.6161517093683366e-11,5.214509972867089e-12,3.3317352827888047e-12,2.6745947044462423e-11,2.680461208994432e-11,-0.0063528674195827
sparc,UGC08490,6.09,9.08955223880597,80.1,30.41126764868574,3.414264750224621e-11,4.921542151234864e-12,3.1457270732406612e-12,2.5918034414957424e-11,2.596343683592652e-11,-0.0043314709917084
sparc,UGC08490,6.42,9.582089552238806,80.1,29.87474351354334,3.238765160259804e-11,4.505290479848726e-12,2.9840308218124028e-12,2.4697457325191293e-11,2.4732493272293188e-11,-0.003321516874021
sparc,UGC08490,6.77,10.104477611940297,80.09999999999998,29.51671221528577,3.0713253070705964e-11,4.170582802440381e-12,2.829760395278527e-12,2.3681681136428563e-11,2.370859839992845e-11,-0.0023412631971866
sparc,UGC08490,7.11,10.611940298507465,79.8,29.055127774628694,2.9025896127079174e-11,3.847914675808176e-12,2.6843497922035625e-12,2.2668105107842318e-11,2.2688964358837694e-11,-0.0015556260945652
sparc,UGC08490,7.44,11.1044776119403,79.8,29.627573305959434,2.773845718595873e-11,3.823566799592966e-12,2.565285890130018e-12,2.2593736671470203e-11,2.261061490399344e-11,-0.0004906074083905
sparc,UGC08490,7.78,11.611940298507465,79.5,29.532825804517923,2.6327166200656488e-11,3.6331210266658658e-12,2.4439558057967913e-12,2.1977116219630903e-11,2.199045749122008e-11,0.0001053972851789
sparc,UGC08490,8.12,12.119402985074624,79.5,28.35224682454637,2.5224797172550184e-11,3.208251364214192e-12,2.3416226809235266e-12,2.0545524441299484e-11,2.0555754473109848e-11,1.3558793051426932e-05
sparc,UGC08490,8.46,12.626865671641792,78.8,28.30387517637823,2.378655384284565e-11,3.0688163003076087e-12,2.227725474114224e-12,2.0059545806151005e-11,2.0067703591818968e-11,0.0005653849248232
sparc,UGC08490,8.8,13.134328358208956,77.9,28.339648021808596,2.234815619074668e-11,2.957710660380043e-12,2.1171937443865277e-12,1.9665508755401756e-11,1.9672054290550707e-11,0.0010478639777509
sparc,UGC08490,9.13,13.626865671641792,77.2,27.685412223768676,2.11550120924448e-11,2.7207000584565828e-12,2.0223314668684276e-12,1.8801122911079216e-11,1.8806307049188113e-11,0.0011872409389169
sparc,UGC08490,9.47,14.134328358208956,77.59999999999998,27.031206965283666,2.0607386582898093e-11,2.5005201077126066e-12,1.959826198218917e-12,1.7968559276027242e-11,1.797264876367765e-11,0.001117296823913
sparc,UGC08490,9.77,14.582089552238804,76.59999999999998,26.886921541894676,1.946311865667572e-11,2.397933035254532e-12,1.8751673066092272e-12,1.7570106910625456e-11,1.7573480778506268e-11,0.0013714448084352
sparc,UGC08490,10.15,15.149253731343284,77.59999999999998,26.958301133417137,1.9226793196063543e-11,2.3204299001021596e-12,1.828527497254497e-12,1.7264329804433325e-11,1.7267005581069156e-11,0.0013840011125036
sparc,UGC08550,0.49,1.0888888888888888,24.999999999999996,12.525062874093685,4.1336470528627097e-11,1.0375599607061664e-11,6.746111990271944e-12,3.0198230917722176e-11,3.9451218445447405e-11,-0.4045788095353995
sparc,UGC08550,0.97,2.155555555555555,42.5,19.31980848766364,6.03469854799885e-11,1.2470485295686147e-11,7.667616978633833e-12,3.8693361113376663e-11,4.385692411911244e-11,-0.4418375381148548
sparc,UGC08550,1.47,3.2666666666666666,48.0,22.850342448199765,5.079425498557699e-11,1.1511119066318334e-11,4.5503186757912705e-12,3.9067606154131887e-11,4.187554223525263e-11,-0.156811450575669
sparc,UGC08550,1.95,4.333333333333333,49.20000000000001,23.409232153148466,4.022953835487492e-11,9.107290310246615e-12,3.4015219422008058e-12,3.5070710733493255e-11,3.6624523711551955e-11,-0.0488570618220849
sparc,UGC08550,2.44,5.422222222222222,50.39999999999999,21.756839154619865,3.3738106228995896e-11,6.287112485616185e-12,2.7579563028464896e-12,2.890119260356212e-11,2.973446177295161e-11,-0.0389395223569475
sparc,UGC08550,2.92,6.488888888888889,51.599999999999994,19.777330456863982,2.95505798113116e-11,4.341121525531778e-12,2.336557473452546e-12,2.3771794104240048e-11,2.4234337929311145e-11,-0.0396720259179476
sparc,UGC08550,3.41,7.5777777777777775,53.2,19.581843631282524,2.6897897877293308e-11,3.644200238845855e-12,2.022398336638595e-12,2.1743138000388668e-11,2.2026900653777856e-11,-0.0262903136937959
sparc,UGC08550,3.89,8.644444444444444,55.1,19.95396075970883,2.5293157662071948e-11,3.3170963092899164e-12,1.8820679930035387e-12,2.0745087401038187e-11,2.093054091603502e-11,-0.0165171932319359
sparc,UGC08550,4.39,9.755555555555556,57.79999999999999,22.08431796547043,2.4662699501930096e-11,3.6004179425691713e-12,1.9115725565509832e-12,2.1751252106497147e-11,2.1882614921585278e-11,-0.0059855924278585
sparc,UGC08550,4.88,10.844444444444443,57.29999999999999,24.208314687313525,2.1804135723852022e-11,3.891873763799588e-12,1.5221037154521485e-12,2.2735021999091707e-11,2.2829902033189703e-11,0.0036686175843947
sparc,UGC08550,5.36,11.911111111111111,57.5,24.636843344876795,1.9990347995756403e-11,3.669904721026434e-12,1.3906329040526193e-12,2.2045622568033932e-11,2.2111273619404972e-11,0.0046806648421779
sparc,UGC08699,0.22,0.0711974110032362,152.0,133.5291619085509,3.403407486514664e-09,2.626509768131322e-09,1.7643980916931283e-09,2.636590566140718e-09,2.6471225599389715e-09,-0.002396020851531
sparc,UGC08699,0.43,0.1391585760517799,167.0,196.7983967160302,2.1019091535654396e-09,2.918932897056724e-09,8.281773790694963e-10,2.9303550626684695e-09,2.936508420471929e-09,0.0032216572770763
sparc,UGC08699,0.65,0.2103559870550162,178.99999999999997,214.72662089270625,1.5975047571244135e-09,2.298835407350495e-09,3.7304859691508655e-10,2.31736630610099e-09,2.323577319464118e-09,0.0068704785093552
sparc,UGC08699,0.87,0.2815533980582524,187.99999999999997,212.03784669251857,1.3165758989209383e-09,1.674776940279996e-09,2.1989618737296518e-10,1.7035856111731491e-09,1.710196627468635e-09,0.0090176490822364
sparc,UGC08699,1.08,0.3495145631067961,194.99999999999997,204.55130620458036,1.141024374825203e-09,1.2555390175280735e-09,1.2404982946817595e-10,1.2943415159552504e-09,1.3008634758262547e-09,0.007641003269097
sparc,UGC08699,1.31,0.4239482200647249,199.0,196.37377594780827,9.796801575670711e-10,9.539928968319932e-10,8.743276180096068e-11,1.0020666283151343e-09,1.008024582813825e-09,0.0032670360977413
sparc,UGC08699,1.52,0.4919093851132686,201.99999999999997,188.5634649925589,8.699786718847884e-10,7.580903475342964e-10,3.790006095339673e-11,8.13077042609602e-10,8.18359186819323e-10,-0.0026308515901818
sparc,UGC08699,1.73,0.5598705501618123,201.99999999999997,181.6114888986927,7.643743244305655e-10,6.178598710496834e-10,1.740654402168615e-11,6.780846574320743e-10,6.82644696481759e-10,-0.0067801351918912
sparc,UGC08699,1.96,0.6343042071197411,202.0,175.7117568064243,6.746773373800402e-10,5.10499152356215e-10,2.2578310894500356e-11,5.747244384176796e-10,5.785283229449325e-10,-0.0096971715651056
sparc,UGC08699,2.17,0.7022653721682848,199.99999999999997,171.5870734641744,5.973786708653206e-10,4.3970241927871615e-10,2.6702826587679838e-11,5.064083997515269e-10,5.096006950914906e-10,-0.0094478017386048
sparc,UGC08699,2.39,0.7734627831715211,195.99999999999997,167.64696439243983,5.209112016037433e-10,3.8110350399128815e-10,1.5308410822640628e-11,4.4960448873272613e-10,4.522512289896396e-10,-0.0076156606695689
sparc,UGC08699,2.6,0.8414239482200648,193.0,164.13689094776956,4.642914913558198e-10,3.3580604706374926e-10,1.5973551826956698e-11,4.0542480591467407e-10,4.076344984429698e-10,-0.0061899204758157
sparc,UGC08699,2.83,0.9158576051779936,189.0,159.8005925520929,4.090596360361914e-10,2.924285629159178e-10,9.566368207830508e-12,3.6275755286649385e-10,3.645703999329733e-10,-0.004693808616057
sparc,UGC08699,3.04,0.9838187702265372,183.99999999999997,155.6926461975645,3.6092047244548814e-10,2.5841163944490665e-10,5.4922680589530814e-11,3.289660603822111e-10,3.3047875521158677e-10,-0.0021681483506506
sparc,UGC08699,5.87,1.899676375404531,169.99999999999997,124.78587828756906,1.5955455104760159e-10,8.596907100238429e-11,1.0230262390699164e-11,1.4691366653852415e-10,1.470666302602463e-10,0.000823846063664
sparc,UGC08699,6.08,1.9676375404530744,172.0,124.28551424039728,1.5768949753112188e-10,8.233545743352785e-11,1.221176806461944e-11,1.4264127562884768e-10,1.4277256082600363e-10,0.000684988808816
sparc,UGC08699,6.3,2.0388349514563107,173.99999999999997,123.8657442556254,1.5574259328129775e-10,7.892440896153967e-11,7.0889732114245865e-12,1.3859436800515256e-10,1.3870647998968763e-10,0.0006121364323565
sparc,UGC08699,6.52,2.1100323624595467,175.99999999999997,123.53587899877506,1.5396683937090283e-10,7.585567521561635e-11,9.063048044787236e-12,1.3492139183584628e-10,1.3501733851603744e-10,0.0005371140596225
sparc,UGC08699,6.74,2.1812297734627832,178.0,123.22593286317615,1.5234547627115024e-10,7.301192305562108e-11,5.203710650160637e-12,1.3148825798375078e-10,1.315705192045107e-10,0.0004742834777653
sparc,UGC08699,6.95,2.249190938511327,180.0,122.96105155698696,1.5108093378129124e-10,7.050173216196661e-11,4.616361865539455e-12,1.284328934921726e-10,1.285040363320917e-10,0.0004010815268141
sparc,UGC08699,7.16,2.3171521035598706,182.0,122.8319108375344,1.4992677818932283e-10,6.829027294029993e-11,3.855260010582587e-12,1.257210926189601e-10,1.2578274778710378e-10,0.0003441655814266
sparc,UGC08699,7.39,2.3915857605177995,182.99999999999997,122.83849710086818,1.4686124171069327e-10,6.617196098536405e-11,5.44108862731421e-12,1.2310493636017442e-10,1.2315776795403365e-10,0.0004566029794967
sparc,UGC08699,7.6,2.459546925566343,184.0,123.115252629396,1.4436818897819528e-10,6.463378416853155e-11,1.189468339624696e-11,1.2119389196896426e-10,1.2123989945559323e-10,0.0005669113785786
sparc,UGC08699,7.82,2.5307443365695796,185.0,123.48399888244629,1.4183589665119358e-10,6.319228681951449e-11,9.322835152856831e-12,1.1939330813736028e-10,1.194331826970654e-10,0.0006766702096014
sparc,UGC08699,8.03,2.598705501618123,185.99999999999997,123.9112351645322,1.3962391070687079e-10,6.196625954372218e-11,1.0103966871583231e-11,1.1785426891240386e-10,1.1788911269373926e-10,0.0007687538558474
sparc,UGC08699,8.26,2.673139158576052,187.0,124.40080365496034,1.3719952902249394e-10,6.071776534929137e-11,1.0022168804530844e-11,1.1627939230555364e-10,1.1630949834243807e-10,0.0008681403148379
sparc,UGC08699,8.47,2.741100323624596,187.0,124.82561684205687,1.337978878070602e-10,5.961746235693909e-11,8.743369994664577e-12,1.1488474054945147e-10,1.1491111682346983e-10,0.0010318280743857
sparc,UGC08699,8.68,2.809061488673139,187.99999999999997,125.0905744650651,1.3196094839414935e-10,5.842233403996822e-11,6.710354609830149e-12,1.133622391241654e-10,1.133853575115512e-10,0.0010871772371564
sparc,UGC08699,8.91,2.883495145631068,187.99999999999997,125.13635802595503,1.2855454905288623e-10,5.695590709500618e-11,5.66187056466967e-12,1.1148312033093872e-10,1.1150313309804176e-10,0.0012041273775664
sparc,UGC08699,9.53,3.0841423948220066,187.0,123.57099101326332,1.1891585621466947e-10,5.1926567264243865e-11,7.541936121422351e-12,1.0494301929933868e-10,1.0495655717583116e-10,0.0013738714935356
sparc,UGC08699,9.78,3.1650485436893203,187.0,122.59705979345507,1.1587608483903886e-10,4.980474369897305e-11,9.455984249431728e-12,1.0213688049682488e-10,1.0214845112764168e-10,0.0013579500091727
sparc,UGC08699,9.99,3.2330097087378644,186.0,121.63308974123775,1.122302305281454e-10,4.799405494199515e-11,9.521467944807172e-12,9.971818721458232e-11,9.972832986615672e-11,0.0014099911578983
sparc,UGC08699,10.21,3.304207119741101,186.0,120.4658999468314,1.0981194936103548e-10,4.6062973708297877e-11,1.1642428179567848e-11,9.711271778380495e-11,9.712155328347788e-11,0.0013537580269046
sparc,UGC08699,11.46,3.7087378640776705,182.0,113.98618394349376,9.367152982858215e-11,3.674254765458859e-11,2.583687251315837e-12,8.409773671191179e-11,8.410183511827374e-11,0.0016095665344737
sparc,UGC08699,13.39,4.333333333333334,177.0,106.2432949884368,7.58255222994791e-11,2.7319449277173115e-11,3.101563736995642e-12,6.995178362401486e-11,6.995311087399185e-11,0.0017386032429818
sparc,UGC08699,15.21,4.92233009708738,174.99999999999997,100.61810910566744,6.525237721185644e-11,2.1571112492148843e-11,5.003925155332078e-12,6.059743455486979e-11,6.059791883753729e-11,0.0016978775742488
sparc,UGC08699,17.13,5.543689320388349,177.0,95.341814541155,5.927050458785904e-11,1.7197246569208114e-11,4.105403312130801e-12,5.2932546040064714e-11,5.2932720770291607e-11,0.0015804390922966
sparc,UGC08699,19.06,6.168284789644013,180.0,90.9144588060667,5.5089847312695387e-11,1.4053758103895839e-11,2.4178321876127426e-12,4.701208119973031e-11,4.7012146611312806e-11,0.0013760907770647
sparc,UGC08699,20.99,6.792880258899676,181.0,87.14639223743002,5.0581786708664525e-11,1.1725620691738984e-11,2.4927598753662297e-12,4.232352839079703e-11,4.2323553790838896e-11,0.0012416866185227
sparc,UGC08699,22.92,7.417475728155341,182.0,83.50805242609839,4.6835764914291075e-11,9.860332314848386e-12,3.649072233432128e-12,3.831922024403125e-11,3.831923038942615e-11,0.0010628663149253
sparc,UGC08699,25.7,8.31715210355987,183.0,78.29467204095052,4.222975004832776e-11,7.730022357384046e-12,3.456839648764753e-12,3.3381393836212825e-11,3.3381396654724664e-11,0.0007897537064406
sparc,UGC08837,0.52,0.3023255813953489,7.31,7.009932239330134,3.3302808882438078e-12,3.0624834542480778e-12,1.931654030937585e-12,1.4884978940486368e-11,2.0045317113217198e-11,1.1418543415802267
sparc,UGC08837,1.05,0.6104651162790699,14.599999999999998,10.766550050968045,6.5790906032186736e-12,3.577777125156052e-12,1.8475528406299018e-12,1.9088217177105328e-11,2.1807714235871068e-11,0.8746320387699931
sparc,UGC08837,1.57,0.9127906976744188,21.0,14.783722467633108,9.103080679267292e-12,4.511463046452622e-12,1.7772681326188521e-12,2.3068909343027342e-11,2.4751077143439975e-11,0.5127545207397683
sparc,UGC08837,2.09,1.2151162790697674,28.1,21.03464285411093,1.224378820448883e-11,6.860779375340928e-12,1.7951746406581489e-12,3.00191097177199e-11,3.121979860425731e-11,0.3060292539071172
sparc,UGC08837,2.63,1.5290697674418603,35.3,24.76811761115487,1.535476298396855e-11,7.559267409238741e-12,2.1748956067944125e-12,3.2203545860601146e-11,3.296449455326803e-11,0.1500680341991915
sparc,UGC08837,3.15,1.8313953488372092,43.0,26.08349765656439,1.90228600196274e-11,6.999557024372352e-12,2.99057055192282e-12,3.110157849853253e-11,3.157173066442861e-11,0.062315517218262
sparc,UGC08837,3.68,2.1395348837209305,46.599999999999994,27.67582519094959,1.912376813528751e-11,6.745323667834205e-12,2.585402129877925e-12,3.0624533971523765e-11,3.092489093859328e-11,0.0403301009527796
sparc,UGC08837,4.2,2.4418604651162794,48.0,29.322014767065376,1.7777989244951946e-11,6.634188095016869e-12,2.2222486556189932e-12,3.044007330098903e-11,3.063915056779718e-11,0.0298797463023574
sparc,UGC09037,2.43,0.5677570093457944,62.2,97.15355140189163,5.1596940519234304e-11,1.2588110382299402e-10,9.440083329724864e-12,1.899313042146583e-10,1.9231381196657087e-10,0.1120441512148717
sparc,UGC09037,3.65,0.8528037383177569,88.2,105.69299456444594,6.907068460169089e-11,9.91856847492453e-11,6.029980401734921e-12,1.61596656695234e-10,1.6240088224513302e-10,0.0312398652095087
sparc,UGC09037,4.86,1.1355140186915889,107.0,107.87871708543813,7.634502486594348e-11,7.760411163047556e-11,6.307383362756452e-12,1.3682045359749256e-10,1.3712299228457901e-10,0.008653371522066
sparc,UGC09037,6.08,1.4205607476635511,120.0,109.91566653575822,7.675529896052443e-11,6.439691628187495e-11,5.027472081914351e-12,1.2082081758161339e-10,1.20943651882318e-10,0.0026951834166908
sparc,UGC09037,7.29,1.703271028037383,123.99999999999996,116.20803457592766,6.835421447804739e-11,6.003357944599772e-11,5.6778097509990975e-12,1.1538594980920952e-10,1.1544066430188228e-10,-0.0006516488318066
sparc,UGC09037,8.51,1.9883177570093455,128.0,116.28151701796806,6.239356977468446e-11,5.1492179277832286e-11,4.182318973959318e-12,1.04359397384261e-10,1.0438402841580036e-10,-0.0019221032709229
sparc,UGC09037,9.73,2.2733644859813085,133.0,115.48649141782772,5.891690118292022e-11,4.442209014634463e-11,4.748790832187253e-12,9.487283428023867e-11,9.488431378515083e-11,-0.0017452067175345
sparc,UGC09037,10.96,2.560747663551402,138.0,114.88708674172216,5.631149706950591e-11,3.9028452757894e-11,5.533216668568842e-12,8.736460228897003e-11,8.737010438984088e-11,-0.0012802293163711
sparc,UGC09037,12.19,2.848130841121495,143.0,116.332049109435,5.436480368322217e-11,3.5978620298239614e-11,4.881427127920088e-12,8.299443484110735e-11,8.299718150743773e-11,-0.0012446149017257
sparc,UGC09037,13.41,3.1331775700934577,146.0,116.13477752163648,5.1514132239967247e-11,3.259457041166409e-11,3.810634439668811e-12,7.802006122019363e-11,7.802146089934259e-11,-0.0013065603122647
sparc,UGC09037,14.55,3.399532710280374,148.0,115.05238654630332,4.8787649179374135e-11,2.948341088702774e-11,2.96681650415113e-12,7.331332448904134e-11,7.331408032586365e-11,-0.0013004673156822
sparc,UGC09037,15.78,3.686915887850467,154.0,114.87951797426727,4.8706160727796296e-11,2.7103642804454072e-11,2.821162036960669e-12,6.961322865635392e-11,6.961362718448497e-11,-0.0005970648988637
sparc,UGC09037,17.0,3.9719626168224296,158.0,112.70972517932957,4.7589890695111245e-11,2.4217165797380096e-11,2.421662792333509e-12,6.498964146541468e-11,6.498985355962891e-11,-3.331279001261844e-05
sparc,UGC09037,18.23,4.259345794392523,158.99999999999997,109.32441813245566,4.494248009678715e-11,2.1246976384922097e-11,2.866143070323408e-12,6.004835035999282e-11,6.004846340039869e-11,0.0002417986255371
sparc,UGC09037,19.46,4.546728971962617,160.0,106.27306173250112,4.2633067733697706e-11,1.8808449893451942e-11,3.906254831100052e-12,5.5823463561334124e-11,5.5823524739856034e-11,0.0004923119114186
sparc,UGC09037,20.69,4.83411214953271,158.0,106.36355837409728,3.9102375148230605e-11,1.7720447310027227e-11,3.870640172900801e-12,5.388093140481756e-11,5.3880965715602227e-11,-1.0206721427707954e-05
sparc,UGC09037,21.92,5.121495327102804,155.0,104.09106061521324,3.5519946363549665e-11,1.6019013684903284e-11,3.698657640694784e-12,5.076086630798482e-11,5.076088544003347e-11,-0.0004046656665172
sparc,UGC09037,23.14,5.406542056074766,156.0,101.18298325311426,3.408280241483063e-11,1.4338412154836724e-11,3.465084912174447e-12,4.7565850540917325e-11,4.7565861314773e-11,-0.0001423596975944
sparc,UGC09037,24.28,5.672897196261682,154.0,100.11602868671928,3.1654992433468925e-11,1.3378517791153667e-11,3.7369335223406825e-12,4.568269150273463e-11,4.5682697941688734e-11,-0.0004450149939233
sparc,UGC09037,25.51,5.960280373831775,150.0,97.0175777887698,2.8583902004115327e-11,1.1957485177605155e-11,5.106990491401938e-12,4.280451586555751e-11,4.2804519533721935e-11,-0.0004466850393086
sparc,UGC09037,26.73,6.2453271028037385,141.0,98.41907741896384,2.410397794741617e-11,1.1743811595540006e-11,6.872197967986738e-12,4.236140877101168e-11,4.2361410970123706e-11,-0.0008504526146229
sparc,UGC09037,27.96,6.5327102803738315,152.0,98.56869913922978,2.6779314986882188e-11,1.1261346920380102e-11,5.637750523554146e-12,4.135003902580927e-11,4.1350040335823957e-11,-0.0004958682749992
sparc,UGC09133,0.32,0.0459110473457675,284.0,159.95763354713645,8.168384199044521e-09,2.591250610104407e-09,1.9960769838510206e-09,2.603391591782743e-09,2.6122681497613774e-09,-0.034422381149243
sparc,UGC09133,0.63,0.0903873744619799,282.0,246.99343752415768,4.0907894002186295e-09,3.1381936134380183e-09,5.454385866958173e-10,3.149786003145576e-09,3.1538228062147087e-09,-0.0024204168866487
sparc,UGC09133,0.95,0.1362984218077474,281.0,273.04046897850145,2.6936334049875424e-09,2.5431963519105624e-09,2.415642768885625e-10,2.561139718045812e-09,2.5647800365900804e-09,0.0010180754384212
sparc,UGC09133,1.26,0.1807747489239598,280.0,280.70065616239657,2.016484891209827e-09,2.026589393346183e-09,1.5267671319160118e-10,2.052104862802457e-09,2.055474952941181e-09,0.0021080378563063
sparc,UGC09133,1.58,0.2266857962697274,280.0,283.20498900972774,1.608082887926824e-09,1.645107064260522e-09,1.2405210849721214e-10,1.6781831982773386e-09,1.6811471595185152e-09,0.0025509148906364
sparc,UGC09133,1.89,0.2711621233859397,279.0,281.9199958321509,1.334738098781158e-09,1.3628228644306351e-09,7.338667539535111e-11,1.402821854746334e-09,1.4053710370504098e-09,0.0027736958302178
sparc,UGC09133,2.21,0.3170731707317073,279.0,279.62376692620387,1.1414728537087731e-09,1.1465825952536122e-09,9.1645132340776e-11,1.192777701809271e-09,1.1949026591635814e-09,0.0025664916046612
sparc,UGC09133,2.52,0.3615494978479197,279.0,276.75496002781955,1.0010535740858683e-09,9.850079601283947e-10,3.1933250212775005e-11,1.0363320833281286e-09,1.0380864320622763e-09,0.0025161710771202
sparc,UGC09133,2.84,0.4074605451936872,279.0,273.67326656069275,8.882588051747847e-10,8.54664896531696e-10,3.202825655934887e-11,9.103971583760379e-10,9.118210338473015e-10,0.0023039461390437
sparc,UGC09133,3.15,0.4519368723098996,279.0,271.8950352617715,8.008428592686945e-10,7.605739666945183e-10,2.445584645508702e-11,8.196106514676199e-10,8.207622654616224e-10,0.0022481774594929
sparc,UGC09133,3.47,0.4978479196556672,279.0,272.17197914186534,7.269899154744634e-10,6.918418076836107e-10,2.15751845882744e-11,7.533407042399414e-10,7.542583353579005e-10,0.0023477828966558
sparc,UGC09133,3.79,0.5437589670014348,279.0,272.6170528048457,6.65608181186382e-10,6.355010635131893e-10,2.7340034969161072e-11,6.989955045994015e-10,6.997268529148415e-10,0.0023864637362975
sparc,UGC09133,4.1,0.5882352941176471,280.0,272.39129139897256,6.197002348596054e-10,5.864784185177656e-10,2.000746472546726e-11,6.516554513250455e-10,6.522441243577314e-10,0.0023365652539086
sparc,UGC09133,4.42,0.6341463414634146,280.0,271.22222471619096,5.748350594851543e-10,5.393587558368901e-10,1.9954988493556076e-11,6.060794401428757e-10,6.065515210028039e-10,0.0022812017466082
sparc,UGC09133,4.73,0.678622668579627,279.99999999999994,269.0462709275116,5.371608801108627e-10,4.95954994250731e-10,6.100612852687659e-12,5.640093921378013e-10,5.643917657705766e-10,0.002226940840879
sparc,UGC09133,5.05,0.7245337159253945,281.0,266.06423914160274,5.067231157897357e-10,4.5428781610600415e-10,6.672154905416449e-12,5.235190787547323e-10,5.238273850846983e-10,0.002102951789048
sparc,UGC09133,5.36,0.7690100430416069,282.0,262.85424900503324,4.808203959212196e-10,4.1774827816546366e-10,1.6402454641000465e-11,4.87903323750829e-10,4.881539671564369e-10,0.0019728732391406
sparc,UGC09133,5.68,0.8149210903873745,282.0,259.65278829621684,4.5373192291157336e-10,3.8466892197607557e-10,6.532452507166625e-11,4.5554840271261893e-10,4.5575105096228865e-10,0.00158412403255
sparc,UGC09133,5.99,0.8593974175035869,283.0,256.8426163042262,4.3330679885193606e-10,3.5690842739402796e-10,3.9196657422648645e-11,4.2829235928673146e-10,4.284574984857144e-10,0.0017170656076133
sparc,UGC09133,6.31,0.9053084648493545,284.0,254.35255365338875,4.142445235648568e-10,3.3227089401783644e-10,2.3571096833831292e-11,4.0400497724265144e-10,4.0413886253580023e-10,0.0017562116052787
sparc,UGC09133,6.62,0.9497847919655668,284.0,252.59834486789495,3.9484636611695566e-10,3.1235787989747527e-10,2.1716550136432565e-11,3.8429515164218886e-10,3.8440458788725086e-10,0.0017639452811037
sparc,UGC09133,6.94,0.9956958393113344,284.99999999999994,251.2092466052951,3.7929725905636665e-10,2.9468716885528476e-10,2.7682045573236587e-11,3.66733825285299e-10,3.6682287412939615e-10,0.0017103979152703
sparc,UGC09133,7.57,1.0860832137733143,286.0,248.56997379007785,3.501754065513754e-10,2.645153675568492e-10,1.6700673235527138e-11,3.365612728219434e-10,3.3662098565391664e-10,0.0017680835475848
sparc,UGC09133,7.89,1.131994261119082,286.99999999999994,246.70790481863364,3.3832667844390727e-10,2.4999917853056305e-10,3.159287450277602e-11,3.2194406114857277e-10,3.2199294672951925e-10,0.0016367679239739
sparc,UGC09133,8.2,1.1764705882352942,287.0,244.4633668466505,3.2553627962468646e-10,2.3619091024898003e-10,2.3819727777416085e-11,3.079685159193144e-10,3.0800885316271235e-10,0.0016829257195338
