element	sp_num	obs_wl_air(nm)	unc_obs_wl	ritz_wl_air(nm)	unc_ritz_wl	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Fe	2	"482.91081"	"0.00014"	"482.910829"	"0.000021"	"60"	"1.8e+06"	D+	"10.2880497"	"12.8547671"	"3d6.(5D).4d"	"e 6F"	"9/2"	"3d6.(5D<2>).4f"	"2[5]*"	"9/2"	10	10		"T6892c83"	"L18349c139"	
Fe	2	"483.12016"	"0.00005"	"483.12005"	"0.00004"	"700bl(Fe II)*"	""		"10.3914073"	"12.9570132"	"3d6.(5D).4d"	"6D"	"5/2"	"3d5.(2D3).4s.4p.(3P*)"	"4F*"	"3/2"	6	4		""	"L18349c148"	
Fe	2	"483.12016"	"0.00005"	"483.12023"	"0.00003"	"700bl(Fe II)*"	"8.e+04"	D	"7.5682105"	"10.1338154"	"3d6.(3H).4p"	"z 4G*"	"5/2"	"3d5.4s2"	"2F2"	"7/2"	6	8		"T6892c83"	"L18349c148"	
Fe	1	"483.1202"	"0.0005"	"483.11970"	"0.00005"	"372bl"	""		"3.54652001"	"6.11212776"	"3d7.(2D2).4s"	"a 1D"	"2"	"3d6.(3F2).4s.4p.(3P*)"	"v 3D*"	"1"	5	3		""	"L11631"	
Fe	1	"483.27273"	"0.00007"	"483.27274"	"0.00003"	"740"	"1.76e+06"	C+	"3.63977237"	"6.20456765"	"3d6.4s2"	"b 3D"	"2"	"3d7.(2P).4p"	"w 3P*"	"1"	5	3		"T5720"	"L11631"	
Fe	2	""	""	"483.319175"	"0.000014"	""	"5.e+02"	E	"2.65702556"	"5.22157443"	"3d6.(3H).4s"	"a 4H"	"11/2"	"3d6.(5D).4p"	"z 6F*"	"9/2"	12	10		"T6892c83"	""	
Fe	1	"483.45065"	"0.00019"	"483.45062"	"0.00003"	"158"	"2.7e+04"	E	"2.42419831"	"4.98804995"	"3d6.4s2"	"a 3P2"	"1"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"2"	3	5		"T2578n"	"L11631"	
Fe	1	"483.58676"	"0.00007"	"483.58672"	"0.00003"	"550"	"1.1e+06"	D	"4.10337372"	"6.66650376"	"3d7.(4F).4p"	"y 5D*"	"4"	"3d7.(4F).4d"	"f 5G"	"4"	9	9		"T2578n"	"L11631"	
Fe	1	"483.7880"	"0.0005"	"483.78754"	"0.00005"	"309"	""		"4.43461275"	"6.99667889"	"3d7.(4F).4p"	"z 3G*"	"4"	"3d6.4s.(6D).5d"	"7D"	"5"	9	11		""	"L11631"	
Fe	1	"483.8084"	"0.0004"	"483.80882"	"0.00003"	"79"	""		"3.25148176"	"5.81343520"	"3d7.(2D2).4s"	"a 3D"	"3"	"3d7.(4P).4p"	"u 5D*"	"2"	7	5		""	"L11631"	
Fe	1	"483.85115"	"0.00007"	"483.85113"	"0.00003"	"710"	"1.2e+06"	D	"3.41695281"	"5.97868220"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"2"	"3d7.(4F).5s"	"e 5F"	"1"	5	3		"T2578n"	"L11631"	
Fe	2	"483.85511"	"0.00020"	"483.855065"	"0.000021"	"70"	"7.0e+05"	D+	"10.3289055"	"12.8906141"	"3d6.(5D).4d"	"e 6F"	"5/2"	"3d6.(5D<1>).4f"	"2[3]*"	"7/2"	6	8		"T6892c83"	"L18349c139"	
Fe	1	"483.95442"	"0.00007"	"483.95443"	"0.00003"	"3090"	"3.90e+05"	C+	"3.26711257"	"5.82829520"	"3d7.(2H).4s"	"b 3H"	"5"	"3d6.(3H).4s.4p.(3P*)"	"z 3H*"	"5"	11	11		"T5720"	"L11631"	
Fe	1	"483.9768"	"0.0005"	"483.97680"	"0.00005"	"141"	""		"4.60695104"	"7.16801526"	"3d6.(5D).4s.4p.(1P*)"	"y 5P*"	"2"	"3d6.(5D).4s (4D).4d"	"i 5D"	"3"	5	7		""	"L11631"	
Fe	2	""	""	"483.998677"	"0.000019"	""	"4.e+02"	E	"2.67577925"	"5.23672772"	"3d6.(3H).4s"	"a 4H"	"9/2"	"3d6.(5D).4p"	"z 6F*"	"7/2"	10	8		"T6892c83"	""	
Fe	1	"484.03214"	"0.00007"	"484.03210"	"0.00003"	"457"	"1.7e+06"	D	"4.15435379"	"6.71512541"	"3d7.(4F).4p"	"y 5D*"	"3"	"3d7.(4F).4d"	"f 5G"	"3"	7	7		"T2578n"	"L11631"	
Fe	1	"484.0896"	"0.0004"	"484.08969"	"0.00003"	"95"	""		"4.10337372"	"6.66384071"	"3d7.(4F).4p"	"y 5D*"	"4"	"3d7.(4F).4d"	"f 3D"	"3"	9	7		""	"L11631"	
Fe	1	"484.17847"	"0.00019"	"484.17841"	"0.00003"	"186"	""		"4.19086081"	"6.75085864"	"3d7.(4F).4p"	"y 5D*"	"2"	"3d7.(4F).4d"	"f 3D"	"1"	5	3		""	"L11631"	
Fe	1	"484.2714"	"0.0004"	"484.27150"	"0.00003"	"60"	""		"4.22036211"	"6.77986785"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d7.(4F).4d"	"f 3F"	"4"	9	9		""	"L11631"	
Fe	1	"484.27881"	"0.00019"	"484.27875"	"0.00003"	"380"	"7.5e+05"	E	"4.10337372"	"6.66284114"	"3d7.(4F).4p"	"y 5D*"	"4"	"3d7.(4F).4d"	"e 3G"	"5"	9	11		"T2578n"	"L11631"	
Fe	1	"484.31435"	"0.00007"	"484.31429"	"0.00003"	"1380"	"9.2e+05"	E	"3.39650880"	"5.95578840"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"3"	"3d7.(4F).5s"	"e 5F"	"2"	7	5		"T2578n"	"L11631"	
Fe	2	"484.32960"	"0.00003"	"484.32966"	"0.00003"	"1100"	"1.2e+05"	D	"7.5746170"	"10.1338154"	"3d6.(3P2).4p"	"z 2D*"	"5/2"	"3d5.4s2"	"2F2"	"7/2"	6	8		"T6892c83"	"L18349c139"	
Fe	1	""	""	"484.334752"	"0.000024"	""	"4.2e-01"	E	"0.0000000"	"2.55917148"	"3d6.4s2"	"a 5D"	"4"	"3d6.4s2"	"b 3F2"	"4"	9	9	M1	"T6409"	""	
Fe	2	""	""	"484.35338"	"0.00005"	""	"1.6e-03"	E	"0.08278213"	"2.64185518"	"3d6.(5D).4s"	"a 6D"	"5/2"	"3d7"	"a 2D2"	"3/2"	6	4	M1	"T8961"	""	
Fe	1	"484.40135"	"0.00007"	"484.40133"	"0.00003"	"760"	"3.62e+05"	C	"3.54652001"	"6.10533975"	"3d7.(2D2).4s"	"a 1D"	"2"	"3d7.(2G).4p"	"w 3F*"	"3"	5	7		"T5720"	"L11631"	
Fe	1	"484.56478"	"0.00007"	"484.56463"	"0.00005"	"590"	""		"3.63521992"	"6.19317735"	"3d6.4s2"	"b 3D"	"1"	"3d7.(2P).4p"	"w 3P*"	"0"	3	1		""	"L11631"	
Fe	1	""	""	"484.75880"	"0.00003"	""	"2.5e-02"	E	"0.05156912"	"2.60850194"	"3d6.4s2"	"a 5D"	"3"	"3d6.4s2"	"b 3F2"	"2"	7	5	M1	"T6409"	""	
Fe	2	"484.79978"	"0.00003"	"484.79978"	"0.00003"	"270"	""		"11.0896991"	"13.6464158"	"3d5.(4P).4s.4p.(3P*)"	"6P*"	"5/2"	"3d6.(3G).4d"	"2D"	"5/2"	6	6		""	"L18349c139"	
Fe	1	"484.88832"	"0.00019"	"484.88822"	"0.00003"	"245"	"6.89e+04"	C	"2.27860466"	"4.83485507"	"3d6.4s2"	"a 3P2"	"2"	"3d7.(4F).4p"	"y 3D*"	"1"	5	3		"T5720"	"L11631"	
Fe	1	"484.9668"	"0.0004"	"484.96680"	"0.00005"	"89"	""		"3.57321890"	"6.12905507"	"3d7.(2H).4s"	"a 1H"	"5"	"3d7.(2G).4p"	"y 3H*"	"6"	11	13		""	"L11631"	
Fe	2	""	""	"485.27432"	"0.00003"	""	"2.49e-02"	C+	"0.30129858"	"2.85551515"	"3d7"	"a 4F"	"7/2"	"3d6.(3F2).4s"	"b 4F"	"3/2"	8	4	E2	"T9588c100"	""	
Fe	1	"485.56729"	"0.00007"	"485.56728"	"0.00003"	"1480"	""		"3.36825640"	"5.92093198"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"4"	"3d7.(4F).5s"	"e 5F"	"3"	9	7		""	"L11631"	
Fe	2	"485.6152"	"0.0003"	"485.614898"	"0.000021"	"50"	"9.e+05"	D+	"10.3476866"	"12.9001119"	"3d6.(5D).4d"	"e 6F"	"3/2"	"3d6.(5D<0>).4f"	"2[3]*"	"5/2"	4	6		"T6892c83"	"L18349c139"	
Fe	1	"485.8244"	"0.0005"	"485.82460"	"0.00003"	"79"	""		"4.19086081"	"6.74218434"	"3d7.(4F).4p"	"y 5D*"	"2"	"3d7.(4F).4d"	"e 3G"	"3"	5	7		""	"L11631"	
Fe	2	"485.90296"	"0.00009"	"485.902832"	"0.000021"	"110"	"1.9e+06"	D+	"10.3289055"	"12.8798182"	"3d6.(5D).4d"	"e 6F"	"5/2"	"3d6.(5D<1>).4f"	"2[4]*"	"7/2"	6	8		"T6892c83"	"L18349c139"	
Fe	1	"485.91215"	"0.00019"	"485.91214"	"0.00003"	"295"	"1.1e+06"	E	"4.19086081"	"6.74172473"	"3d7.(4F).4p"	"y 5D*"	"2"	"3d7.(4F).4d"	"f 5G"	"2"	5	5		"T2578n"	"L11631"	
Fe	2	"485.91215"	"0.00009"	"485.91230"	"0.00007"	"350bl(Fe I)"	""		"9.1298598"	"11.6807228"	"3d5.4s2"	"4F"	"3/2"	"3d5.(4P).4s.4p.(3P*)"	"4P*"	"5/2"	4	6		""	"L18349c148"	
Fe	1	"485.97411"	"0.00007"	"485.97414"	"0.00003"	"24500"	"1.62e+07"	B+	"2.87550352"	"5.42604198"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"2"	"3d6.(5D).4s (6D).5s"	"e 7D"	"1"	5	3		"T5720"	"L11631"	
Fe	2	"486.06798"	"0.00002"	"486.067972"	"0.000019"	"700"	"8.5e+06"	C+	"10.2725501"	"12.8225962"	"3d6.(5D).4d"	"e 6F"	"11/2"	"3d6.(5D<3>).4f"	"2[6]*"	"13/2"	12	14		"T6892c83"	"L18349c139"	
Fe	1	"486.09781"	"0.00007"	"486.09775"	"0.00003"	"457"	"1.3e+05"	E	"3.39650880"	"5.94639870"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"3"	"3d7.(4F).5s"	"e 3F"	"4"	7	9		"T2578n"	"L11631"	
Fe	1	"486.25966"	"0.00019"	"486.25981"	"0.00003"	"209"	""		"4.15435379"	"6.70339390"	"3d7.(4F).4p"	"y 5D*"	"3"	"3d7.(4F).4d"	"e 3G"	"4"	7	9		""	"L11631"	
Fe	1	"486.36434"	"0.00007"	"486.36435"	"0.00003"	"1350"	""		"3.43018998"	"5.97868220"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"1"	"3d7.(4F).5s"	"e 5F"	"1"	3	3		""	"L11631"	
Fe	1	"486.3779"	"0.0004"	"486.37769"	"0.00003"	"60"	""		"3.03847046"	"5.58689276"	"3d6.(5D).4s.4p.(3P*)"	"z 7P*"	"2"	"3d6.(5D).4s (6D).5s"	"e 5D"	"3"	5	7		""	"L11631"	
Fe	2	"486.61989"	"0.00005"	"486.619912"	"0.000021"	"270"	"6.0e+06"	C+	"10.3076133"	"12.8547671"	"3d6.(5D).4d"	"e 6F"	"7/2"	"3d6.(5D<2>).4f"	"2[5]*"	"9/2"	8	10		"T6892c83"	"L18349c139"	
Fe	1	"486.8373"	"0.0004"	"486.83731"	"0.00003"	"71"	""		"1.55735733"	"4.10337372"	"3d7.(4F).4s"	"a 3F"	"3"	"3d7.(4F).4p"	"y 5D*"	"4"	7	9		""	"L11631"	
Fe	1	"486.8430"	"0.0004"	"486.84348"	"0.00005"	"71"	""		"4.60759327"	"7.15357742"	"3d7.(4F).4p"	"y 3F*"	"3"	"3d6.(5D).4s (4D).4d"	"i 5D"	"4"	7	9		""	"L11631"	
Fe	1	"486.94636"	"0.00019"	"486.94632"	"0.00003"	"245"	"1.3e+05"	E	"3.54652001"	"6.09196644"	"3d7.(2D2).4s"	"a 1D"	"2"	"3d6.(3F2).4s.4p.(3P*)"	"v 3D*"	"3"	5	7		"T2578n"	"L11631"	
Fe	2	"486.99690"	"0.00016"	"486.99685"	"0.00004"	"60"	"1.4e+06"	D+	"10.3476866"	"12.8928690"	"3d6.(5D).4d"	"e 6F"	"3/2"	"3d6.(5D<1>).4f"	"2[3]*"	"5/2"	4	6		"T6892c83"	"L18349c139"	
Fe	1	"487.0036"	"0.0004"	"487.00363"	"0.00003"	"98"	"3.88e+05"	C+	"3.92860683"	"6.47375371"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"2"	"3d6.(5D).4s (4D).5s"	"g 5D"	"1"	5	3		"T6110"	"L11631"	
Fe	1	"487.13179"	"0.00007"	"487.13178"	"0.00003"	"63000"	"2.44e+07"	B+	"2.86539125"	"5.40986861"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"3"	"3d6.(5D).4s (6D).5s"	"e 7D"	"2"	7	5		"T5720"	"L11631"	
Fe	1	"487.19278"	"0.00007"	"487.19279"	"0.00003"	"540"	"2.84e+05"	C+	"3.25148176"	"5.79564049"	"3d7.(2D2).4s"	"a 3D"	"3"	"3d7.(4P).4p"	"u 5D*"	"3"	7	7		"T5720"	"L11631"	
Fe	1	"487.21375"	"0.00007"	"487.21373"	"0.00003"	"38000"	"2.54e+07"	B+	"2.88199261"	"5.42604198"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"1"	"3d6.(5D).4s (6D).5s"	"e 7D"	"1"	3	3		"T5720"	"L11631"	
Fe	1	"487.2907"	"0.0004"	"487.29068"	"0.00003"	"89"	""		"4.22036211"	"6.76400977"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d7.(4F).4d"	"e 3H"	"4"	9	9		""	"L11631"	
Fe	1	"487.3210"	"0.0005"	"487.32101"	"0.00003"	"120"	""		"3.88350907"	"6.42699840"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"3"	"3d6.(5D).4s (6D).4d"	"e 5P"	"3"	7	7		""	"L11631"	
Fe	1	"487.37510"	"0.00019"	"487.37508"	"0.00003"	"112"	"5.5e+04"	E	"3.30092244"	"5.84412959"	"3d7.(2D2).4s"	"a 3D"	"2"	"3d7.(4P).4p"	"w 3D*"	"2"	5	5		"T2578n"	"L11631"	
Fe	1	"487.43534"	"0.00019"	"487.43530"	"0.00003"	"195"	""		"3.07133880"	"5.61423177"	"3d7.(2P).4s"	"c 3P"	"1"	"3d6.(3P2).4s.4p.(3P*)"	"x 3D*"	"2"	3	5		""	"L11631"	
Fe	2	"487.4496"	""	"487.44957"	"0.00003"	":"	"1.99e-01"	C+	"0.30129858"	"2.84411707"	"3d7"	"a 4F"	"7/2"	"3d6.(3F2).4s"	"b 4F"	"5/2"	8	6	E2	"T9588,T10588c104"	"L22747"	
Fe	1	"487.50298"	"0.00019"	"487.50299"	"0.00008"	"151"	""		"4.73314079"	"7.2756807"	"3d7.(4F).4p"	"y 3D*"	"3"	"3d6.4s.(4D).4d"	"3D"	"3"	7	7		""	"L11631"	
Fe	1	"487.58773"	"0.00007"	"487.58769"	"0.00003"	"1120"	"3.4e+05"	E	"3.33201954"	"5.87411777"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"5"	"3d7.(4F).5s"	"e 5F"	"4"	11	9		"T2578n"	"L11631"	
Fe	1	"487.6188"	"0.0004"	"487.61860"	"0.00003"	"71"	"2.7e+04"	E	"3.25148176"	"5.79341882"	"3d7.(2D2).4s"	"a 3D"	"3"	"3d6.(3P2).4s.4p.(3P*)"	"y 3P*"	"2"	7	5		"T2578n"	"L11631"	
Fe	1	"487.76060"	"0.00019"	"487.76042"	"0.00003"	"151"	"2.6e+04"	E	"2.99804479"	"5.53924278"	"3d6.(5D).4s.4p.(3P*)"	"z 7P*"	"3"	"3d6.(5D).4s (6D).5s"	"e 5D"	"4"	7	9		"T2578n"	"L11631"	
Fe	1	"487.82108"	"0.00007"	"487.82107"	"0.00005"	"18200"	"1.21e+07"	B+	"2.88515991"	"5.42604198"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"0"	"3d6.(5D).4s (6D).5s"	"e 7D"	"1"	1	3		"T5720"	"L11631"	
Fe	1	"488.0527"	"0.0004"	"488.05239"	"0.00003"	"89"	""		"4.07581091"	"6.61548873"	"3d8"	"c 3F"	"4"	"3d6.(3G).4s.4p.(3P*)"	"3F*"	"3"	9	7		""	"L11631"	
Fe	2	"488.08709"	"0.00008"	"488.08710"	"0.00003"	"400"	""		"7.5824802"	"10.1219773"	"3d6.(3H).4p"	"z 4H*"	"7/2"	"3d5.4s2"	"2F2"	"5/2"	8	6		""	"L18349c139"	
Fe	3	"488.111"	"0.020"	"488.104"	"0.003"	""	"6.2e-03"	C	"0.000000"	"2.539410"	"3d6"	"5D"	"4"	"3d6"	"3H"	"4"	9	9	M1	"u45"	"L3453"	
Fe	1	"488.17175"	"0.00007"	"488.17174"	"0.00003"	"2820"	"5.15e+05"	C+	"3.30140276"	"5.84045966"	"3d7.(2H).4s"	"b 3H"	"4"	"3d6.(3H).4s.4p.(3P*)"	"z 3H*"	"4"	9	9		"T5720"	"L11631"	
Fe	1	"488.21431"	"0.00007"	"488.21429"	"0.00003"	"1700"	""		"3.41695281"	"5.95578840"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"2"	"3d7.(4F).5s"	"e 5F"	"2"	5	5		""	"L11631"	
Fe	2	"488.31840"	"0.00016"	"488.318004"	"0.000024"	"70"	"1.7e+06"	D+	"10.2725501"	"12.8108465"	"3d6.(5D).4d"	"e 6F"	"11/2"	"3d6.(5D<3>).4f"	"2[4]*"	"9/2"	12	10		"T6892c83"	"L18349c139"	
Fe	2	"488.32923"	"0.00004"	"488.32924"	"0.00003"	"310"	"5.8e+06"	C+	"10.2725501"	"12.8107881"	"3d6.(5D).4d"	"e 6F"	"11/2"	"3d6.(5D<3>).4f"	"2[5]*"	"11/2"	12	12		"T6892c83"	"L18349c139"	
Fe	2	"488.3926"	"0.0012"	"488.3920"	"0.0010"	"11"	""		"10.865516"	"13.4034281"	"3d5.(4P).4s.4p.(3P*)"	"6D*"	"1/2"	"3d6.(3F2).4d"	"2P"	"3/2"	2	4		""	"L18349c139"	
Fe	1	"488.54303"	"0.00007"	"488.54301"	"0.00003"	"2000"	""		"3.88160368"	"6.41873101"	"3d6.(5D).4s.4p.(3P*)"	"z 3F*"	"4"	"3d6.(5D).4s (4D).5s"	"g 5D"	"3"	9	7		""	"L11631"	
Fe	1	"488.63315"	"0.00007"	"488.63311"	"0.00003"	"2000"	""		"4.15435379"	"6.69101333"	"3d7.(4F).4p"	"y 5D*"	"3"	"3d7.(4F).4d"	"h 5D"	"2"	7	5		""	"L11631"	
Fe	1	""	""	"488.65675"	"0.00003"	""	"2.3e-01"	E	"0.05156912"	"2.58810592"	"3d6.4s2"	"a 5D"	"3"	"3d6.4s2"	"b 3F2"	"3"	7	7	M1	"T6409"	""	
Fe	1	"488.71936"	"0.00007"	"488.71932"	"0.00003"	"1000"	""		"4.19086081"	"6.72707289"	"3d7.(4F).4p"	"y 5D*"	"2"	"3d7.(4F).4d"	"g 5F"	"2"	5	5		""	"L11631"	
Fe	1	"488.7365"	"0.0004"	"488.73669"	"0.00003"	"89"	""		"4.07581091"	"6.61193286"	"3d8"	"c 3F"	"4"	"3d7.(4F).5p"	"3F*"	"4"	9	9		""	"L11631"	
Fe	1	"488.8262"	"0.0005"	"488.82559"	"0.00003"	"870bl"	""		"4.22036211"	"6.75602283"	"3d7.(4F).4p"	"y 5F*"	"4"	"3d7.(4F).4d"	"e 5H"	"3"	9	7		""	"L11631"	
Fe	1	"488.86366"	"0.00007"	"488.86362"	"0.00003"	"1780"	""		"4.10337372"	"6.63883718"	"3d7.(4F).4p"	"y 5D*"	"4"	"3d7.(4F).4d"	"h 5D"	"3"	9	7		""	"L11631"	
Fe	1	"488.90012"	"0.00007"	"488.90008"	"0.00003"	"1170"	"1.13e+05"	C+	"2.19786640"	"4.73314079"	"3d7.(4P).4s"	"a 5P"	"2"	"3d7.(4F).4p"	"y 3D*"	"3"	5	7		"T5720"	"L11631"	
Fe	1	"488.91018"	"0.00007"	"488.91019"	"0.00003"	"1170"	""		"3.88350907"	"6.41873101"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"3"	"3d6.(5D).4s (4D).5s"	"g 5D"	"3"	7	7		""	"L11631"	
Fe	2	"488.9623"	""	"488.962268"	"0.000019"	":"	"4.17e-01"	C+	"0.04770753"	"2.58265947"	"3d6.(5D).4s"	"a 6D"	"7/2"	"3d6.(3P2).4s"	"b 4P"	"5/2"	8	6	M1	"T9588,T10588c104"	"L22760"	
Fe	1	"489.07548"	"0.00007"	"489.07549"	"0.00003"	"58000"	"2.25e+07"	B+	"2.87550352"	"5.40986861"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"2"	"3d6.(5D).4s (6D).5s"	"e 7D"	"2"	5	5		"T5720"	"L11631"	
Fe	1	"489.1048"	"0.0005"	"489.10485"	"0.00008"	"195bl"	""		"4.07581091"	"6.6100239"	"3d8"	"c 3F"	"4"	"3d6.(3G).4s.4p.(3P*)"	"y 1H*"	"5"	9	11		""	"L11631"	
Fe	1	"489.1144"	"0.0004"	"489.11464"	"0.00003"	"60"	""		"4.14264893"	"6.67681119"	"3d8"	"c 3F"	"3"	"3d7.(4F).5p"	"5G*"	"4"	7	9		""	"L11631"	
Fe	1	"489.14921"	"0.00007"	"489.14920"	"0.00003"	"117000"	"3.08e+07"	B+	"2.85122419"	"5.38520741"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"4"	"3d6.(5D).4s (6D).5s"	"e 7D"	"3"	9	7		"T5720"	"L11631"	
Fe	1	"489.28586"	"0.00007"	"489.28587"	"0.00003"	"630"	""		"4.21758325"	"6.75085864"	"3d7.(4F).4p"	"y 5D*"	"1"	"3d7.(4F).4d"	"f 3D"	"1"	3	3		""	"L11631"	
Fe	2	"489.3780"	"0.0015"	"489.381278"	"0.000017"	"20"	"2.5e+03"	E	"2.82812245"	"5.36090398"	"3d6.(3F2).4s"	"b 4F"	"7/2"	"3d6.(5D).4p"	"z 6P*"	"5/2"	8	6		"T6892c83"	"L7357"	
Fe	2	"489.64381"	"0.00006"	"489.64347"	"0.00003"	"25bl(Fe I)"	""		"12.7189170"	"15.2503423"	"3d6.(3G).5s"	"f 4G"	"11/2"	"3d6.(3H<6>).4f"	"2[5]*"	"11/2"	12	12		""	"L18349c139"	
Fe	1	"489.64382"	"0.00019"	"489.64383"	"0.00003"	"275"	"5.4e+05"	E	"3.88350907"	"6.41493251"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"3"	"3d6.(5D).4s (4D).5s"	"e 3D"	"2"	7	5		"T2578n"	"L11631"	
Fe	2	""	""	"489.86035"	"0.00006"	""	"1.15e+00"	C+	"1.96448604"	"4.49479059"	"3d7"	"a 2G"	"9/2"	"3d6.(3D).4s"	"b 2D"	"5/2"	10	6	E2	"T8961"	""	
Fe	1	"490.0822"	"0.0005"	"490.08218"	"0.00008"	"20"	""		"4.79546566"	"7.3246249"	"3d7.(4F).4p"	"y 3D*"	"2"	""	"59077e"	"1"	5	3		""	"L11631"	
Fe	2	"490.10537"	"0.00009"	"490.10530"	"0.00003"	"130"	"5.6e+06"	D+	"10.3476866"	"12.8767266"	"3d6.(5D).4d"	"e 6F"	"3/2"	"3d6.(5D<1>).4f"	"2[2]*"	"5/2"	4	6		"T6892c83"	"L18349c139"	
Fe	1	"490.2163"	"0.0004"	"490.21657"	"0.00003"	"100"	""		"3.30092244"	"5.82938837"	"3d7.(2D2).4s"	"a 3D"	"2"	"3d7.(4P).4p"	"w 3D*"	"3"	5	7		""	"L11631"	
Fe	1	"490.33099"	"0.00007"	"490.33097"	"0.00003"	"17400"	"6.58e+06"	B+	"2.88199261"	"5.40986861"	"3d6.(5D).4s.4p.(3P*)"	"z 7F*"	"1"	"3d6.(5D).4s (6D).5s"	"e 7D"	"2"	3	5		"T5720"	"L11631"	
Fe	1	"490.51325"	"0.00019"	"490.51326"	"0.00003"	"245"	"5.3e+05"	E	"3.92860683"	"6.45554341"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"2"	"3d6.(5D).4s (6D).4d"	"e 5P"	"2"	5	5		"T2578n"	"L11631"	
Fe	1	"490.5216"	"0.0004"	"490.52183"	"0.00003"	"30"	""		"3.30140276"	"5.82829520"	"3d7.(2H).4s"	"b 3H"	"4"	"3d6.(3H).4s.4p.(3P*)"	"z 3H*"	"5"	9	11		""	"L11631"	
Fe	2	"490.5351"	""	"490.53514"	"0.00003"	":"	"2.19e-01"	C+	"0.30129858"	"2.82812245"	"3d7"	"a 4F"	"7/2"	"3d6.(3F2).4s"	"b 4F"	"7/2"	8	8	E2	"T9588,T10588c104"	"L22747,L22760"	
Fe	2	"490.6837"	"0.0006"	"490.684488"	"0.000024"	"26"	"6.7e+05"	D+	"10.2880497"	"12.8141045"	"3d6.(5D).4d"	"e 6F"	"9/2"	"3d6.(5D<3>).4f"	"2[5]*"	"9/2"	10	10		"T6892c83"	"L18349c139"	
Fe	1	"490.77315"	"0.00007"	"490.77316"	"0.00003"	"1000"	""		"3.43018998"	"5.95578840"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"1"	"3d7.(4F).5s"	"e 5F"	"2"	3	5		""	"L11631"	
Fe	1	"490.80298"	"0.00019"	"490.80308"	"0.00003"	"275"	""		"4.21758325"	"6.74302768"	"3d7.(4F).4p"	"y 5D*"	"1"	"3d7.(4F).4d"	"g 5F"	"1"	3	3		""	"L11631"	
Fe	2	"490.81454"	"0.00003"	"490.814553"	"0.000024"	"600"	"1.85e+07"	C+	"10.3289055"	"12.8542909"	"3d6.(5D).4d"	"e 6F"	"5/2"	"3d6.(5D<2>).4f"	"2[3]*"	"7/2"	6	8		"T6892c83"	"L18349c139"	
Fe	1	"490.8599"	"0.0005"	"490.86046"	"0.00005"	"60"	""		"2.48437256"	"5.00952178"	"3d6.4s2"	"a 3P2"	"0"	"3d6.(5D).4s.4p.(1P*)"	"x 5D*"	"1"	1	3		""	"L11631"	
Fe	1	"490.93831"	"0.00007"	"490.93832"	"0.00003"	"1100"	""		"3.92860683"	"6.45335558"	"3d6.(5D).4s.4p.(3P*)"	"z 3D*"	"2"	"3d6.(5D).4s (4D).5s"	"g 5D"	"2"	5	5		""	"L11631"	
Fe	1	"491.00166"	"0.00007"	"491.00164"	"0.00003"	"3090"	""		"3.39650880"	"5.92093198"	"3d6.(5D).4s.4p.(3P*)"	"z 5F*"	"3"	"3d7.(4F).5s"	"e 5F"	"3"	7	7		""	"L11631"	
Fe	1	"491.03255"	"0.00007"	"491.03249"	"0.00003"	"1740"	""		"4.19086081"	"6.71512541"	"3d7.(4F).4p"	"y 5D*"	"2"	"3d7.(4F).4d"	"f 5G"	"3"	5	7		""	"L11631"	
Fe	1	"491.05645"	"0.00007"	"491.05644"	"0.00003"	"1510"	""		"4.21758325"	"6.74172473"	"3d7.(4F).4p"	"y 5D*"	"1"	"3d7.(4F).4d"	"f 5G"	"2"	3	5		""	"L11631"	
Fe	1	"491.15291"	"0.00019"	"491.15303"	"0.00003"	"107"	"1.9e+05"	E	"4.25622280"	"6.77986785"	"3d7.(4F).4p"	"y 5F*"	"3"	"3d7.(4F).4d"	"f 3F"	"4"	7	9		"T2578n"	"L11631"	
