element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Mg	1	"719.3172"	"719.3184"	"10"	"1.18e+06"	D	"5.7532468"	"7.4764062"	"3s.3d"	"1D"	"2"	"3s.9f"	"1F*"	"3"	5	7		"T6298c72"	"L6095"	
Mg	1	"729.1060"	"729.1055"	"10"	"6.27e+04"	C+	"5.3937259"	"7.0937549"	"3s.4s"	"1S"	"0"	"3s.6p"	"1P*"	"1"	1	3		"T5539"	"L6095"	
Mg	1	"738.7004"	"738.7001"	"5"	""		"5.7532468"	"7.431195"	"3s.3d"	"1D"	"2"	"3s.9p"	"1P*"	"1"	5	3		""	"L6095"	
Mg	1	"738.7685"	"738.7689"	"12"	"1.74e+06"	C+	"5.7532468"	"7.4310388"	"3s.3d"	"1D"	"2"	"3s.8f"	"1F*"	"3"	5	7		"T5539"	"L6095"	
Mg	3	"742.9846"	"742.9859"	"3"	""		"67.76128"	"69.42955"	"2s2.2p5.(2P*<3/2>).4s"	"2[3/2]*"	"1"	"2s2.2p5.(2P*<3/2>).4p"	"2[1/2]"	"1"	3	3		""	"L1434"	
Mg	1	""	"757.3180"	""	"9.67e-05"	D+	"2.7091049"	"4.3458029"	"3s.3p"	"3P*"	"0"	"3s.3p"	"1P*"	"1"	1	3	M1	"c43"	""	
Mg	2	"758.0764"	"758.0748"	"4*"	""		"12.855904"	"14.490968"	"2p6.5f"	"2F*"	"5/2"	"2p6.10g"	"2G"	"7/2"	6	8		""	"L7414"	
Mg	2	"758.0764"	"758.0782"	"4*"	""		"12.855912"	"14.490968"	"2p6.5f"	"2F*"	"7/2"	"2p6.10g"	"2G"	"9/2"	8	10		""	"L7414"	
Mg	1	""	"758.4705"	""	"7.22e-05"	D+	"2.7115919"	"4.3458029"	"3s.3p"	"3P*"	"1"	"3s.3p"	"1P*"	"1"	3	3	M1	"c43"	""	
Mg	1	""	"758.4705"	""	"3.76e-05"	C	"2.7115919"	"4.3458029"	"3s.3p"	"3P*"	"1"	"3s.3p"	"1P*"	"1"	3	3	E2	"c43"	""	
Mg	2	"758.9558"	"758.9553"	"3"	""		"12.857863"	"14.491030"	"2p6.5g"	"2G"	"9/2"	"2p6.10h"	"2H*"	"11/2"	10	12		""	"L7414"	
Mg	2	""	"760.327"	""	"1.17e+05"	D	"12.855904"	"14.486125"	"2p6.5f"	"2F*"	"5/2"	"2p6.10d"	"2D"	"3/2"	6	4		"c59,LS"	""	
Mg	2	""	"760.329"	""	"5.55e+03"	E	"12.855904"	"14.486122"	"2p6.5f"	"2F*"	"5/2"	"2p6.10d"	"2D"	"5/2"	6	6		"c59,LS"	""	
Mg	2	""	"760.332"	""	"1.11e+05"	D	"12.855912"	"14.486122"	"2p6.5f"	"2F*"	"7/2"	"2p6.10d"	"2D"	"5/2"	8	6		"c59,LS"	""	
Mg	1	""	"760.8206"	""	"1.19e-04"	D+	"2.7166398"	"4.3458029"	"3s.3p"	"3P*"	"2"	"3s.3p"	"1P*"	"1"	5	3	M1	"c43"	""	
Mg	1	""	"760.8206"	""	"2.65e-05"	C	"2.7166398"	"4.3458029"	"3s.3p"	"3P*"	"2"	"3s.3p"	"1P*"	"1"	5	3	E2	"c43"	""	
Mg	1	"765.7603"	"765.7603"	"20"	"1.23e+06"	C	"5.1078270"	"6.7264807"	"3s.4s"	"3S"	"1"	"3s.5p"	"3P*"	"2"	3	5		"T6298c72,LS"	"L6095"	
Mg	1	"765.9152"	"765.9152"	"19"	"1.23e+06"	C	"5.1078270"	"6.7261534"	"3s.4s"	"3S"	"1"	"3s.5p"	"3P*"	"1"	3	3		"T6298c72,LS"	"L6095"	
Mg	1	"765.9902"	"765.9901"	"17"	"1.23e+06"	D+	"5.1078270"	"6.7259951"	"3s.4s"	"3S"	"1"	"3s.5p"	"3P*"	"0"	3	1		"T6298c72,LS"	"L6095"	
Mg	1	"769.0165"	"769.0123"	"8"	""		"5.7532468"	"7.365056"	"3s.3d"	"1D"	"2"	"3s.8p"	"1P*"	"1"	5	3		""	"L6095"	
Mg	1	"769.1550"	"769.1553"	"15"	"2.66e+06"	B	"5.7532468"	"7.3647560"	"3s.3d"	"1D"	"2"	"3s.7f"	"1F*"	"3"	5	7		"T5539"	"L6095"	
Mg	1	"772.2614"	"772.2583"	"1*"	""		"5.9459136"	"7.550948"	"3s.3d"	"3D"	"2"	"3s.12f"	"3F*"	"3"	5	7		""	"L6095"	
Mg	1	"772.2614"	"772.2593"	"1*"	""		"5.9459158"	"7.550948"	"3s.3d"	"3D"	"3"	"3s.12f"	"3F*"	"4"	7	9		""	"L6095"	
Mg	1	"772.2614"	"772.2601"	"1*"	""		"5.9459174"	"7.550948"	"3s.3d"	"3D"	"1"	"3s.12f"	"3F*"	"2"	3	5		""	"L6095"	
Mg	1	""	"774.6326"	""	"6.09e-07"	C+	"4.3458029"	"5.9459174"	"3s.3p"	"1P*"	"1"	"3s.3d"	"3D"	"1"	3	3	M2	"c43"	""	
Mg	1	""	"774.6334"	""	"2.20e-05"	B+	"4.3458029"	"5.9459158"	"3s.3p"	"1P*"	"1"	"3s.3d"	"3D"	"3"	3	7	M2	"c43"	""	
Mg	1	"774.6343"	"774.6345"	"1"	""		"4.3458029"	"5.9459136"	"3s.3p"	"1P*"	"1"	"3s.3d"	"3D"	"2"	3	5		""	"L6095"	
Mg	1	""	"774.6345"	""	"5.48e-06"	B	"4.3458029"	"5.9459136"	"3s.3p"	"1P*"	"1"	"3s.3d"	"3D"	"2"	3	5	M2	"c43"	""	
Mg	1	"775.9297"	"775.9298"	"1"	""		"5.9327880"	"7.530227"	"3s.4p"	"3P*"	"2"	"3s.11d"	"3D"	"3"	5	7		""	"L6095"	
Mg	2	"778.6500"	"778.6499"	"5"	"1.97e+05"	B+	"11.504557"	"13.096416"	"2p6.5s"	"2S"	"1/2"	"2p6.6p"	"2P*"	"3/2"	2	4		"c31"	"L7414"	
Mg	2	"779.0978"	"779.0977"	"4"	"1.84e+05"	B+	"11.504557"	"13.095501"	"2p6.5s"	"2S"	"1/2"	"2p6.6p"	"2P*"	"1/2"	2	2		"c31"	"L7414"	
Mg	1	""	"781.0413"	""	"1.02e-05"	D	"4.3458029"	"5.9327880"	"3s.3p"	"1P*"	"1"	"3s.4p"	"3P*"	"2"	3	5	M1	"c43"	""	
Mg	1	""	"781.0413"	""	"3.76e-05"	C+	"4.3458029"	"5.9327880"	"3s.3p"	"1P*"	"1"	"3s.4p"	"3P*"	"2"	3	5	E2	"c43"	""	
Mg	1	"781.1135"	"781.1122"	"3*"	""		"5.9459136"	"7.5327547"	"3s.3d"	"3D"	"2"	"3s.11f"	"3F*"	"3"	5	7		""	"L6095"	
Mg	1	"781.1135"	"781.1133"	"3*"	""		"5.9459158"	"7.5327547"	"3s.3d"	"3D"	"3"	"3s.11f"	"3F*"	"4"	7	9		""	"L6095"	
Mg	1	"781.1135"	"781.1141"	"3*"	""		"5.9459174"	"7.5327547"	"3s.3d"	"3D"	"1"	"3s.11f"	"3F*"	"2"	3	5		""	"L6095"	
Mg	1	""	"781.4533"	""	"1.03e-05"	D	"4.3458029"	"5.9319513"	"3s.3p"	"1P*"	"1"	"3s.4p"	"3P*"	"1"	3	3	M1	"c43"	""	
Mg	1	""	"781.4533"	""	"4.20e-04"	C+	"4.3458029"	"5.9319513"	"3s.3p"	"1P*"	"1"	"3s.4p"	"3P*"	"1"	3	3	E2	"c43"	""	
Mg	1	""	"781.6546"	""	"4.11e-05"	D	"4.3458029"	"5.9315428"	"3s.3p"	"1P*"	"1"	"3s.4p"	"3P*"	"0"	3	1	M1	"c43"	""	
Mg	2	""	"782.54"	""	"1.70e+05"	D	"12.822409"	"[14.40636]"	"2p6.5d"	"2D"	"5/2"	"2p6.10p"	"2P*"	"3/2"	6	4		"c59,LS"	""	
Mg	2	""	"782.56"	""	"1.88e+04"	E	"12.822446"	"[14.40636]"	"2p6.5d"	"2D"	"3/2"	"2p6.10p"	"2P*"	"3/2"	4	4		"c59,LS"	""	
Mg	2	""	"782.64"	""	"1.88e+05"	D	"12.822446"	"[14.40618]"	"2p6.5d"	"2D"	"3/2"	"2p6.10p"	"2P*"	"1/2"	4	2		"c59,LS"	""	
Mg	1	""	"787.543"	""	"2.54e+05"	E	"5.9315428"	"7.505426"	"3s.4p"	"3P*"	"0"	"3s.10d"	"3D"	"1"	1	3		"T6298c72,LS"	""	
Mg	2	""	"787.705"	""	"4.67e-06"	B+	"9.995544"	"11.569103"	"2p6.4p"	"2P*"	"1/2"	"2p6.4d"	"2D"	"3/2"	2	4	M2	"c28"	""	
Mg	2	"787.7051"	"787.7054"	"12"	"6.58e+07"	A+	"9.995544"	"11.569103"	"2p6.4p"	"2P*"	"1/2"	"2p6.4d"	"2D"	"3/2"	2	4		"c31,T6870,c23"	"L7414"	
Mg	2	""	"787.738"	""	"3.32e-05"	B+	"9.995544"	"11.569039"	"2p6.4p"	"2P*"	"1/2"	"2p6.4d"	"2D"	"5/2"	2	6	M2	"c28"	""	
Mg	1	""	"787.748"	""	"1.90e+05"	E	"5.9319513"	"7.505426"	"3s.4p"	"3P*"	"1"	"3s.10d"	"3D"	"1"	3	3		"T6298c72,LS"	""	
Mg	1	""	"787.748"	""	"3.43e+05"	E	"5.9319513"	"7.505426"	"3s.4p"	"3P*"	"1"	"3s.10d"	"3D"	"2"	3	5		"T6298c72,LS"	""	
Mg	1	"788.1667"	"788.1669"	"2"	"4.56e+05"	D	"5.9327880"	"7.505426"	"3s.4p"	"3P*"	"2"	"3s.10d"	"3D"	"3"	5	7		"T6298c72,LS"	"L6095"	
Mg	1	""	"788.167"	""	"1.27e+04"	E	"5.9327880"	"7.505426"	"3s.4p"	"3P*"	"2"	"3s.10d"	"3D"	"1"	5	3		"T6298c72,LS"	""	
Mg	1	""	"788.167"	""	"1.14e+05"	E	"5.9327880"	"7.505426"	"3s.4p"	"3P*"	"2"	"3s.10d"	"3D"	"2"	5	5		"T6298c72,LS"	""	
Mg	2	""	"789.604"	""	"1.31e+07"	A	"9.999328"	"11.569103"	"2p6.4p"	"2P*"	"3/2"	"2p6.4d"	"2D"	"3/2"	4	4		"c31,T6870,c23"	""	
Mg	2	""	"789.604"	""	"2.03e-13"	E	"9.999328"	"11.569103"	"2p6.4p"	"2P*"	"3/2"	"2p6.4d"	"2D"	"3/2"	4	4	M2	"c28"	""	
Mg	2	"789.6368"	"789.6366"	"13"	"7.86e+07"	A+	"9.999328"	"11.569039"	"2p6.4p"	"2P*"	"3/2"	"2p6.4d"	"2D"	"5/2"	4	6		"c31,T6870,c23"	"L7414"	
Mg	2	""	"789.637"	""	"1.80e-04"	A	"9.999328"	"11.569039"	"2p6.4p"	"2P*"	"3/2"	"2p6.4d"	"2D"	"5/2"	4	6	M2	"c28"	""	
Mg	1	""	"793.0794"	""	"8.41e+04"	E	"5.9459136"	"7.5088100"	"3s.3d"	"3D"	"2"	"3s.10f"	"3F*"	"2"	5	5		"T6298c72,LS"	""	
Mg	1	"793.0806"	"793.0794"	"7*"	"4.78e+05"	D	"5.9459136"	"7.5088100"	"3s.3d"	"3D"	"2"	"3s.10f"	"3F*"	"3"	5	7		"T6298c72,LS"	"L6095"	
Mg	1	"793.0806"	"793.0806"	"7*"	"5.38e+05"	D	"5.9459158"	"7.5088100"	"3s.3d"	"3D"	"3"	"3s.10f"	"3F*"	"4"	7	9		"T6298c72,LS"	"L6095"	
Mg	1	""	"793.0806"	""	"2.37e+03"	E	"5.9459158"	"7.5088100"	"3s.3d"	"3D"	"3"	"3s.10f"	"3F*"	"2"	7	5		"T6298c72,LS"	""	
Mg	1	""	"793.0806"	""	"6.00e+04"	E	"5.9459158"	"7.5088100"	"3s.3d"	"3D"	"3"	"3s.10f"	"3F*"	"3"	7	7		"T6298c72,LS"	""	
Mg	1	"793.0806"	"793.0814"	"7*"	"4.52e+05"	D	"5.9459174"	"7.5088100"	"3s.3d"	"3D"	"1"	"3s.10f"	"3F*"	"2"	3	5		"T6298c72,LS"	"L6095"	
Mg	1	"794.707"	"794.710"	"2"	"2.91e+04"	E	"5.9315428"	"7.491233"	"3s.4p"	"3P*"	"0"	"3s.11s"	"3S"	"1"	1	3		"T6298c72,LS"	"L4832"	
Mg	1	""	"794.918"	""	"8.71e+04"	D	"5.9319513"	"7.491233"	"3s.4p"	"3P*"	"1"	"3s.11s"	"3S"	"1"	3	3		"T6298c72,LS"	""	
Mg	1	"795.339"	"795.345"	"3"	"1.45e+05"	D	"5.9327880"	"7.491233"	"3s.4p"	"3P*"	"2"	"3s.11s"	"3S"	"1"	5	3		"T6298c72,LS"	"L4832"	
Mg	2	""	"804.614"	""	"3.67e+06"	B+	"12.822409"	"14.362900"	"2p6.5d"	"2D"	"5/2"	"2p6.9f"	"2F*"	"7/2"	6	8		"c31"	""	
Mg	2	""	"804.614"	""	"2.45e+05"	B	"12.822409"	"14.362900"	"2p6.5d"	"2D"	"5/2"	"2p6.9f"	"2F*"	"5/2"	6	6		"c31"	""	
Mg	2	""	"804.634"	""	"3.42e+06"	B+	"12.822446"	"14.362900"	"2p6.5d"	"2D"	"3/2"	"2p6.9f"	"2F*"	"5/2"	4	6		"c31"	""	
Mg	1	"804.773"	"804.7720"	"3bl"	"3.53e+05"	E	"5.9315428"	"7.4717320"	"3s.4p"	"3P*"	"0"	"3s.9d"	"3D"	"1"	1	3		"T6298c72,LS"	"L6095"	
Mg	1	"804.9854"	"804.9855"	"5"	"4.78e+05"	D	"5.9319513"	"7.4717320"	"3s.4p"	"3P*"	"1"	"3s.9d"	"3D"	"2"	3	5		"T6298c72,LS"	"L6095"	
Mg	1	""	"804.9855"	""	"2.65e+05"	E	"5.9319513"	"7.4717320"	"3s.4p"	"3P*"	"1"	"3s.9d"	"3D"	"1"	3	3		"T6298c72,LS"	""	
Mg	1	""	"805.4231"	""	"1.76e+04"	E	"5.9327880"	"7.4717320"	"3s.4p"	"3P*"	"2"	"3s.9d"	"3D"	"1"	5	3		"T6298c72,LS"	""	
Mg	1	""	"805.4231"	""	"1.59e+05"	E	"5.9327880"	"7.4717320"	"3s.4p"	"3P*"	"2"	"3s.9d"	"3D"	"2"	5	5		"T6298c72,LS"	""	
Mg	1	"805.4232"	"805.4231"	"7"	"6.36e+05"	D	"5.9327880"	"7.4717320"	"3s.4p"	"3P*"	"2"	"3s.9d"	"3D"	"3"	5	7		"T6298c72,LS"	"L6095"	
Mg	1	""	"809.8707"	""	"1.20e+05"	E	"5.9459136"	"7.4764062"	"3s.3d"	"3D"	"2"	"3s.9f"	"3F*"	"2"	5	5		"T6298c72,LS"	""	
Mg	1	""	"809.8719"	""	"3.37e+03"	E	"5.9459158"	"7.4764062"	"3s.3d"	"3D"	"3"	"3s.9f"	"3F*"	"2"	7	5		"T6298c72,LS"	""	
Mg	1	""	"809.8719"	""	"8.55e+04"	E	"5.9459158"	"7.4764062"	"3s.3d"	"3D"	"3"	"3s.9f"	"3F*"	"3"	7	7		"T6298c72,LS"	""	
Mg	1	"809.8724"	"809.8707"	"10*"	"6.82e+05"	D	"5.9459136"	"7.4764062"	"3s.3d"	"3D"	"2"	"3s.9f"	"3F*"	"3"	5	7		"T6298c72,LS"	"L6095"	
Mg	1	"809.8724"	"809.8719"	"10*"	"7.68e+05"	D+	"5.9459158"	"7.4764062"	"3s.3d"	"3D"	"3"	"3s.9f"	"3F*"	"4"	7	9		"T6298c72,LS"	"L6095"	
Mg	1	"809.8724"	"809.8727"	"10*"	"6.46e+05"	D	"5.9459174"	"7.4764062"	"3s.3d"	"3D"	"1"	"3s.9f"	"3F*"	"2"	3	5		"T6298c72,LS"	"L6095"	
Mg	2	"811.5220"	"811.5225"	"9"	"1.22e+06"	A	"11.569039"	"13.096416"	"2p6.4d"	"2D"	"5/2"	"2p6.6p"	"2P*"	"3/2"	6	4		"c31"	"L7414"	
Mg	2	""	"811.557"	""	"1.36e+05"	B+	"11.569103"	"13.096416"	"2p6.4d"	"2D"	"3/2"	"2p6.6p"	"2P*"	"3/2"	4	4		"c31"	""	
Mg	2	"812.0434"	"812.0432"	"8"	"1.34e+06"	A	"11.569103"	"13.095501"	"2p6.4d"	"2D"	"3/2"	"2p6.6p"	"2P*"	"1/2"	4	2		"c31"	"L7414"	
Mg	1	"815.4644"	"815.4640"	"1"	""		"5.9319513"	"7.451946"	"3s.4p"	"3P*"	"1"	"3s.10s"	"3S"	"1"	3	3		""	"L6095"	
Mg	1	"815.9132"	"815.9131"	"2"	""		"5.9327880"	"7.451946"	"3s.4p"	"3P*"	"2"	"3s.10s"	"3S"	"1"	5	3		""	"L6095"	
Mg	1	"820.9839"	"820.9835"	"10"	"1.81e+05"	C	"5.7532468"	"7.263023"	"3s.3d"	"1D"	"2"	"3s.7p"	"1P*"	"1"	5	3		"T5539"	"L6095"	
Mg	1	"821.3034"	"821.3041"	"20"	"4.38e+06"	B+	"5.7532468"	"7.2624336"	"3s.3d"	"1D"	"2"	"3s.6f"	"1F*"	"3"	5	7		"T5539"	"L6095"	
Mg	2	"821.3989"	"821.3987"	"10"	"2.65e+07"	A	"9.995544"	"11.504557"	"2p6.4p"	"2P*"	"1/2"	"2p6.5s"	"2S"	"1/2"	2	2		"c31,T6870"	"L7414"	
Mg	2	"822.2924"	"822.2905"	"7*"	""		"12.855904"	"14.363281"	"2p6.5f"	"2F*"	"5/2"	"2p6.9g"	"2G"	"7/2"	6	8		""	"L7414"	
Mg	2	"822.2924"	"822.2946"	"7*"	""		"12.855912"	"14.363281"	"2p6.5f"	"2F*"	"7/2"	"2p6.9g"	"2G"	"9/2"	8	10		""	"L7414"	
Mg	2	"823.3194"	"823.3192"	"7"	""		"12.857863"	"14.363356"	"2p6.5g"	"2G"	"9/2"	"2p6.9h"	"2H*"	"11/2"	10	12		""	"L7414"	
Mg	2	"823.4639"	"823.4636"	"11"	"5.29e+07"	A	"9.999328"	"11.504557"	"2p6.4p"	"2P*"	"3/2"	"2p6.5s"	"2S"	"1/2"	4	2		"c31,T6870"	"L7414"	
Mg	2	""	"825.907"	""	"1.71e+05"	B	"12.855904"	"14.356681"	"2p6.5f"	"2F*"	"5/2"	"2p6.9d"	"2D"	"3/2"	6	4		"c31"	""	
Mg	2	""	"825.910"	""	"8.09e+03"	C+	"12.855904"	"14.356675"	"2p6.5f"	"2F*"	"5/2"	"2p6.9d"	"2D"	"5/2"	6	6		"c31"	""	
Mg	2	""	"825.914"	""	"1.62e+05"	B	"12.855912"	"14.356675"	"2p6.5f"	"2F*"	"7/2"	"2p6.9d"	"2D"	"5/2"	8	6		"c31"	""	
Mg	1	"830.3313"	"830.3313"	"7"	"5.16e+05"	E	"5.9315428"	"7.4243221"	"3s.4p"	"3P*"	"0"	"3s.8d"	"3D"	"1"	1	3		"T6298c72,LS"	"L6095"	
Mg	1	""	"830.5586"	""	"3.87e+05"	E	"5.9319513"	"7.4243221"	"3s.4p"	"3P*"	"1"	"3s.8d"	"3D"	"1"	3	3		"T6298c72,LS"	""	
Mg	1	"830.5596"	"830.5596"	"9"	"9.28e+05"	C+	"5.9319513"	"7.4243202"	"3s.4p"	"3P*"	"1"	"3s.8d"	"3D"	"2"	3	5		"T5539"	"L6095"	
Mg	1	""	"831.0244"	""	"2.57e+04"	E	"5.9327880"	"7.4243221"	"3s.4p"	"3P*"	"2"	"3s.8d"	"3D"	"1"	5	3		"T6298c72,LS"	""	
Mg	1	""	"831.0255"	""	"2.32e+05"	E	"5.9327880"	"7.4243202"	"3s.4p"	"3P*"	"2"	"3s.8d"	"3D"	"2"	5	5		"T6298c72,LS"	""	
Mg	1	"831.0264"	"831.0264"	"10"	"9.24e+05"	D+	"5.9327880"	"7.4243186"	"3s.4p"	"3P*"	"2"	"3s.8d"	"3D"	"3"	5	7		"T6298c72,LS"	"L6095"	
Mg	1	""	"834.6106"	""	"1.79e+05"	E	"5.9459136"	"7.4310388"	"3s.3d"	"3D"	"2"	"3s.8f"	"3F*"	"2"	5	5		"T6298c72,LS"	""	
Mg	1	""	"834.6119"	""	"5.04e+03"	E	"5.9459158"	"7.4310388"	"3s.3d"	"3D"	"3"	"3s.8f"	"3F*"	"2"	7	5		"T6298c72,LS"	""	
Mg	1	""	"834.6119"	""	"1.27e+05"	E	"5.9459158"	"7.4310388"	"3s.3d"	"3D"	"3"	"3s.8f"	"3F*"	"3"	7	7		"T6298c72,LS"	""	
Mg	1	"834.6120"	"834.6106"	"15*"	"1.02e+06"	D+	"5.9459136"	"7.4310388"	"3s.3d"	"3D"	"2"	"3s.8f"	"3F*"	"3"	5	7		"T6298c72,LS"	"L6095"	
Mg	1	"834.6120"	"834.6119"	"15*"	"1.15e+06"	D+	"5.9459158"	"7.4310388"	"3s.3d"	"3D"	"3"	"3s.8f"	"3F*"	"4"	7	9		"T6298c72,LS"	"L6095"	
Mg	1	"834.6120"	"834.6128"	"15*"	"9.59e+05"	D	"5.9459174"	"7.4310388"	"3s.3d"	"3D"	"1"	"3s.8f"	"3F*"	"2"	3	5		"T6298c72,LS"	"L6095"	
Mg	1	"846.6483"	"846.6486"	"2"	""		"5.9315428"	"7.395552"	"3s.4p"	"3P*"	"0"	"3s.9s"	"3S"	"1"	1	3		""	"L6095"	
Mg	1	"846.8845"	"846.8849"	"5"	""		"5.9319513"	"7.395552"	"3s.4p"	"3P*"	"1"	"3s.9s"	"3S"	"1"	3	3		""	"L6095"	
Mg	1	"847.3694"	"847.3693"	"7"	""		"5.9327880"	"7.395552"	"3s.4p"	"3P*"	"2"	"3s.9s"	"3S"	"1"	5	3		""	"L6095"	
Mg	2	""	"854.322"	""	"8.70e+02"	C	"12.794766"	"14.245626"	"2p6.6s"	"2S"	"1/2"	"2p6.9p"	"2P*"	"3/2"	2	4		"c31"	""	
Mg	2	""	"854.463"	""	"5.52e+02"	D+	"12.794766"	"14.245386"	"2p6.6s"	"2S"	"1/2"	"2p6.9p"	"2P*"	"1/2"	2	2		"c31"	""	
Mg	1	"860.971"	"860.973"	"3d"	""		"6.1182146"	"7.557867"	"3s.4p"	"1P*"	"1"	"3s.13d"	"1D"	"2"	3	5		""	"L4832"	
