sector,ring_index,r_inner_kpc,r_center_kpc,r_outer_kpc,co_pixel_count,hi_pixel_count,mean_i_co21_k_kms,co_sigma_mean_k_kms,co_annular_snr,mean_i_hi_k_kms,sigma_mol_he_faceon_msun_pc2,sigma_hi_he_faceon_msun_pc2,q_mol_to_hi,f_sigma,eligible
phi_135_180,19,4.244640740850209,4.362547428096049,4.480454115341888,23,1529,0.191420874031277,0.05211904546000581,3.6727624679574413,1075.708049033264,0.5815833437536542,9.694029160144504,0.05999397506918421,0.056598411387450094,True
phi_135_180,20,4.480454115341888,4.598360802587727,4.716267489833566,2,1607,-0.22170402550247104,0.05534075867956332,-4.006161657200837,1055.539247295041,-0.6735909504535259,9.512272639542825,-0.070812830537824,-0.07620943644627731,False
phi_180_225,1,0.0,0.11790668724583915,0.2358133744916783,11,43,1.7791033912777605,0.06989408087871939,25.45427837251156,535.532947657426,5.4053504061094335,4.8260975786829805,1.1200250964640728,0.5283074706672716,True
phi_180_225,2,0.2358133744916783,0.35372006173751747,0.4716267489833566,32,122,1.903568834338044,0.07122498806048129,26.72613764036875,642.2334644108134,5.7835068058391315,5.787657661587817,0.9992828090409988,0.4998206379418264,True
phi_180_225,3,0.4716267489833566,0.5895334362291957,0.7074401234750349,51,205,2.4130206545104453,0.06964360960018266,34.64812734956398,677.4948098421065,7.331345799661919,6.105424653425501,1.2007921178011107,0.545618147251847,True
phi_180_225,4,0.7074401234750349,0.8253468107208741,0.9432534979667132,74,287,2.555392631206618,0.06724963000820239,37.998612496380105,710.5994167916533,7.7639066198065825,6.4037556228669175,1.2123989541516476,0.5480019559205344,True
phi_180_225,5,0.9432534979667132,1.0611601852125523,1.1790668724583915,91,376,2.020944928135608,0.060548051101283216,33.37753885348058,673.1736391656713,6.140124031901823,6.066483274692701,1.0121389533069884,0.5030164301742277,True
phi_180_225,6,1.1790668724583915,1.2969735597042307,1.4148802469500699,111,450,3.5764338030911706,0.053181001658535114,67.25021514364768,997.8328701858893,10.866078950070527,8.992236275656593,1.2083845015824064,0.5471803033921606,True
phi_180_225,7,1.4148802469500699,1.5327869341959088,1.650693621441748,134,536,2.4691395491577075,0.04475114157409955,55.17489526092363,869.3960949079112,7.501848700988036,7.834794118466649,0.9575042544265638,0.4891454270208253,True
phi_180_225,8,1.650693621441748,1.7686003086875872,1.8865069959334264,151,620,0.6976562390618527,0.03662366865127459,19.0493269722604,555.4664819385339,2.1196499616749986,5.005733924027297,0.42344439273944917,0.2974787036987946,True
phi_180_225,9,1.8865069959334264,2.0044136831792656,2.1223203704251046,180,696,0.018619288717931688,0.0309064602815991,0.6024400254278593,612.0046401980476,0.05656994434744907,5.5152425730712,0.010257018362829275,0.010152880085358152,False
phi_180_225,10,2.1223203704251046,2.2402270576709435,2.358133744916783,196,782,0.034790639719570464,0.030640119433080155,1.135460316842279,686.8988902200123,0.10570245633781,6.190172024693838,0.01707585119058755,0.01678916195935493,False
phi_180_225,11,2.358133744916783,2.4760404321626224,2.5939471194084613,218,866,0.3251297280842792,0.02898977511419679,11.21532425841612,718.8803341711035,0.9878234825219496,6.478381312078113,0.15247998457273257,0.1323059720028566,True
phi_180_225,12,2.5939471194084613,2.7118538066543003,2.8297604939001397,237,951,0.6478641442277613,0.02718821599413059,23.8288582217981,728.6484080407788,1.9683694226394366,6.566408907498801,0.2997634552413527,0.2306292379836835,True
