reference_radius_m,hadronic_model,primary_type,energy_PeV,muon_density_per_m2,stat_error_per_m2,sys_error_per_m2,source_figure,source_file,source_dataset_doi,source_paper_doi
600,SIBYLL,iron,1.924421e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_600m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,iron,2.388361e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_600m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,iron,2.964149e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_600m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,iron,3.678748e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_600m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,2.754863e+00,0.000000,0.0,0.0,Figure 17,icecube.Fig17_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,3.419007e+00,0.000000,0.0,0.0,Figure 17,icecube.Fig17_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,4.243263e+00,0.000000,0.0,0.0,Figure 17,icecube.Fig17_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,5.266232e+00,0.000000,0.0,0.0,Figure 17,icecube.Fig17_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,6.535819e+00,0.000000,0.0,0.0,Figure 17,icecube.Fig17_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,8.111478e+00,0.000000,0.0,0.0,Figure 17,icecube.Fig17_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,1.006700e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,1.249396e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,1.550601e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,1.924421e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,2.388361e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,2.964149e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
600,SIBYLL,proton,3.678748e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_600m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,data,1.006700e+01,-0.021770,0.021864,0.288546,Figure 17,icecube.Fig17_800m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,data,1.249396e+01,0.029697,0.024850,0.266418,Figure 17,icecube.Fig17_800m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,data,1.550601e+01,0.060239,0.029998,0.257415,Figure 17,icecube.Fig17_800m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,data,1.924421e+01,0.076782,0.035050,0.252992,Figure 17,icecube.Fig17_800m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,data,2.388361e+01,0.100669,0.034075,0.262895,Figure 17,icecube.Fig17_800m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,data,2.964149e+01,0.085083,0.039892,0.281809,Figure 17,icecube.Fig17_800m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,data,3.678748e+01,0.147943,0.045287,0.315255,Figure 17,icecube.Fig17_800m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,data,4.565623e+01,0.207068,0.054801,0.325182,Figure 17,icecube.Fig17_800m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,data,5.666306e+01,0.163086,0.084478,0.381050,Figure 17,icecube.Fig17_800m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,data,7.032342e+01,0.239130,0.091754,0.401199,Figure 17,icecube.Fig17_800m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,data,8.727704e+01,0.337598,0.071927,0.430971,Figure 17,icecube.Fig17_800m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,data,1.083178e+02,0.327911,0.168580,0.510793,Figure 17,icecube.Fig17_800m.EPOS_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,iron,1.006700e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,iron,1.249396e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,iron,1.550601e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,iron,1.924421e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,iron,2.388361e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,iron,2.964149e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,iron,3.678748e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,iron,4.565623e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,iron,5.666306e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,iron,7.032342e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,iron,8.727704e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,iron,1.083178e+02,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,proton,1.006700e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,proton,1.249396e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,proton,1.550601e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,proton,1.924421e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,proton,2.388361e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,proton,2.964149e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,proton,3.678748e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,proton,4.565623e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,proton,5.666306e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,proton,7.032342e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,proton,8.727704e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,EPOS,proton,1.083178e+02,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.EPOS_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,data,1.006700e+01,0.160233,0.021253,0.337629,Figure 17,icecube.Fig17_800m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,data,1.249396e+01,0.203005,0.024675,0.313701,Figure 17,icecube.Fig17_800m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,data,1.550601e+01,0.226643,0.030428,0.296567,Figure 17,icecube.Fig17_800m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,data,1.924421e+01,0.237027,0.036320,0.278984,Figure 17,icecube.Fig17_800m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,data,2.388361e+01,0.255858,0.036074,0.271583,Figure 17,icecube.Fig17_800m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,data,2.964149e+01,0.233026,0.043149,0.271785,Figure 17,icecube.Fig17_800m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,data,3.678748e+01,0.296109,0.050051,0.289512,Figure 17,icecube.Fig17_800m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,data,4.565623e+01,0.357949,0.061889,0.276592,Figure 17,icecube.Fig17_800m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,data,5.666306e+01,0.303698,0.097496,0.328914,Figure 17,icecube.Fig17_800m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,data,7.032342e+01,0.388799,0.108221,0.332051,Figure 17,icecube.Fig17_800m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,data,8.727704e+01,0.504884,0.086709,0.350592,Figure 17,icecube.Fig17_800m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,data,1.083178e+02,0.493004,0.207734,0.450295,Figure 17,icecube.Fig17_800m.QGSJET_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,iron,1.006700e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,iron,1.249396e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,iron,1.550601e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,iron,1.924421e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,iron,2.388361e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,iron,2.964149e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,iron,3.678748e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,iron,4.565623e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,iron,5.666306e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,iron,7.032342e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,iron,8.727704e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,iron,1.083178e+02,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,proton,1.006700e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,proton,1.249396e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,proton,1.550601e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,proton,1.924421e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,proton,2.388361e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,proton,2.964149e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,proton,3.678748e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,proton,4.565623e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,proton,5.666306e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,proton,7.032342e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,proton,8.727704e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,QGSJET,proton,1.083178e+02,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.QGSJET_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,data,1.006700e+01,0.444165,0.021004,0.266635,Figure 17,icecube.Fig17_800m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,data,1.249396e+01,0.495692,0.024454,0.269003,Figure 17,icecube.Fig17_800m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,data,1.550601e+01,0.528776,0.030243,0.276329,Figure 17,icecube.Fig17_800m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,data,1.924421e+01,0.549138,0.036205,0.279866,Figure 17,icecube.Fig17_800m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,data,2.388361e+01,0.578379,0.036069,0.289346,Figure 17,icecube.Fig17_800m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,data,2.964149e+01,0.566341,0.043278,0.300894,Figure 17,icecube.Fig17_800m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,data,3.678748e+01,0.641015,0.050361,0.322993,Figure 17,icecube.Fig17_800m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,data,4.565623e+01,0.715284,0.062477,0.310707,Figure 17,icecube.Fig17_800m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,data,5.666306e+01,0.672847,0.098756,0.353691,Figure 17,icecube.Fig17_800m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,data,7.032342e+01,0.772164,0.110003,0.343500,Figure 17,icecube.Fig17_800m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,data,8.727704e+01,0.904223,0.088454,0.341152,Figure 17,icecube.Fig17_800m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,data,1.083178e+02,0.906689,0.212698,0.420839,Figure 17,icecube.Fig17_800m.SIBYLL_data.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,iron,1.006700e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,iron,1.249396e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,iron,1.550601e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,iron,1.924421e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,iron,2.388361e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,iron,2.964149e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,iron,3.678748e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,iron,4.565623e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,iron,5.666306e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,iron,7.032342e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,iron,8.727704e+01,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,iron,1.083178e+02,1.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_iron.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,proton,1.006700e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,proton,1.249396e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,proton,1.550601e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,proton,1.924421e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,proton,2.388361e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,proton,2.964149e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,proton,3.678748e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,proton,4.565623e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,proton,5.666306e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,proton,7.032342e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,proton,8.727704e+01,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
800,SIBYLL,proton,1.083178e+02,0.000000,0.0,0.0,Figure 17,icecube.Fig17_800m.SIBYLL_proton.txt,10.21234/sszj-qv50,10.1103/PhysRevD.106.032010
